Feature_ID;Feature_Name;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Ethnicity;Feature_Type;Feature_Type_Code;Quad;
637;Batoka;14.96;-7.55;323.35;-7.43;-7.68;323.47;323.22;Planetocentric  +East  0 - 360;Zambia;Crater;AA;mc19;
638;Batos;17.33;21.5;330.5;21.65;21.36;330.66;330.34;Planetocentric  +East  0 - 360;Romania (Rumania);Crater;AA;mc11;
14926;Baucau;17.94;-28.37;304.9;-28.22;-28.52;305.07;304.72;Planetocentric  +East  0 - 360;Timor-Leste;Crater;AA;mc18;
15506;Baum;62;-24.72;28.3;-24.22;-25.22;28.88;27.72;Planetocentric  +East  0 - 360;United States;Crater;AA;mc20;
647;Baykonyr;3.9;46.41;132.68;46.44;46.38;132.73;132.63;Planetocentric  +East  0 - 360;Soviet;Crater;AA;mc07;
648;Bazas;16.43;-27.78;93.38;-27.64;-27.92;93.54;93.23;Planetocentric  +East  0 - 360;France;Crater;AA;mc22;
655;Becquerel;165.23;21.89;352.06;23.29;20.5;353.57;350.56;Planetocentric  +East  0 - 360;France;Crater;AA;mc11;
659;Beer;85.5;-14.47;351.83;-13.75;-15.19;352.58;351.09;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc19;
7023;Beloha;31.74;-39.58;56.71;-39.31;-39.84;57.06;56.37;Planetocentric  +East  0 - 360;Madagascar;Crater;AA;mc27;
680;Beltra;7.17;18.01;102.4;18.07;17.95;102.47;102.34;Planetocentric  +East  0 - 360;Ireland;Crater;AA;mc14;
15158;Belyov;0.2;-45.02;201.99;-45.02;-45.02;201.99;201.99;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc24;
683;Belz;10.21;21.57;316.77;21.66;21.49;316.87;316.68;Planetocentric  +East  0 - 360;Ukraine;Crater;AA;mc11;
687;Bend;3.7;-22.4;332.26;-22.37;-22.43;332.3;332.23;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
693;Bentham;11.36;-55.78;319.45;-55.68;-55.88;319.62;319.28;Planetocentric  +East  0 - 360;England;Crater;AA;mc26;
694;Bentong;10.32;-22.31;340.96;-22.22;-22.39;341.05;340.87;Planetocentric  +East  0 - 360;Malaysia;Crater;AA;mc19;
705;Bernard;128.1;-23.24;205.79;-22.16;-24.32;206.97;204.62;Planetocentric  +East  0 - 360;France;Crater;AA;mc16;
712;Berseba;36.83;-4.4;322.4;-4.09;-4.71;322.72;322.09;Planetocentric  +East  0 - 360;Namibia;Crater;AA;mc19;
14184;Beruri;45.12;5.27;81.24;5.65;4.89;81.62;80.85;Planetocentric  +East  0 - 360;Brazil;Crater;AA;mc13;
15170;Betio;32.44;-23.13;281.35;-22.87;-23.4;281.65;281.05;Planetocentric  +East  0 - 360;Kiribati;Crater;AA;mc18;
730;Bhor;5.73;41.75;134.53;41.8;41.7;134.6;134.47;Planetocentric  +East  0 - 360;India;Crater;AA;mc07;
735;Bianchini;70.71;-63.85;264.71;-63.26;-64.45;266.07;263.37;Planetocentric  +East  0 - 360;Italy;Crater;AA;mc25;
737;Biblis Patera;53.65;2.36;236.18;2.81;1.9;236.64;235.73;Planetocentric  +East  0 - 360;Latin;Patera;PE;mc09;
14308;Biblis Tholus;168.6;2.52;235.62;3.85;1.38;236.98;234.26;Planetocentric  +East  0 - 360;Latin;Tholus;TH;mc09;
741;Bigbee;20.86;-24.78;325.25;-24.6;-24.95;325.45;325.06;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
751;Bira;2.7;25.1;314.46;25.12;25.08;314.48;314.43;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc10;
757;Bise;9.21;20.22;303.17;20.3;20.15;303.26;303.09;Planetocentric  +East  0 - 360;Japan;Crater;AA;mc10;
758;Bison;15.28;-26.31;330.85;-26.17;-26.43;331;330.71;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
760;Bjerknes;88.64;-43.01;171.48;-42.26;-43.76;172.51;170.46;Planetocentric  +East  0 - 360;Norway;Crater;AA;mc29;
771;Bland;6.63;18.3;108.76;18.35;18.24;108.81;108.7;Planetocentric  +East  0 - 360;United States;Crater;AA;mc14;
774;Bled;7.69;21.58;328.54;21.65;21.52;328.61;328.47;Planetocentric  +East  0 - 360;Slovenia;Crater;AA;mc11;
777;Blitta;12.95;-25.9;339.04;-25.79;-26;339.16;338.92;Planetocentric  +East  0 - 360;Togo;Crater;AA;mc19;
780;Blois;11.58;23.6;304.15;23.7;23.5;304.26;304.04;Planetocentric  +East  0 - 360;France;Crater;AA;mc10;
781;Bluff;6.75;23.47;110.03;23.52;23.41;110.09;109.97;Planetocentric  +East  0 - 360;New Zealand;Crater;AA;mc14;
15149;Blunck;66.49;-27.23;323.1;-26.7;-27.76;323.74;322.47;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc19;
791;Boeddicker;107.12;-14.82;162.49;-13.92;-15.73;163.42;161.56;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc23;
14500;Bogia;37.68;-44.31;83.27;-43.99;-44.63;83.71;82.83;Planetocentric  +East  0 - 360;Papua New Guinea;Crater;AA;mc28;
795;Bogra;21.31;-24.16;331.2;-23.98;-24.34;331.4;331;Planetocentric  +East  0 - 360;Bangladesh;Crater;AA;mc19;
801;Bok;7.34;20.58;328.4;20.64;20.52;328.46;328.33;Planetocentric  +East  0 - 360;New Guinea;Crater;AA;mc11;
802;Bole;8.54;25.35;306.01;25.43;25.28;306.09;305.93;Planetocentric  +East  0 - 360;Ghana;Crater;AA;mc10;
807;Bombala;37.14;-27.6;106.13;-27.29;-27.92;106.49;105.78;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc22;
811;Bond;104.69;-32.79;324.06;-31.91;-33.68;325.12;323.02;Planetocentric  +East  0 - 360;American;Crater;AA;mc26;
814;Bonestell;40.67;42;329.61;42.34;41.66;330.08;329.15;Planetocentric  +East  0 - 360;American;Crater;AA;mc04;
14150;Boola;17.25;81.26;254.81;81.41;81.12;255.77;253.84;Planetocentric  +East  0 - 360;Guinea;Crater;AA;mc01;
14185;Bopolu;18.89;-2.96;353.7;-2.8;-3.12;353.86;353.54;Planetocentric  +East  0 - 360;Liberia;Crater;AA;mc19;
819;Bor;4.28;18.17;326.32;18.2;18.13;326.36;326.28;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc11;
821;Bordeaux;2.01;23.13;311.11;23.15;23.12;311.13;311.09;Planetocentric  +East  0 - 360;France;Crater;AA;mc10;
6964;Boreales Scopuli;1.13;88.88;269.84;90;81.75;360;0;Planetocentric  +East  0 - 360;Latin;Scopulus;SC;mc01;
825;Boreosyrtis;0;54.68;70;54.68;54.68;70;70;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc06;
6962;Boreum Cavus;62.13;84.64;339.85;85.09;84.09;343.87;332.68;Planetocentric  +East  0 - 360;Latin;Cavus;CB;mc01;
830;Boru;10.87;-24.34;332.13;-24.25;-24.43;332.23;332.03;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc19;
834;Bosporos Planum;729.58;-33.87;295.51;-29.06;-38.14;301.98;287.23;Planetocentric  +East  0 - 360;Greek;Planum;PM;mc25;
835;Bosporos Rupes;531.42;-42.74;302.45;-39.3;-46.35;305.68;299.17;Planetocentric  +East  0 - 360;Greek;Rupes;RU;mc26;
840;Bouguer;107.78;-18.46;27.27;-17.55;-19.37;28.23;26.31;Planetocentric  +East  0 - 360;France;Crater;AA;mc20;
842;Boulia;9.99;-22.89;111.32;-22.8;-22.97;111.41;111.23;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc22;
853;Bozkir;79.89;-44.14;327.82;-43.46;-44.81;328.76;326.88;Planetocentric  +East  0 - 360;Turkey;Crater;AA;mc26;
15432;Bradbury;63.2;2.58;85.8;3.1;2.06;86.34;85.26;Planetocentric  +East  0 - 360;United States;Crater;AA;mc13;
865;Brashear;77.45;-53.81;240.97;-53.16;-54.47;242.09;239.87;Planetocentric  +East  0 - 360;American;Crater;AA;mc25;
867;Brazos Valles;387.51;-6.08;18.7;-2.69;-7.4;21.49;15.36;Planetocentric  +East  0 - 360;United States;Vallis;VA;mc20;
15251;Bree;28.79;37.64;149.63;37.87;37.41;149.94;149.32;Planetocentric  +East  0 - 360;Belgium;Crater;AA;mc07;
872;Bremerhaven;2.69;23.7;311.36;23.72;23.68;311.38;311.33;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc10;
876;Briault;93.06;-9.98;89.68;-9.19;-10.76;90.48;88.89;Planetocentric  +East  0 - 360;France;Crater;AA;mc21;
878;Bridgetown;1.57;21.9;312.92;21.91;21.88;312.94;312.91;Planetocentric  +East  0 - 360;Barbados;Crater;AA;mc10;
884;Bristol;3;22.09;313.07;22.12;22.07;313.1;313.04;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc10;
886;Broach;11.31;23.51;303.11;23.61;23.42;303.21;303;Planetocentric  +East  0 - 360;India;Crater;AA;mc10;
888;Bronkhorst;17.75;-10.7;304.79;-10.55;-10.85;304.95;304.64;Planetocentric  +East  0 - 360;Netherlands (Dutch);Crater;AA;mc18;
901;Brush;6.49;21.7;111.34;21.75;21.65;111.4;111.28;Planetocentric  +East  0 - 360;United States;Crater;AA;mc14;
915;Bulhar;18.24;50.36;134.52;50.51;50.21;134.76;134.28;Planetocentric  +East  0 - 360;Somalia;Crater;AA;mc07;
919;Bunge;70.83;-33.82;311.41;-33.22;-34.42;312.13;310.7;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc26;
15486;Bunnik;29;-38.07;217.9;-37.83;-38.32;218.23;217.63;Planetocentric  +East  0 - 360;Netherlands (Dutch);Crater;AA;mc24;
928;Burroughs;112.69;-72.29;117.1;-71.33;-73.25;120.24;113.95;Planetocentric  +East  0 - 360;American;Crater;AA;mc30;
929;Burton;119.26;-13.88;203.67;-12.87;-14.89;204.71;202.64;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc16;
931;Buta;11.27;-23.25;327.59;-23.15;-23.34;327.69;327.49;Planetocentric  +East  0 - 360;Zaire;Crater;AA;mc19;
936;Butte;12.55;-5.08;321.09;-4.98;-5.19;321.2;320.98;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
938;Buvinda Vallis;134.17;33.17;151.96;33.84;32.19;152.23;151.07;Planetocentric  +East  0 - 360;Ireland;Vallis;VA;mc07;
15171;Byala;26.23;-25.73;293.53;-25.51;-25.96;293.77;293.29;Planetocentric  +East  0 - 360;Bulgaria;Crater;AA;mc18;
942;Byrd;123.27;-65.22;127.83;-64.18;-66.26;130.32;125.35;Planetocentric  +East  0 - 360;American;Crater;AA;mc30;
945;Byske;12.56;-4.97;326.05;-4.87;-5.08;326.15;325.94;Planetocentric  +East  0 - 360;Sweden;Crater;AA;mc19;
1375;Cadiz;1.38;23.15;310.97;23.16;23.14;310.98;310.96;Planetocentric  +East  0 - 360;Spain;Crater;AA;mc10;
961;Cairns;8.73;23.56;312.54;23.64;23.49;312.62;312.46;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc10;
966;Calahorra;34.22;26.46;321.35;26.75;26.17;321.67;321.03;Planetocentric  +East  0 - 360;Spain;Crater;AA;mc11;
969;Calamar;7.21;18.27;305.13;18.34;18.21;305.2;305.07;Planetocentric  +East  0 - 360;Colombia;Crater;AA;mc10;
970;Calbe;13.14;-25.14;331.13;-25.03;-25.25;331.25;331;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc19;
981;Calydon Fossa;351.25;-7.43;272.02;-7.39;-7.5;274.97;269.05;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc18;
982;Camargo;4.77;17.7;109.64;17.74;17.66;109.68;109.6;Planetocentric  +East  0 - 360;Bolivia;Crater;AA;mc14;
15066;Camichel;65.26;2.26;308.39;2.82;1.71;308.93;307.85;Planetocentric  +East  0 - 360;France;Crater;AA;mc10;
987;Camiling;21.91;-0.71;322;-0.53;-0.9;322.19;321.82;Planetocentric  +East  0 - 360;Philippines;Crater;AA;mc19;
988;Camiri;31.36;-44.65;317.83;-44.39;-44.92;318.21;317.46;Planetocentric  +East  0 - 360;Bolivia;Crater;AA;mc26;
991;Campbell;125.26;-54.25;165.58;-53.2;-55.31;167.39;163.78;Planetocentric  +East  0 - 360;American;Crater;AA;mc29;
992;Campos;8.25;-21.8;332.19;-21.73;-21.87;332.26;332.11;Planetocentric  +East  0 - 360;Brazil;Crater;AA;mc19;
995;Can;8.62;48.21;345.41;48.28;48.14;345.52;345.3;Planetocentric  +East  0 - 360;Turkey;Crater;AA;mc04;
14793;Canala;12;24.35;279.92;24.45;24.26;280.02;279.82;Planetocentric  +East  0 - 360;New Caledonia;Crater;AA;mc10;
1094;Canas;41.52;-31.19;89.86;-30.84;-31.54;90.27;89.45;Planetocentric  +East  0 - 360;Puerto Rico;Crater;AA;mc28;
996;Canaveral;3.18;46.83;135.83;46.86;46.8;135.87;135.79;Planetocentric  +East  0 - 360;American;Crater;AA;mc07;
997;Canberra;3.1;47.2;132.66;47.23;47.18;132.7;132.62;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc07;
998;Candor;0;2.96;285;2.96;2.96;285;285;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc10;
999;Candor Chaos;0;-6.94;287.42;-6.35;-7.6;288.3;286.71;Planetocentric  +East  0 - 360;Latin;Chaos;CH;mc18;
1000;Candor Chasma;810.61;-6.53;289.22;-4.28;-9.13;295.97;282.51;Planetocentric  +East  0 - 360;Latin;Chasma;CM;mc18;
15034;Candor Colles;37.38;-6.63;284.43;-6.57;-6.67;284.7;284.06;Planetocentric  +East  0 - 360;Latin;Collis;CO;mc18;
1001;Candor Labes;134.94;-4.79;284.01;-4.44;-5.43;285.09;282.85;Planetocentric  +East  0 - 360;Latin;Labes;LA;mc18;
1002;Candor Mensa;116.56;-6.26;286.48;-5.33;-7.27;286.92;285.63;Planetocentric  +East  0 - 360;Latin;Mensa;MN;mc18;
15093;Candor Sulci;73.36;-4.92;283.15;-4.6;-5.43;283.89;282.64;Planetocentric  +East  0 - 360;Latin;Sulcus;SU;mc18;
1003;Cangwu;13.64;41.85;270.41;41.96;41.73;270.57;270.26;Planetocentric  +East  0 - 360;China;Crater;AA;mc03;
14569;Canillo;33.93;10.23;116.48;10.51;9.94;116.77;116.19;Planetocentric  +East  0 - 360;Andorra;Crater;AA;mc14;
14651;Cankuzo;48.45;-19.42;52.03;-19.01;-19.83;52.47;51.6;Planetocentric  +East  0 - 360;Burundi;Crater;AA;mc21;
1006;Canso;26.42;21.36;299.38;21.59;21.14;299.61;299.13;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc10;
1009;Cantoura;51.59;14.84;308.28;15.17;14.51;308.73;307.83;Planetocentric  +East  0 - 360;Venezuela;Crater;AA;mc10;
14327;Capen;68.99;6.58;14.31;7.16;6;14.9;13.73;Planetocentric  +East  0 - 360;American;Crater;AA;mc12;
1012;Capri Chasma;1471.56;-8.27;317.93;-1.87;-15;325.5;307.31;Planetocentric  +East  0 - 360;Latin;Chasma;CM;mc19;
1013;Capri Mensa;282.35;-13.73;312.81;-12.16;-15.14;315.21;310.23;Planetocentric  +East  0 - 360;Latin;Mensa;MN;mc18;
15253;Caralis Chaos;103.35;-37.2;178.6;-36.54;-38.12;179.83;177.64;Planetocentric  +East  0 - 360;Turkey;Chaos;CH;mc29;
15369;Cardona;13.7;-19.65;328.02;-19.53;-19.76;328.14;327.89;Planetocentric  +East  0 - 360;Uruguay;Crater;AA;mc19;
1034;Cartago;36.57;-23.25;342.03;-22.94;-23.56;342.37;341.7;Planetocentric  +East  0 - 360;Costa Rica;Crater;AA;mc19;
1041;Casius;0;39.67;100;39.67;39.67;100;100;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc06;
1046;Cassini;408.23;23.35;32.11;26.8;19.91;35.86;28.36;Planetocentric  +East  0 - 360;Italy;Crater;AA;mc12;
1051;Castril;2.19;-14.7;175.3;-14.68;-14.72;175.32;175.28;Planetocentric  +East  0 - 360;Spain;Crater;AA;mc23;
15440;Catota;1.3;51.67;333.02;51.68;51.66;333.04;333.01;Planetocentric  +East  0 - 360;Angola;Crater;AA;mc04;
1084;Cave;8.2;21.61;324.36;21.68;21.55;324.44;324.29;Planetocentric  +East  0 - 360;New Zealand;Crater;AA;mc11;
1088;Cavi Angusti;640.04;-78.16;285.25;-72.59;-83.17;309.96;251.87;Planetocentric  +East  0 - 360;Greek;Cavus;CB;mc30;
1091;Caxias;25.88;-28.95;259.32;-28.74;-29.17;259.57;259.07;Planetocentric  +East  0 - 360;Brazil;Crater;AA;mc17;
15029;Cayon;27.31;-35.93;113.62;-35.72;-36.13;113.9;113.33;Planetocentric  +East  0 - 360;Saint Kitts and Nevis;Crater;AA;mc28;
1095;Cebrenia;0;49.67;150;49.67;49.67;150;150;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc07;
1096;Cecropia;0;59.71;40;59.71;59.71;40;40;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc05;
14186;Cefalu;5.53;23.64;321.11;23.68;23.59;321.16;321.06;Planetocentric  +East  0 - 360;Italy;Crater;AA;mc11;
1100;Centauri Montes;271;-38.67;95.52;-36.12;-40.49;97.8;94.48;Planetocentric  +East  0 - 360;Latin;Mons;MO;mc28;
1103;Ceraunius;0;19.78;267;19.78;19.78;267;267;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc09;
1104;Ceraunius Catena;50.49;37.1;251.91;37.5;36.7;252.09;251.73;Planetocentric  +East  0 - 360;Greek;Catena;CA;mc03;
1105;Ceraunius Fossae;1166.63;27;249.85;38.12;18.52;255.74;246.95;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc09;
1106;Ceraunius Tholus;128.58;24;262.75;24.83;23.19;263.93;261.56;Planetocentric  +East  0 - 360;Greek;Tholus;TH;mc09;
1107;Cerberus;0;14.83;155;14.83;14.83;155;155;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc15;
1108;Cerberus Dorsa;623.05;-13.74;105.29;-9.18;-18.28;108.78;101.51;Planetocentric  +East  0 - 360;Greek;Dorsum;DO;mc22;
1109;Cerberus Fossae;1235;11.28;166.37;16.16;6.23;174.72;154.43;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc15;
14162;Cerberus Palus;466.68;5.78;148.15;8.98;1.03;152.47;144.58;Planetocentric  +East  0 - 360;Greek;Palus;PA;mc15;
14168;Cerberus Tholi;698;4.48;164.41;7.94;-0.64;169.63;158.46;Planetocentric  +East  0 - 360;Greek;Tholus;TH;mc15;
1112;Cerulli;114.28;32.2;22.12;33.17;31.24;23.26;20.98;Planetocentric  +East  0 - 360;Italy;Crater;AA;mc05;
1114;Ceti Chasma;49.77;-5.03;291.63;-4.88;-5.22;292.03;291.23;Planetocentric  +East  0 - 360;Greek;Chasma;CM;mc18;
15035;Ceti Labes;11.05;-6.78;284.27;-6.7;-6.86;284.34;284.15;Planetocentric  +East  0 - 360;Latin;"Labes; labēs";LA;mc18;
1115;Ceti Mensa;133.95;-5.89;283.98;-4.96;-6.72;285.09;282.81;Planetocentric  +East  0 - 360;Latin;Mensa;MN;mc18;
1119;Chafe;4.67;15.1;102.41;15.14;15.06;102.45;102.37;Planetocentric  +East  0 - 360;Nigeria;Crater;AA;mc14;
1122;Chalce;0;-49.67;360;-49.67;-49.67;360;360;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc26;
1123;Chalce Fossa;33.97;-51.67;320.41;-51.57;-51.68;320.82;319.96;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc26;
1124;Chalce Montes;100;-53.72;322.35;-53;-54.12;323.51;321.42;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc26;
1125;Chalcoporos Rupes;404.98;-55.64;20.57;-52.21;-59.05;24.51;16.56;Planetocentric  +East  0 - 360;Greek;Rupes;RU;mc27;
14265;Chaman;47.92;-60.86;50.96;-60.46;-61.27;51.79;50.13;Planetocentric  +East  0 - 360;Pakistan;Crater;AA;mc27;
1130;Chamberlin;120.25;-65.84;235.71;-64.83;-66.86;238.2;233.24;Planetocentric  +East  0 - 360;American;Crater;AA;mc30;
1137;Changsong;33.54;23.47;302.66;23.76;23.19;302.97;302.35;Planetocentric  +East  0 - 360;Democratic People's Republic of Korea;Crater;AA;mc10;
1141;Chapais;36.67;-22.35;339.45;-22.04;-22.66;339.79;339.12;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc19;
1148;Charis Dorsum;251;-55.86;318.53;-54.5;-56.26;321.25;315.03;Planetocentric  +East  0 - 360;Greek;Dorsum;DO;mc26;
1149;Charitum Montes;933.54;-58.1;319.71;-52.9;-60.55;332.63;305.94;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc26;
1152;Charleston;1.96;22.63;312.2;22.64;22.61;312.22;312.19;Planetocentric  +East  0 - 360;United States;Crater;AA;mc10;
1154;Charlier;106.28;-68.56;191.53;-67.67;-69.46;193.99;189.09;Planetocentric  +East  0 - 360;Sweden;Crater;AA;mc30;
1155;Charlieu;18.63;38.15;276.01;38.31;38;276.21;275.81;Planetocentric  +East  0 - 360;France;Crater;AA;mc03;
1157;Charybdis Scopulus;551.26;-24.14;20.08;-19.91;-28.33;21.55;18.53;Planetocentric  +East  0 - 360;Greek;Scopulus;SC;mc20;
1160;Chasma Australe;352.61;-82.35;95.03;-80.04;-85.86;102.53;79.04;Planetocentric  +East  0 - 360;Latin;Chasma;CM;mc30;
1161;Chasma Boreale;459.88;82.54;312.36;85.07;79.3;343.8;300.62;Planetocentric  +East  0 - 360;Latin;Chasma;CM;mc01;
1162;Chatturat;7.84;35.38;265.06;35.44;35.32;265.12;264.99;Planetocentric  +East  0 - 360;Thailand;Crater;AA;mc03;
1164;Chauk;9.97;23.35;304.09;23.44;23.27;304.18;304;Planetocentric  +East  0 - 360;Burma;Crater;AA;mc10;
1166;Cheb;8.28;-24.2;340.56;-24.13;-24.27;340.63;340.48;Planetocentric  +East  0 - 360;Czechoslovakia;Crater;AA;mc19;
1169;Chefu;11.27;-22.91;112.24;-22.82;-23.01;112.35;112.14;Planetocentric  +East  0 - 360;Mozambique;Crater;AA;mc22;
1170;Chekalin;87.78;-24.28;333.19;-23.53;-25.02;334;332.38;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc19;
1175;Chersonesus;0;-49.67;100;-49.67;-49.67;100;100;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc28;
1177;Chia;91.91;1.57;300.35;2.35;0.8;301.13;299.58;Planetocentric  +East  0 - 360;Spain;Crater;AA;mc10;
1179;Chico Valles;446.35;-66.77;207.77;-65.02;-70.45;218.01;201.31;Planetocentric  +East  0 - 360;Argentina;Vallis;VA;mc30;
1181;Chimbote;62.86;-1.42;320.32;-0.89;-1.95;320.85;319.79;Planetocentric  +East  0 - 360;Peru;Crater;AA;mc19;
1183;Chincoteague;34.03;41.2;124.12;41.49;40.92;124.5;123.74;Planetocentric  +East  0 - 360;United States;Crater;AA;mc07;
1185;Chinju;65.71;-4.52;317.86;-3.96;-5.07;318.41;317.3;Planetocentric  +East  0 - 360;Republic of Korea;Crater;AA;mc19;
1186;Chinook;18.1;22.5;304.54;22.66;22.35;304.7;304.37;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc10;
1188;Chive;9.1;21.68;303.99;21.76;21.61;304.07;303.91;Planetocentric  +East  0 - 360;Bolivia;Crater;AA;mc10;
1193;Choctaw;23.96;-41.19;322.76;-40.98;-41.39;323.03;322.5;Planetocentric  +East  0 - 360;United States;Crater;AA;mc26;
1195;Chom;5.58;38.57;357.48;38.62;38.53;357.55;357.42;Planetocentric  +East  0 - 360;Tibet;Crater;AA;mc04;
15309;Choyr;36.42;-32.43;18.72;-32.12;-32.74;19.06;18.38;Planetocentric  +East  0 - 360;Mongolia;Crater;AA;mc27;
14180;Chronius Mons;56.14;-61.49;178.01;-61.02;-61.96;178.74;177.21;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc29;
15538;Chrysas Mensa;167;-6.77;289.9;-6.32;-7.27;291.12;288.33;Planetocentric  +East  0 - 360;Greek;Mensa;MN;mc18;
1202;Chryse;0;9.88;330;9.88;9.88;330;330;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc11;
14386;Chryse Chaos;658.89;9.86;322.81;15.74;4.82;328.25;318.3;Planetocentric  +East  0 - 360;Greek;Chaos;CH;mc11;
14152;Chryse Colles;48.66;8.15;318.14;8.28;7.57;318.55;317.73;Planetocentric  +East  0 - 360;Greek;Collis;CO;mc11;
1203;Chryse Planitia;1542.44;28.43;319.69;39.61;14.85;333.93;305.23;Planetocentric  +East  0 - 360;Greek;Planitia;PL;mc11;
1204;Chrysokeras;0;-49.67;250;-49.67;-49.67;250;250;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc25;
14187;Chupadero;8.04;6.13;83.43;6.2;6.07;83.5;83.37;Planetocentric  +East  0 - 360;United States;Crater;AA;mc13;
1212;Chur;4.39;16.93;330.69;16.97;16.9;330.73;330.66;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc11;
15498;Cilaos;21.4;-35.71;129.48;-35.52;-35.88;129.67;129.23;Planetocentric  +East  0 - 360;Reunion Island;Crater;AA;mc29;
1221;Circle;11.8;-22.17;334.47;-22.07;-22.27;334.58;334.37;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
1227;Clanis Valles;58;33.24;58.47;33.44;33.03;58.93;57.78;Planetocentric  +East  0 - 360;Italy;Vallis;VA;mc05;
1229;Claritas;0;-34.68;250;-34.68;-34.68;250;250;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc25;
1230;Claritas Fossae;2030.64;-27.89;255.76;-12;-43.48;273.31;248.1;Planetocentric  +East  0 - 360;Latin;Fossa;FO;mc17;
1231;Claritas Rupes;952.87;-25.04;254.74;-17.5;-32.62;256.2;252.7;Planetocentric  +East  0 - 360;Latin;Rupes;RU;mc17;
1233;Clark;97.5;-55.14;226.8;-54.32;-55.97;228.24;225.36;Planetocentric  +East  0 - 360;American;Crater;AA;mc24;
1234;Clasia Vallis;147;33.77;57.04;34.14;32.75;58.09;56.57;Planetocentric  +East  0 - 360;Italy;Vallis;VA;mc05;
1237;Cleia Dorsum;131.69;-54.86;314.01;-53.9;-55.9;314.46;313.1;Planetocentric  +East  0 - 360;Greek;Dorsum;DO;mc26;
1247;Clogh;11.2;20.56;312.33;20.66;20.47;312.43;312.23;Planetocentric  +East  0 - 360;Ireland;Crater;AA;mc10;
1249;Clota Vallis;114.36;-25.59;339.5;-24.72;-26.3;339.5;338.92;Planetocentric  +East  0 - 360;Great Britain;Vallis;VA;mc19;
1251;Clova;7.75;21.47;307.95;21.53;21.4;308.03;307.88;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc10;
1252;Cluny;14.84;-23.86;332.7;-23.74;-23.99;332.84;332.56;Planetocentric  +East  0 - 360;France;Crater;AA;mc19;
1255;Cobalt;10.53;-25.79;332.97;-25.7;-25.88;333.07;332.87;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
1257;Coblentz;101.75;-54.9;269.69;-54.13;-55.69;271.18;268.22;Planetocentric  +East  0 - 360;American;Crater;AA;mc25;
1258;Cobres;93.76;-11.7;206.4;-10.91;-12.49;207.21;205.6;Planetocentric  +East  0 - 360;Argentina;Crater;AA;mc16;
14328;Coimbra;34.53;4.18;354.69;4.47;3.89;354.98;354.4;Planetocentric  +East  0 - 360;Portugal;Crater;AA;mc11;
1270;Colles Nili;653.67;38.72;62.88;40.6;36.65;69.7;55.78;Planetocentric  +East  0 - 360;Roman;Collis;CO;mc06;
