id,pdes,name,name_ru,diameter,q,per,class,horizons,begin_time,end_time
a0000741,741,Botolphia,Botolphia,29.64,2.527710438,1637.91405,MBA,DES=+2000741,1998-11-17-12-30-57,2000-01-01-00-00-00
a0001609,1609,Brenda,Brenda,29.64,1.942948421,1517.88133,MBA,DES=+2001609,1998-12-17-12-42-44,2000-01-01-00-00-00
a0001361,1361,Leuschneria,Leuschneria,29.637,2.681449464,1975.077144,MBA,DES=+2001361,1998-08-25-05-32-14,2000-01-01-00-00-00
a0005670,5670,Rosstaylor,Rosstaylor,29.619,2.825540837,2067.677296,MBA,DES=+2005670,1998-08-02-01-56-11,2000-01-01-00-00-00
a0006924,6924,Fukui,Fukui,29.616,3.053026295,2280.404552,OMB,DES=+2006924,1998-06-09-21-34-22,2000-01-01-00-00-00
a0002269,2269,Efremiana,Efremiana,29.604,2.863565914,2019.808623,MBA,DES=+2002269,1998-08-14-01-08-54,2000-01-01-00-00-00
a0001605,1605,Milankovitch,Milankovitch,29.598,2.779562495,1909.216695,MBA,DES=+2001605,1998-09-10-16-42-00,2000-01-01-00-00-00
a0015562,15562,,,29.594,2.528117919,2040.627559,MBA,DES=+2015562,1998-08-08-20-14-05,2000-01-01-00-00-00
a0032480,32480,,,29.583,4.76700821,4392.128958,TJN,DES=+2032480,1996-12-28-23-13-36,2000-01-01-00-00-00
a0001283,1283,Komsomolia,Komsomolia,29.569,2.478515676,2073.343251,MBA,DES=+2001283,1998-07-31-15-56-26,2000-01-01-00-00-00
a0003475,3475,Fichte,Fichte,29.558,2.771485531,2066.240972,MBA,DES=+2003475,1998-08-02-10-33-15,2000-01-01-00-00-00
a0001581,1581,Abanderada,Abanderada,29.508,2.765387625,2047.721948,MBA,DES=+2001581,1998-08-07-01-40-06,2000-01-01-00-00-00
a0038610,38610,,,29.497,5.156014621,4365.818331,GRK,DES=+2038610,1997-01-04-13-05-26,2000-01-01-00-00-00
a0002251,2251,Tikhov,Тихов,29.488,2.305212716,1629.12057,MBA,DES=+2002251,1998-11-19-17-16-36,2000-01-01-00-00-00
a0001340,1340,Yvette,Yvette,29.451,2.77749223,2076.455192,MBA,DES=+2001340,1998-07-30-21-16-08,2000-01-01-00-00-00
a0001791,1791,Patsayev,Patsayev,29.446,2.360225212,1664.143168,MBA,DES=+2001791,1998-11-10-23-08-28,2000-01-01-00-00-00
a0001119,1119,Euboea,Euboea,29.443,2.204225978,1541.767252,MBA,DES=+2001119,1998-12-11-13-23-48,2000-01-01-00-00-00
a0024403,24403,,,29.392,5.124035975,4419.642355,GRK,DES=+2024403,1996-12-22-02-08-47,2000-01-01-00-00-00
a0090337,90337,,,29.391,4.818574913,4371.769952,GRK,DES=+2090337,1997-01-03-01-22-51,2000-01-01-00-00-00
a0006057,6057,Robbia,Robbia,29.368,2.988318943,2210.114531,OMB,DES=+2006057,1998-06-27-11-18-47,2000-01-01-00-00-00
a0001632,1632,Siebohme,Siebohme,29.351,2.289294469,1579.655116,MBA,DES=+2001632,1998-12-02-02-04-10,2000-01-01-00-00-00
a0001832,1832,Mrkos,Mrkos,29.351,2.880666648,2104.790005,OMB,DES=+2001832,1998-07-23-19-15-36,2000-01-01-00-00-00
a0003784,3784,Chopin,Chopin,29.346,2.615373889,2022.184109,MBA,DES=+2003784,1998-08-13-10-53-44,2000-01-01-00-00-00
a0000771,771,Libera,Libera,29.322,1.997259632,1578.884072,MBA,DES=+2000771,1998-12-02-06-41-45,2000-01-01-00-00-00
a0003967,3967,Shekhtelia,Shekhtelia,29.305,3.078618705,2134.590823,OMB,DES=+2003967,1998-07-16-08-27-19,2000-01-01-00-00-00
a0013694,13694,,,29.285,4.892979019,4398.475838,GRK,DES=+2013694,1996-12-27-09-08-43,2000-01-01-00-00-00
a0002932,2932,Kempchinsky,Kempchinsky,29.283,3.22453609,2518.921146,OMB,DES=+2002932,1998-04-11-06-28-24,2000-01-01-00-00-00
a0002245,2245,Hekatostos,Hekatostos,29.28,2.284648123,1563.965068,MBA,DES=+2002245,1998-12-06-00-12-35,2000-01-01-00-00-00
a0032440,32440,,,29.252,5.015172462,4260.634765,TJN,DES=+2032440,1997-01-30-20-11-31,2000-01-01-00-00-00
a0030504,30504,,,29.232,4.892768623,4354.788701,TJN,DES=+2030504,1997-01-07-07-16-06,2000-01-01-00-00-00
a0000669,669,Kypria,Kypria,29.227,2.783726497,1910.152038,MBA,DES=+2000669,1998-09-10-11-05-16,2000-01-01-00-00-00
a0003978,3978,Klepesta,Klepesta,29.223,2.868928812,1787.075037,MBA,DES=+2003978,1998-10-11-05-33-00,2000-01-01-00-00-00
a0023099,23099,,,29.213,2.799705786,2041.249177,MBA,DES=+2023099,1998-08-08-16-30-18,2000-01-01-00-00-00
a0000710,710,Gertrud,Gertrud,29.208,2.713045718,2022.378681,MBA,DES=+2000710,1998-08-13-09-43-41,2000-01-01-00-00-00
a0021370,21370,,,29.196,4.808191553,4316.803023,GRK,DES=+2021370,1997-01-16-19-10-56,2000-01-01-00-00-00
a0000614,614,Pia,Pia,29.191,2.395343192,1614.368601,MBA,DES=+2000614,1998-11-23-09-47-19,2000-01-01-00-00-00
a0001459,1459,Magnya,Magnya,29.188,2.419173066,2039.83757,MBA,DES=+2001459,1998-08-09-00-58-29,2000-01-01-00-00-00
a0001140,1140,Crimea,Crimea,29.179,2.459394034,1685.318634,MBA,DES=+2001140,1998-11-05-16-05-18,2000-01-01-00-00-00
a0001213,1213,Algeria,Алжир,29.175,2.734985536,2027.824258,MBA,DES=+2001213,1998-08-12-01-03-17,2000-01-01-00-00-00
a0001615,1615,Bardwell,Bardwell,29.139,2.550015051,2010.810761,MBA,DES=+2001615,1998-08-16-07-08-08,2000-01-01-00-00-00
a0004131,4131,Stasik,Стасик,29.13,2.834809917,2055.73424,MBA,DES=+2004131,1998-08-05-01-35-41,2000-01-01-00-00-00
a0000996,996,Hilaritas,Hilaritas,29.128,2.657290643,1983.620788,MBA,DES=+2000996,1998-08-23-02-16-31,2000-01-01-00-00-00
a0024471,24471,,,29.125,5.081943759,4481.378501,TJN,DES=+2024471,1996-12-06-15-43-46,2000-01-01-00-00-00
a0001157,1157,Arabia,Arabia,29.113,2.72172706,2073.932282,MBA,DES=+2001157,1998-07-31-12-24-23,2000-01-01-00-00-00
a0001046,1046,Edwin,Edwin,29.084,2.789762381,1881.587167,MBA,DES=+2001046,1998-09-17-14-28-38,2000-01-01-00-00-00
a0034785,34785,,,29.077,4.944746023,4265.751612,TJN,DES=+2034785,1997-01-29-13-29-27,2000-01-01-00-00-00
a0000655,655,Briseis,Briseis,29.057,2.740412484,1892.33944,MBA,DES=+2000655,1998-09-14-21-57-49,2000-01-01-00-00-00
a0000619,619,Triberga,Triberga,29.051,2.33119625,1461.451454,MBA,DES=+2000619,1998-12-31-15-17-29,2000-01-01-00-00-00
a0003976,3976,Lise,Lise,29.049,2.559814969,1672.075044,MBA,DES=+2003976,1998-11-08-23-33-00,2000-01-01-00-00-00
a0005233,5233,,,29.035,4.90862215,4259.896526,TJN,DES=+2005233,1997-01-31-00-37-17,2000-01-01-00-00-00
a0002108,2108,Otto Schmidt,Otto Schmidt,28.999,2.425008049,1389.29208,MBA,DES=+2002108,1999-01-18-16-14-51,2000-01-01-00-00-00
a0000288,288,Glauke,Glauke,28.981,2.194535442,1676.422405,MBA,DES=+2000288,1998-11-07-21-27-57,2000-01-01-00-00-00
a0015536,15536,,,28.974,4.462255891,4338.911112,GRK,DES=+2015536,1997-01-11-06-32-01,2000-01-01-00-00-00
a0006619,6619,Kolya,Kolya,28.971,2.580591734,2062.70759,MBA,DES=+2006619,1998-08-03-07-45-17,2000-01-01-00-00-00
a0001843,1843,Jarmila,Jarmila,28.965,2.204718332,1578.976654,MBA,DES=+2001843,1998-12-02-06-08-25,2000-01-01-00-00-00
a0013062,13062,Podarkes,Podarkes,28.958,5.111451263,4287.095935,GRK,DES=+2013062,1997-01-24-05-25-29,2000-01-01-00-00-00
a0034521,34521,,,28.921,4.725848561,4206.340018,TJN,DES=+2034521,1997-02-13-09-57-37,2000-01-01-00-00-00
a0000645,645,Agrippina,Agrippina,28.916,2.749798924,2105.507152,OMB,DES=+2000645,1998-07-23-14-57-26,2000-01-01-00-00-00
a0001493,1493,Sigrid,Sigrid,28.905,1.94117577,1383.525101,MBA,DES=+2001493,1999-01-20-02-50-57,2000-01-01-00-00-00
a0000572,572,Rebekka,Rebekka,28.903,2.021820445,1358.158949,MBA,DES=+2000572,1999-01-26-11-02-46,2000-01-01-00-00-00
a0018278,18278,Drymas,Дримант,28.885,4.823369088,4306.93727,TJN,DES=+2018278,1997-01-19-06-22-36,2000-01-01-00-00-00
a0002582,2582,Harimaya-Bashi,Harimaya-Bashi,28.87,2.993575516,2094.722766,OMB,DES=+2002582,1998-07-26-07-39-49,2000-01-01-00-00-00
a0032437,32437,,,28.865,4.559756698,4332.43833,TJN,DES=+2032437,1997-01-12-21-22-14,2000-01-01-00-00-00
a0000821,821,Fanny,Fanny,28.856,2.182096355,1684.990696,MBA,DES=+2000821,1998-11-05-18-03-21,2000-01-01-00-00-00
a0004663,4663,Falta,Falta,28.824,3.013126702,2100.478814,OMB,DES=+2004663,1998-07-24-21-07-38,2000-01-01-00-00-00
a0001244,1244,Deira,Deira,28.816,2.111449254,1309.728624,MBA,DES=+2001244,1999-02-07-13-37-41,2000-01-01-00-00-00
a0002217,2217,Eltigen,Eltigen,28.8,2.622941367,2045.480185,MBA,DES=+2002217,1998-08-07-15-07-09,2000-01-01-00-00-00
a0002192,2192,Pyatigoriya,Pyatigoriya,28.798,2.891509671,2031.602645,MBA,DES=+2002192,1998-08-11-02-23-03,2000-01-01-00-00-00
a0005922,5922,Shouichi,Shouichi,28.782,2.665654814,1900.517796,MBA,DES=+2005922,1998-09-12-20-53-36,2000-01-01-00-00-00
a0004712,4712,Iwaizumi,Iwaizumi,28.778,2.718813464,2041.016439,MBA,DES=+2004712,1998-08-08-17-54-05,2000-01-01-00-00-00
a0006103,6103,,,28.761,2.755556595,2316.996965,OMB,DES=+2006103,1998-05-31-18-01-06,2000-01-01-00-00-00
a0002352,2352,Kurchatov,Курчатов,28.76,2.768821278,2002.035229,MBA,DES=+2002352,1998-08-18-11-47-20,2000-01-01-00-00-00
a0017351,17351,Pheidippos,Фейдипп,28.749,4.662520651,4286.206544,GRK,DES=+2017351,1997-01-24-10-45-40,2000-01-01-00-00-00
a0051354,51354,,,28.731,4.598805084,4264.079459,TJN,DES=+2051354,1997-01-29-23-31-25,2000-01-01-00-00-00
a0024472,24472,,,28.723,4.94738662,4302.535937,TJN,DES=+2024472,1997-01-20-08-47-05,2000-01-01-00-00-00
a0001471,1471,Tornio,Tornio,28.719,2.39453993,1635.157658,MBA,DES=+2001471,1998-11-18-05-03-15,2000-01-01-00-00-00
a0001708,1708,Polit,Polit,28.706,2.016278528,1815.242639,MBA,DES=+2001708,1998-10-04-04-32-39,2000-01-01-00-00-00
a0001556,1556,Wingolfia,Wingolfia,28.65,3.051715558,2314.558587,OMB,DES=+2001556,1998-06-01-08-38-55,2000-01-01-00-00-00
a0025347,25347,,,28.649,4.8754741,4391.590218,TJN,DES=+2025347,1996-12-29-02-27-33,2000-01-01-00-00-00
a0004446,4446,Carolyn,Carolyn,28.645,2.868138591,2911.354526,OMB,DES=+2004446,1998-01-03-03-52-23,2000-01-01-00-00-00
a0055060,55060,,,28.643,4.866644228,4209.751554,TJN,DES=+2055060,1997-02-12-13-29-28,2000-01-01-00-00-00
a0021284,21284,Pandion,Пандион,28.55,4.684649611,4361.458119,GRK,DES=+2021284,1997-01-05-15-15-06,2000-01-01-00-00-00
a0002324,2324,Janice,Janice,28.532,2.527471822,1977.657597,MBA,DES=+2002324,1998-08-24-14-03-16,2000-01-01-00-00-00
a0014235,14235,,,28.53,4.701995065,4246.738034,GRK,DES=+2014235,1997-02-03-07-34-20,2000-01-01-00-00-00
a0004609,4609,Pizarro,Pizarro,28.518,2.784163402,2004.686221,MBA,DES=+2004609,1998-08-17-19-52-58,2000-01-01-00-00-00
a0007895,7895,Kaseda,Kaseda,28.51,2.675880952,2042.093025,MBA,DES=+2007895,1998-08-08-11-26-31,2000-01-01-00-00-00
a0413666,413666,,,28.5,11.31996853,77477.70687,TNO,DES=+2413666,1990-01-01-00-00-00,2000-01-01-00-00-00
a0005070,5070,Arai,Arai,28.47,2.9036663,2001.257749,MBA,DES=+2005070,1998-08-18-16-27-13,2000-01-01-00-00-00
a0001248,1248,Jugurtha,Jugurtha,28.468,2.676904094,1640.307663,MBA,DES=+2001248,1998-11-16-22-09-15,2000-01-01-00-00-00
a0004230,4230,van den Bergh,Ванденберг,28.461,3.418631727,2862.86387,OMB,DES=+2004230,1998-01-15-06-49-01,2000-01-01-00-00-00
a0080119,80119,,,28.432,4.435186445,4329.093833,TJN,DES=+2080119,1997-01-13-17-26-15,2000-01-01-00-00-00
a0003902,3902,Yoritomo,Yoritomo,28.402,3.015527613,2116.536586,OMB,DES=+2003902,1998-07-20-20-46-50,2000-01-01-00-00-00
a0053436,53436,,,28.399,5.006063373,4161.873608,GRK,DES=+2053436,1997-02-24-12-45-32,2000-01-01-00-00-00
a0005849,5849,Bhanji,Bhanji,28.39,3.153516389,2073.949433,MBA,DES=+2005849,1998-07-31-12-18-13,2000-01-01-00-00-00
a0024275,24275,,,28.389,4.902344958,4234.095327,GRK,DES=+2024275,1997-02-06-11-25-42,2000-01-01-00-00-00
a0006355,6355,Univermoscow,Univermoscow,28.38,2.946642552,2093.975713,OMB,DES=+2006355,1998-07-26-12-08-45,2000-01-01-00-00-00
a0000890,890,Waltraut,Waltraut,28.376,2.840703549,1921.280093,MBA,DES=+2000890,1998-09-07-16-19-11,2000-01-01-00-00-00
a0068444,68444,,,28.373,5.071730164,4352.31032,TJN,DES=+2068444,1997-01-07-22-08-19,2000-01-01-00-00-00
a0000295,295,Theresia,Theresia,28.34,2.315451042,1706.313405,MBA,DES=+2000295,1998-10-31-10-07-11,2000-01-01-00-00-00
a0024459,24459,,,28.326,4.646323684,4418.611575,TJN,DES=+2024459,1996-12-22-08-19-51,2000-01-01-00-00-00
a0002173,2173,Maresjev,Мересьев,28.324,2.778856029,2031.249716,MBA,DES=+2002173,1998-08-11-04-30-07,2000-01-01-00-00-00
a0013362,13362,,,28.324,5.039515223,4307.130391,GRK,DES=+2013362,1997-01-19-05-13-05,2000-01-01-00-00-00
a0021599,21599,,,28.312,4.603027718,4341.769437,GRK,DES=+2021599,1997-01-10-13-23-02,2000-01-01-00-00-00
a0000894,894,Erda,Erda,28.309,2.774811259,2011.914523,MBA,DES=+2000894,1998-08-16-00-30-47,2000-01-01-00-00-00
a0005771,5771,Somerville,Somerville,28.306,2.460493509,2038.760207,MBA,DES=+2005771,1998-08-09-07-26-20,2000-01-01-00-00-00
a0134720,134720,,,28.299,4.771038869,4365.634846,GRK,DES=+2134720,1997-01-04-14-11-29,2000-01-01-00-00-00
a0000625,625,Xenia,Xenia,28.287,2.040601021,1570.420154,MBA,DES=+2000625,1998-12-04-09-28-45,2000-01-01-00-00-00
a0003078,3078,Horrocks,Horrocks,28.284,2.82034228,2039.889148,MBA,DES=+2003078,1998-08-09-00-39-55,2000-01-01-00-00-00
a0001411,1411,Brauna,Brauna,28.272,2.832539522,1901.75135,MBA,DES=+2001411,1998-09-12-13-29-31,2000-01-01-00-00-00
a0002816,2816,Pien,Pien,28.256,2.214588726,1645.353979,MBA,DES=+2002816,1998-11-15-15-52-35,2000-01-01-00-00-00
a0057714,57714,,,28.255,5.080269452,4356.16203,TJN,DES=+2057714,1997-01-06-23-01-42,2000-01-01-00-00-00
a0032811,32811,Apisaon,Аписаон,28.249,4.852406132,4405.839598,TJN,DES=+2032811,1996-12-25-12-57-46,2000-01-01-00-00-00
a0003325,3325,TARDIS,TARDIS,28.238,3.131366783,2076.142548,MBA,DES=+2003325,1998-07-30-23-08-41,2000-01-01-00-00-00
a0024454,24454,,,28.224,4.902112807,4158.74324,TJN,DES=+2024454,1997-02-25-07-32-28,2000-01-01-00-00-00
a0023186,23186,,,28.211,3.504424206,2930.81035,OMB,DES=+2023186,1997-12-29-07-08-17,2000-01-01-00-00-00
a0001300,1300,Marcelle,Marcelle,28.194,2.768132133,1696.272042,MBA,DES=+2001300,1998-11-02-22-22-04,2000-01-01-00-00-00
a0005637,5637,Gyas,Gyas,28.168,4.55169417,4280.580858,TJN,DES=+2005637,1997-01-25-20-30-55,2000-01-01-00-00-00
a0001780,1780,Kippes,Kippes,28.164,2.850567293,1911.999944,MBA,DES=+2001780,1998-09-10-00-00-02,2000-01-01-00-00-00
a0002218,2218,Wotho,Wotho,28.158,2.558139644,1943.57729,MBA,DES=+2002218,1998-09-02-02-32-11,2000-01-01-00-00-00
a0001645,1645,Waterfield,Waterfield,28.146,2.725729576,1955.353405,MBA,DES=+2001645,1998-08-30-03-52-47,2000-01-01-00-00-00
a0003565,3565,Ojima,Ojima,28.129,2.812073352,2095.026672,OMB,DES=+2003565,1998-07-26-05-50-24,2000-01-01-00-00-00
a0004672,4672,Takuboku,Такубоку,28.115,3.032957413,2078.809217,MBA,DES=+2004672,1998-07-30-07-08-41,2000-01-01-00-00-00
a0009818,9818,Eurymachos,Eurymachos,28.076,5.191507644,4337.321175,GRK,DES=+2009818,1997-01-11-16-04-24,2000-01-01-00-00-00
a0001811,1811,Bruwer,Bruwer,28.072,2.794354114,2027.94033,MBA,DES=+2001811,1998-08-12-00-21-29,2000-01-01-00-00-00
a0005438,5438,Lorre,Lorre,28.072,1.986782801,1661.810745,MBA,DES=+2005438,1998-11-11-13-08-08,2000-01-01-00-00-00
a0005360,5360,Rozhdestvenskij,Rozhdestvenskij,28.062,3.184988573,2130.156689,OMB,DES=+2005360,1998-07-17-11-03-36,2000-01-01-00-00-00
a0048764,48764,,,28.043,4.72851198,4325.906985,TJN,DES=+2048764,1997-01-14-12-33-31,2000-01-01-00-00-00
a0000340,340,Eduarda,Eduarda,28.025,2.42808946,1662.412266,MBA,DES=+2000340,1998-11-11-09-31-36,2000-01-01-00-00-00
a0001659,1659,Punkaharju,Punkaharju,28.01,2.062736858,1697.20184,MBA,DES=+2001659,1998-11-02-16-47-21,2000-01-01-00-00-00
a0002613,2613,Plzen,Plzen,28.007,2.902815258,1935.240346,MBA,DES=+2002613,1998-09-04-04-33-29,2000-01-01-00-00-00
bK05TI9V,500026,,,28,31.97254789,89703.31816,TNO,DES=+3330235,1990-01-01-00-00-00,2000-01-01-00-00-00
bK10F92H,500033,,,28,5.788796729,44148.6364,CEN,DES=+3515797,1990-01-01-00-00-00,2000-01-01-00-00-00
a0000321,321,Florentina,Florentina,27.974,2.750744107,1790.203327,MBA,DES=+2000321,1998-10-10-10-46-49,2000-01-01-00-00-00
a0032339,32339,,,27.968,4.640731924,4352.640579,TJN,DES=+2032339,1997-01-07-20-09-25,2000-01-01-00-00-00
a0004973,4973,Showa,Showa,27.958,3.166206811,2318.754042,OMB,DES=+2004973,1998-05-31-07-28-33,2000-01-01-00-00-00
a0000998,998,Bodea,Bodea,27.943,2.454709761,2011.638736,MBA,DES=+2000998,1998-08-16-02-10-04,2000-01-01-00-00-00
a0015521,15521,,,27.941,4.868144564,4377.785266,GRK,DES=+2015521,1997-01-01-13-17-20,2000-01-01-00-00-00
a0024453,24453,,,27.932,4.886243155,4292.487315,TJN,DES=+2024453,1997-01-22-21-04-36,2000-01-01-00-00-00
a0006785,6785,,,27.93,2.879769535,2079.457302,MBA,DES=+2006785,1998-07-30-03-15-23,2000-01-01-00-00-00
a0000787,787,Moskva,Moskva,27.927,2.207118962,1477.124386,MBA,DES=+2000787,1998-12-27-17-15-14,2000-01-01-00-00-00
a0002576,2576,Yesenin,Yesenin,27.887,2.700526202,1986.237268,MBA,DES=+2002576,1998-08-22-10-34-36,2000-01-01-00-00-00
a0001095,1095,Tulipa,Tulipa,27.875,2.95995984,1922.19687,MBA,DES=+2001095,1998-09-07-10-49-08,2000-01-01-00-00-00
a0032482,32482,,,27.868,5.00097691,4252.854947,TJN,DES=+2032482,1997-02-01-18-52-15,2000-01-01-00-00-00
a0068519,68519,,,27.855,5.21074319,4444.065424,TJN,DES=+2068519,1996-12-15-23-36-28,2000-01-01-00-00-00
a0001623,1623,Vivian,Vivian,27.851,2.66871566,2045.058197,MBA,DES=+2001623,1998-08-07-17-39-03,2000-01-01-00-00-00
a0005023,5023,Agapenor,Agapenor,27.85,4.898808915,4295.11716,GRK,DES=+2005023,1997-01-22-05-17-51,2000-01-01-00-00-00
a0051364,51364,,,27.85,4.725358536,4407.758305,TJN,DES=+2051364,1996-12-25-01-27-02,2000-01-01-00-00-00
a0001159,1159,Granada,Granada,27.839,2.23993653,1340.66187,MBA,DES=+2001159,1999-01-30-20-01-43,2000-01-01-00-00-00
a0000378,378,Holmia,Holmia,27.831,2.414832503,1689.734431,MBA,DES=+2000378,1998-11-04-13-35-37,2000-01-01-00-00-00
a0001871,1871,Astyanax,Astyanax,27.828,5.062891428,4384.224429,TJN,DES=+2001871,1996-12-30-22-39-14,2000-01-01-00-00-00
a0006998,6998,Tithonus,Tithonus,27.828,4.814835453,4307.722767,TJN,DES=+2006998,1997-01-19-01-39-50,2000-01-01-00-00-00
a0044566,44566,,,27.818,2.656118979,2228.148271,OMB,DES=+2044566,1998-06-22-23-06-38,2000-01-01-00-00-00
a0001229,1229,Tilia,Tilia,27.795,2.691415366,2115.928366,OMB,DES=+2001229,1998-07-21-00-25-48,2000-01-01-00-00-00
a0002492,2492,Kutuzov,Кутузов,27.792,2.742481422,2083.771924,MBA,DES=+2002492,1998-07-29-01-22-07,2000-01-01-00-00-00
a0058931,58931,Palmys,Палмис,27.753,4.73621575,4410.217697,TJN,DES=+2058931,1996-12-24-10-41-39,2000-01-01-00-00-00
a0003237,3237,Victorplatt,Victorplatt,27.751,2.812788957,1912.715691,MBA,DES=+2003237,1998-09-09-19-42-22,2000-01-01-00-00-00
a0000470,470,Kilia,Kilia,27.75,2.179100917,1362.462274,MBA,DES=+2000470,1999-01-25-09-13-34,2000-01-01-00-00-00
a0002659,2659,Millis,Millis,27.746,2.804344648,2020.532601,MBA,DES=+2002659,1998-08-13-20-48-16,2000-01-01-00-00-00
a0000323,323,Brucia,Brucia,27.714,1.670695085,1344.289311,MBA,DES=+2000323,1999-01-29-22-15-50,2000-01-01-00-00-00
a0016461,16461,,,27.713,2.856503631,2075.014486,MBA,DES=+2016461,1998-07-31-05-54-48,2000-01-01-00-00-00
a0003727,3727,Maxhell,Maxhell,27.691,2.82027784,2209.003962,OMB,DES=+2003727,1998-06-27-17-58-35,2000-01-01-00-00-00
a0008376,8376,,,27.69,3.20243792,2912.331129,OMB,DES=+2008376,1998-01-02-22-00-48,2000-01-01-00-00-00
a0022052,22052,,,27.68,4.997619697,4313.905777,GRK,DES=+2022052,1997-01-17-12-33-57,2000-01-01-00-00-00
a0009661,9661,Hohmann,Hohmann,27.665,3.027849339,2860.784897,OMB,DES=+2009661,1998-01-15-19-17-27,2000-01-01-00-00-00
a0000717,717,Wisibada,Wisibada,27.656,2.314446041,2032.211666,MBA,DES=+2000717,1998-08-10-22-43-49,2000-01-01-00-00-00
a0001903,1903,Adzhimushkaj,Аджимушкай,27.642,2.86982244,1902.823522,MBA,DES=+2001903,1998-09-12-07-03-32,2000-01-01-00-00-00
a0001275,1275,Cimbria,Cimbria,27.622,2.233851964,1603.654149,MBA,DES=+2001275,1998-11-26-02-04-31,2000-01-01-00-00-00
a0001334,1334,Lundmarka,Lundmarka,27.621,2.639123687,1816.344935,MBA,DES=+2001334,1998-10-03-21-55-50,2000-01-01-00-00-00
a0023480,23480,,,27.621,4.750292258,4333.346983,GRK,DES=+2023480,1997-01-12-15-55-07,2000-01-01-00-00-00
a0055568,55568,,,27.608,4.94812236,4237.469177,GRK,DES=+2055568,1997-02-05-15-11-07,2000-01-01-00-00-00
a0000853,853,Nansenia,Nansenia,27.593,2.067886806,1284.1517,MBA,DES=+2000853,1999-02-13-23-05-23,2000-01-01-00-00-00
a0000992,992,Swasey,Swasey,27.585,2.770799564,1924.326217,MBA,DES=+2000992,1998-09-06-22-02-34,2000-01-01-00-00-00
a0004772,4772,Frankdrake,Frankdrake,27.57,2.944206686,2053.732854,MBA,DES=+2004772,1998-08-05-13-36-11,2000-01-01-00-00-00
a0017417,17417,,,27.569,4.741332766,4290.9069,TJN,DES=+2017417,1997-01-23-06-33-32,2000-01-01-00-00-00
a0013229,13229,Echion,Echion,27.554,4.860113326,4398.19077,GRK,DES=+2013229,1996-12-27-10-51-21,2000-01-01-00-00-00
a0001416,1416,Renauxa,Renauxa,27.552,2.693628451,1914.084349,MBA,DES=+2001416,1998-09-09-11-29-39,2000-01-01-00-00-00
a0001366,1366,Piccolo,Piccolo,27.55,2.472357397,1779.504807,MBA,DES=+2001366,1998-10-13-02-58-17,2000-01-01-00-00-00
a0005153,5153,Gierasch,Gierasch,27.548,2.197778372,1582.078347,MBA,DES=+2005153,1998-12-01-11-31-48,2000-01-01-00-00-00
a0018331,18331,,,27.533,2.843262529,1997.902564,MBA,DES=+2018331,1998-08-19-12-35-05,2000-01-01-00-00-00
a0009430,9430,Erichthonios,Erichthonios,27.532,4.980336134,4414.283209,TJN,DES=+2009430,1996-12-23-10-18-04,2000-01-01-00-00-00
a0012365,12365,Yoshitoki,Yoshitoki,27.53,3.074594324,2067.511908,MBA,DES=+2012365,1998-08-02-02-55-43,2000-01-01-00-00-00
a0001148,1148,Rarahu,Rarahu,27.512,2.689912995,1913.913624,MBA,DES=+2001148,1998-09-09-12-31-06,2000-01-01-00-00-00
a0000251,251,Sophia,София,27.495,2.792418926,1990.45095,MBA,DES=+2000251,1998-08-21-09-17-40,2000-01-01-00-00-00
a0003693,3693,Barringer,Barringer,27.494,2.504250278,2037.628006,MBA,DES=+2003693,1998-08-09-14-13-56,2000-01-01-00-00-00
a0003045,3045,Alois,Alois,27.493,2.785371755,2026.339169,MBA,DES=+2003045,1998-08-12-09-57-54,2000-01-01-00-00-00
a0051962,51962,,,27.479,4.89043756,4327.877894,TJN,DES=+2051962,1997-01-14-00-43-59,2000-01-01-00-00-00
a0020144,20144,,,27.467,5.129746373,4316.551655,GRK,DES=+2020144,1997-01-16-20-41-26,2000-01-01-00-00-00
a0006222,6222,,,27.451,2.844254695,2135.246296,OMB,DES=+2006222,1998-07-16-04-31-21,2000-01-01-00-00-00
a0013035,13035,,,27.438,3.340936356,2906.865823,OMB,DES=+2013035,1998-01-04-06-48-19,2000-01-01-00-00-00
a0001291,1291,Phryne,Phryne,27.418,2.727471185,1910.161873,MBA,DES=+2001291,1998-09-10-11-01-44,2000-01-01-00-00-00
a0003471,3471,Amelin,Amelin,27.406,3.026904146,2083.47246,MBA,DES=+2003471,1998-07-29-03-09-55,2000-01-01-00-00-00
a0003273,3273,Drukar,Drukar,27.397,3.320014159,2293.496787,OMB,DES=+2003273,1998-06-06-15-01-10,2000-01-01-00-00-00
a0042554,42554,,,27.397,4.973973742,4240.536054,GRK,DES=+2042554,1997-02-04-20-47-03,2000-01-01-00-00-00
a0001462,1462,Zamenhof,Zamenhof,27.366,2.802600472,2038.209401,MBA,DES=+2001462,1998-08-09-10-44-37,2000-01-01-00-00-00
