Feature_ID;Feature_Name;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Continent;Ethnicity;Feature_Type;Feature_Type_Code;Quad;
8531;Cyrillus F;43.9;-15.32;25.49;-14.6;-16.05;26.24;24.74;Planetocentric  +East  0 - 360;Africa;Egypt;Satellite Feature;SF;LAC-78;
8532;Cyrillus G;7.76;-15.66;26.63;-15.53;-15.79;26.76;26.49;Planetocentric  +East  0 - 360;Africa;Egypt;Satellite Feature;SF;LAC-78;
1373;Cysatus;47.77;-66.21;353.66;-65.42;-67;355.61;351.71;Planetocentric  +East  0 - 360;Europe;Switzerland;"Crater; craters";AA;LAC-137;
8533;Cysatus A;13.47;-64.32;359.15;-64.1;-64.54;359.66;358.64;Planetocentric  +East  0 - 360;Europe;Switzerland;Satellite Feature;SF;LAC-137;
8534;Cysatus B;8.19;-65.7;358.17;-65.57;-65.84;358.5;357.84;Planetocentric  +East  0 - 360;Europe;Switzerland;Satellite Feature;SF;LAC-137;
8535;Cysatus C;26.67;-63.89;0.47;-63.45;-64.33;361.46;359.47;Planetocentric  +East  0 - 360;Europe;Switzerland;Satellite Feature;SF;LAC-126;
8536;Cysatus D;5.01;-65.17;353.92;-65.08;-65.25;354.11;353.72;Planetocentric  +East  0 - 360;Europe;Switzerland;Satellite Feature;SF;LAC-137;
8537;Cysatus E;48.59;-66.62;358.71;-65.82;-67.42;360.72;356.69;Planetocentric  +East  0 - 360;Europe;Switzerland;Satellite Feature;SF;LAC-137;
8538;Cysatus F;4.1;-64.03;356.32;-63.96;-64.09;356.47;356.16;Planetocentric  +East  0 - 360;Europe;Switzerland;Satellite Feature;SF;LAC-137;
8539;Cysatus G;6.09;-65.65;359.57;-65.55;-65.75;359.81;359.32;Planetocentric  +East  0 - 360;Europe;Switzerland;Satellite Feature;SF;LAC-137;
8540;Cysatus H;9.04;-66.86;359.98;-66.71;-67.01;360.36;359.6;Planetocentric  +East  0 - 360;Europe;Switzerland;Satellite Feature;SF;LAC-137;
8541;Cysatus J;10.11;-63.15;0.67;-62.98;-63.31;1.04;0.3;Planetocentric  +East  0 - 360;Europe;Switzerland;Satellite Feature;SF;LAC-126;
1381;Daedalus;93.61;-5.83;179.4;-4.29;-7.38;180.95;177.85;Planetocentric  +East  0 - 360;Europe;Greek;"Crater; craters";AA;LAC-86;
