# StarID X Y Z
59019 -28.88139 -1.05643 -0.24334
59068 -39.17103 -1.576 13.85806
59122 -41.2496 -1.79732 3.94272
59197 -16.00837 -0.7653 13.95988
59333 -8.88445 -0.47897 12.46697
59353 -22.53778 -1.22934 18.72224
59567 -15.21692 -1.00743 17.37897
59747 -34.64257 -2.66214 -85.82652
59766 -24.96994 -1.9411 -20.33019
59771 -27.2908 -2.12537 28.96958
59876 -66.61616 -5.53453 -95.97436
59910 -21.60284 -1.83385 11.71391
59932 -39.10728 -3.36945 64.93002
59938 -15.72209 -1.36194 20.77519
60002 -40.09939 -3.60672 24.32035
60081 -32.07538 -3.00599 21.76711
60119 -11.80335 -1.13128 10.72723
60159 -27.17169 -2.65965 12.82994
60173 -27.37031 -2.70411 14.38144
60214 -7.85036 -0.79109 16.1986
60263 -29.28004 -3.02322 15.59392
60316 -46.4462 -4.92263 3.20948
60374 -8.39129 -0.91395 -2.78122
60474 -39.22496 -4.46522 5.59223
60608 -75.27138 -9.10398 111.20103
60721 -13.30236 -1.69026 1.98636
60855 -41.25655 -5.54989 15.45629
60894 -14.50465 -1.98466 -22.64057
60904 -13.12701 -1.80224 2.05404
61221 -17.4555 -2.68792 3.05991
61303 -12.42347 -1.96629 -12.99657
61371 -8.01474 -1.29991 -35.04287
61437 -5.86485 -0.97845 -7.61084
61514 -14.83968 -2.54229 3.11703
61682 -5.46364 -0.98262 -5.28053
61755 -26.75915 -4.93324 25.41042
62258 -7.91635 -1.681 1.39097
62362 -4.03233 -0.87654 9.31656
62492 -10.51771 -2.36671 -0.14435
62576 -38.81435 -8.92297 16.53288
62786 -122.57922 -29.62837 -21.19155
62882 -119.36509 -29.48772 25.00595
62891 -60.14908 -14.88763 3.67874
63052 -14.31444 -3.68026 10.43594
63154 -84.58542 -22.23966 27.42407
63278 -15.90831 -4.29467 -11.37023
63304 -29.62207 -8.0432 27.84411
63308 -10.7727 -2.92599 2.44939
63440 -132.26868 -37.07486 12.46677
63615 -17.12322 -4.97309 26.33864
63680 -17.71325 -5.20503 13.98146
63740 -16.66887 -4.95789 6.5814
63796 -16.7988 -5.04567 -69.24147
63911 -23.36782 -7.19039 7.46176
63978 -10.49538 -3.27028 -27.33615
64365 -135.29775 -45.31819 -6.99591
64396 -19.45265 -6.5496 34.25768
64676 -16.42664 -5.81489 12.80027
64807 -10.12687 -3.66364 7.5721
64808 -13.86524 -5.01735 10.36649
64812 -13.65416 -4.9476 9.55678
64916 -36.24592 -13.32383 7.41999
64939 -12.47824 -4.6011 9.06539
65123 -12.46301 -4.74583 21.26453
65316 -13.3154 -5.23294 -7.72716
65469 -30.41142 -12.2776 -17.64984
65501 -38.6772 -15.68515 24.14192
65509 -13.10996 -5.32006 -0.58287
65654 -6.93093 -2.87036 1.37409
65799 -121.20287 -51.4262 -14.43257
65801 -24.58506 -10.43224 16.13259
65870 -12.11052 -5.18686 3.98048
66014 -18.72485 -8.17649 1.66823
66205 -28.6637 -12.90488 4.28811
66251 -8.06331 -3.6524 6.36496
66284 -13.3031 -6.05256 16.31097
66416 -8.32852 -3.85724 9.56629
66466 -13.13463 -6.13333 -1.06128
66592 -125.2326 -59.47408 -21.22215
66629 -21.39642 -10.19751 -0.05299
66695 -6.85521 -3.29633 4.99502
66844 -12.981 -6.36605 36.63592
