# StarID X Y Z
2460 105.73657 14.54874 -21.17973
2476 62.12502 8.60058 -4.6958
2489 80.25473 11.16017 35.58222
2500 124.50992 17.37767 -73.78986
2504 106.11085 14.83227 9.08403
2506 89.90653 12.57593 29.6818
2513 142.44016 19.98193 3.79263
2536 58.73488 8.34623 -75.90637
2537 45.74587 6.50307 74.92652
2539 65.15929 9.26432 -30.19658
2541 110.76221 15.76057 26.93595
2589 108.88386 15.75338 31.8947
2591 83.10522 12.04558 27.92655
2596 81.76201 11.87491 100.20085
2613 118.3612 17.29164 -38.90735
2615 75.66497 11.06041 24.78637
2616 126.66728 18.52436 -57.77794
2617 131.94902 19.29801 -53.48323
2620 78.17164 11.44113 19.46476
2626 105.6666 15.51684 -7.55021
2634 124.20335 18.27436 21.61974
2637 45.36583 6.67871 38.62101
2644 102.27919 15.10713 -82.78786
2653 89.02746 13.17881 7.79121
2657 29.32637 4.34764 -20.75961
2658 31.33192 4.65161 114.17088
2660 72.11949 10.7173 47.10755
2667 76.59945 11.40744 -63.26447
2672 87.75542 13.09353 30.1847
2682 115.98878 17.40617 12.24012
2690 87.82707 13.20727 22.99505
2692 77.06573 11.60636 -3.26366
2693 92.47024 13.92785 -9.40437
2704 40.77868 6.17694 -4.70183
2705 15.46573 2.34313 -20.29218
2706 31.25718 4.73968 35.00735
2710 23.30862 3.54191 46.07866
2711 28.25039 4.29657 55.10483
2718 59.47016 9.07043 11.84049
2726 118.15757 18.13777 59.45661
2727 134.88809 20.71324 57.65447
2729 110.28431 16.94145 -2.55191
2731 123.28229 18.96374 -56.63126
2735 87.9243 13.53576 -38.64949
2740 61.6364 9.49616 -93.16058
2745 66.71065 10.30545 9.15457
2754 26.6985 4.13657 34.38007
2756 20.75893 3.21773 -1.31897
2758 78.3519 12.15076 5.67423
2775 126.31645 19.71126 9.60076
2781 54.97818 8.59604 -0.49091
2792 132.33917 20.74556 -67.83089
2796 23.94157 3.75831 -26.91606
2809 90.42788 14.25591 27.23809
2818 40.59979 6.40677 23.00688
2823 70.83296 11.1825 27.9985
2826 36.1647 5.71412 8.59264
2829 91.35067 14.44998 -103.87527
2835 29.80583 4.72255 -51.67845
2837 46.39002 7.35341 -4.58092
2841 50.38323 7.99355 6.4047
2847 63.42646 10.0814 -24.3428
2851 128.53951 20.47447 -65.63564
2858 58.24842 9.30538 -55.47017
2872 50.74797 8.14225 -82.9246
2887 97.04232 15.68147 -50.99669
2890 114.92511 18.57766 59.45193
2910 117.29331 19.06818 -13.67343
2912 146.66116 23.85326 14.07839
