id;spkid;full_name;pdes;name;diameter;q;per;class;horizons;begin_time;end_time;;name_ru
a0000715;2000715;715Transvaalia1911LX;715;Transvaalia;25.458;2.538848155;1682.342558;MBA;DES=+2000715;1998-11-06-09-56-41;2000-01-01-00-00-00;;Transvaalia
a0000717;2000717;717Wisibada1911MJ;717;Wisibada;27.656;2.314446041;2032.211666;MBA;DES=+2000717;1998-08-10-22-43-49;2000-01-01-00-00-00;;Wisibada
a0000718;2000718;718Erida1911MS;718;Erida;70.911;2.448133399;1952.372423;MBA;DES=+2000718;1998-08-30-21-45-56;2000-01-01-00-00-00;;Erida
a0000720;2000720;720Bohlinia1911MW;720;Bohlinia;33.73;2.831947682;1790.839609;MBA;DES=+2000720;1998-10-10-06-57-45;2000-01-01-00-00-00;;Bohlinia
a0000721;2000721;721Tabora1911MZ;721;Tabora;74.791;3.13884212;2446.337759;OMB;DES=+2000721;1998-04-29-09-58-25;2000-01-01-00-00-00;;Tabora
a0000723;2000723;723Hammonia1911NB;723;Hammonia;23.456;2.829145818;1891.196865;MBA;DES=+2000723;1998-09-15-04-49-08;2000-01-01-00-00-00;;Hammonia
a0000725;2000725;725Amanda1911ND;725;Amanda;23.687;2.002933927;1507.144022;MBA;DES=+2000725;1998-12-20-05-08-10;2000-01-01-00-00-00;;Amanda
a0000726;2000726;726Joella1911NM;726;Joella;44.02;1.835361381;1501.407926;MBA;DES=+2000726;1998-12-21-15-33-09;2000-01-01-00-00-00;;Joella
a0000727;2000727;727Nipponia1912NT;727;Nipponia;32.17;2.294567345;1501.607051;MBA;DES=+2000727;1998-12-21-14-21-28;2000-01-01-00-00-00;;Nipponia
a0000729;2000729;729Watsonia1912OD;729;Watsonia;50.025;2.490010292;1674.094473;MBA;DES=+2000729;1998-11-08-11-26-00;2000-01-01-00-00-00;;Watsonia
a0000731;2000731;731Sorga1912OQ;731;Sorga;34.597;2.567819109;1886.934653;MBA;DES=+2000731;1998-09-16-06-23-32;2000-01-01-00-00-00;;Sorga
a0000732;2000732;732Tjilaki1912OR;732;Tjilaki;29.791;2.349423313;1406.056353;MBA;DES=+2000732;1999-01-14-11-39-42;2000-01-01-00-00-00;;Tjilaki
a0000733;2000733;733Mocia1912PF;733;Mocia;98.493;3.198882328;2288.760764;OMB;DES=+2000733;1998-06-07-19-26-08;2000-01-01-00-00-00;;Моция
a0000734;2000734;734Benda1912PH;734;Benda;67.318;2.833547501;2040.009869;MBA;DES=+2000734;1998-08-08-23-56-27;2000-01-01-00-00-00;;Benda
a0000735;2000735;735Marghanna1912PY;735;Marghanna;67.976;1.851405265;1646.922334;MBA;DES=+2000735;1998-11-15-06-27-58;2000-01-01-00-00-00;;Marghanna
a0000737;2000737;737Arequipa1912QB;737;Arequipa;47.804;1.954348347;1522.035408;MBA;DES=+2000737;1998-12-16-11-47-16;2000-01-01-00-00-00;;Arequipa
a0000738;2000738;738Alagasta1913QO;738;Alagasta;62.79;2.870540772;1932.258753;MBA;DES=+2000738;1998-09-04-22-26-51;2000-01-01-00-00-00;;Alagasta
a0000739;2000739;739Mandeville1913QR;739;Mandeville;104.517;2.342806821;1653.623025;MBA;DES=+2000739;1998-11-13-14-15-43;2000-01-01-00-00-00;;Мандевиль
a0000740;2000740;740Cantabia1913QS;740;Cantabia;90.9;2.717059895;1947.855484;MBA;DES=+2000740;1998-09-01-00-52-02;2000-01-01-00-00-00;;Cantabia
a0000741;2000741;741Botolphia1913QT;741;Botolphia;29.64;2.527710438;1637.91405;MBA;DES=+2000741;1998-11-17-12-30-57;2000-01-01-00-00-00;;Botolphia
a0000742;2000742;742Edisona1913QU;742;Edisona;47.087;2.658928565;1910.568473;MBA;DES=+2000742;1998-09-10-08-35-21;2000-01-01-00-00-00;;Edisona
a0000743;2000743;743Eugenisis1913QV;743;Eugenisis;51.072;2.627306221;1705.165083;MBA;DES=+2000743;1998-10-31-17-00-35;2000-01-01-00-00-00;;Eugenisis
a0000744;2000744;744Aguntina1913QW;744;Aguntina;58.636;2.800100182;2064.224393;MBA;DES=+2000744;1998-08-02-22-39-14;2000-01-01-00-00-00;;Aguntina
a0000745;2000745;745Mauritia1913QX;745;Mauritia;24.711;3.129357424;2149.83087;OMB;DES=+2000745;1998-07-12-13-00-54;2000-01-01-00-00-00;;Mauritia
a0000746;2000746;746Marlu1913QY;746;Marlu;74.274;2.372495825;2003.348014;MBA;DES=+2000746;1998-08-18-03-54-43;2000-01-01-00-00-00;;Marlu
a0000747;2000747;747Winchester1913QZ;747;Winchester;171.71;1.986185662;1903.498042;MBA;DES=+2000747;1998-09-12-03-00-43;2000-01-01-00-00-00;;Winchester
a0000748;2000748;748Simeisa1913RD;748;Simeisa;103.725;3.204151909;2862.301165;OMB;DES=+2000748;1998-01-15-10-11-35;2000-01-01-00-00-00;;Симеиза
a0000750;2000750;750Oskar1913RG;750;Oskar;22.526;2.130323444;1396.104314;MBA;DES=+2000750;1999-01-16-23-22-26;2000-01-01-00-00-00;;Oskar
a0000751;2000751;751Faina1913RK;751;Faina;113.699;2.161329092;1487.788401;MBA;DES=+2000751;1998-12-25-01-16-11;2000-01-01-00-00-00;;Фаина
a0000752;2000752;752Sulamitis1913RL;752;Sulamitis;60.171;2.278337858;1411.092189;MBA;DES=+2000752;1999-01-13-05-26-48;2000-01-01-00-00-00;;Sulamitis
a0000753;2000753;753Tiflis1913RM;753;Tiflis;20.922;1.813185885;1297.987336;MBA;DES=+2000753;1999-02-10-12-04-33;2000-01-01-00-00-00;;Tiflis
a0000754;2000754;754Malabar1906UT;754;Malabar;94.522;2.840734989;1886.685252;MBA;DES=+2000754;1998-09-16-07-53-19;2000-01-01-00-00-00;;Malabar
a0000755;2000755;755Quintilla1908CZ;755;Quintilla;41.21;2.744487735;2073.277773;MBA;DES=+2000755;1998-07-31-16-20-01;2000-01-01-00-00-00;;Quintilla
a0000756;2000756;756Lilliana1908DC;756;Lilliana;64.837;2.718954711;2085.249126;MBA;DES=+2000756;1998-07-28-16-30-19;2000-01-01-00-00-00;;Lilliana
a0000757;2000757;757Portlandia1908EJ;757;Portlandia;32.894;2.112872115;1335.198158;MBA;DES=+2000757;1999-02-01-04-48-39;2000-01-01-00-00-00;;Portlandia
a0000758;2000758;758Mancunia1912PE;758;Mancunia;88.985;2.708634535;2079.712916;MBA;DES=+2000758;1998-07-30-01-43-22;2000-01-01-00-00-00;;Манкуния
a0000759;2000759;759Vinifera1913SJ;759;Vinifera;52.926;2.080353676;1547.648731;MBA;DES=+2000759;1998-12-10-02-06-28;2000-01-01-00-00-00;;Vinifera
a0000760;2000760;760Massinga1913SL;760;Massinga;71.29;2.414546128;2040.197227;MBA;DES=+2000760;1998-08-08-22-49-00;2000-01-01-00-00-00;;Massinga
a0000761;2000761;761Brendelia1913SO;761;Brendelia;20.763;2.682190812;1770.687873;MBA;DES=+2000761;1998-10-15-07-52-22;2000-01-01-00-00-00;;Brendelia
a0000762;2000762;762Pulcova1913SQ;762;Pulcova;147.343;2.819683966;2045.127609;MBA;DES=+2000762;1998-08-07-17-14-04;2000-01-01-00-00-00;;Пулкова
a0000764;2000764;764Gedania1913SU;764;Gedania;58.28;2.883921255;2085.76679;MBA;DES=+2000764;1998-07-28-13-23-58;2000-01-01-00-00-00;;Gedania
a0000766;2000766;766Moguntia1913SW;766;Moguntia;41.044;2.728466191;1917.056215;MBA;DES=+2000766;1998-09-08-17-39-46;2000-01-01-00-00-00;;Moguntia
a0000767;2000767;767Bondia1913SX;767;Bondia;43.039;2.554285273;2015.15078;MBA;DES=+2000767;1998-08-15-05-05-44;2000-01-01-00-00-00;;Bondia
a0000768;2000768;768Struveana1913SZ;768;Struveana;32.597;2.470208988;2029.863543;MBA;DES=+2000768;1998-08-11-12-49-08;2000-01-01-00-00-00;;Struveana
a0000769;2000769;769Tatjana1913TA;769;Tatjana;96.72;2.576137335;2059.074934;MBA;DES=+2000769;1998-08-04-05-33-02;2000-01-01-00-00-00;;Tatjana
a0000771;2000771;771Libera1913TO;771;Libera;29.322;1.997259632;1578.884072;MBA;DES=+2000771;1998-12-02-06-41-45;2000-01-01-00-00-00;;Libera
a0000772;2000772;772Tanete1913TR;772;Tanete;126.473;2.722007308;1897.156805;MBA;DES=+2000772;1998-09-13-17-03-34;2000-01-01-00-00-00;;Tanete
a0000773;2000773;773Irmintraud1913TV;773;Irmintraud;91.672;2.632944452;1764.794826;MBA;DES=+2000773;1998-10-16-19-13-52;2000-01-01-00-00-00;;Irmintraud
a0000774;2000774;774Armor1913TW;774;Armor;50.214;2.537437838;1943.068067;MBA;DES=+2000774;1998-09-02-05-35-30;2000-01-01-00-00-00;;Armor
a0000775;2000775;775Lumiere1914TX;775;Lumiere;31.958;2.797876712;1908.273048;MBA;DES=+2000775;1998-09-10-22-21-43;2000-01-01-00-00-00;;Lumiere
a0000776;2000776;776Berbericia1914TY;776;Berbericia;151.711;2.447496955;1833.166868;MBA;DES=+2000776;1998-09-29-16-59-56;2000-01-01-00-00-00;;Бербериция
a0000777;2000777;777Gutemberga1914TZ;777;Gutemberga;71.749;2.873295236;2113.130531;OMB;DES=+2000777;1998-07-21-17-13-01;2000-01-01-00-00-00;;Gutemberga
a0000778;2000778;778Theobalda1914UA;778;Theobalda;55.317;2.374597318;2074.24784;MBA;DES=+2000778;1998-07-31-10-30-47;2000-01-01-00-00-00;;Theobalda
a0000779;2000779;779Nina1914UB;779;Nina;80.572;2.056747294;1587.265823;MBA;DES=+2000779;1998-11-30-04-24-19;2000-01-01-00-00-00;;Nina
a0000780;2000780;780Armenia1914UC;780;Armenia;126.263;2.80923156;2005.595147;MBA;DES=+2000780;1998-08-17-14-25-45;2000-01-01-00-00-00;;Армения
a0000781;2000781;781Kartvelia1914UF;781;Kartvelia;72.927;2.84105713;2107.554499;OMB;DES=+2000781;1998-07-23-02-40-23;2000-01-01-00-00-00;;Kartvelia
a0000783;2000783;783Nora1914UL;783;Nora;38.719;1.804174719;1309.353596;MBA;DES=+2000783;1999-02-07-15-52-42;2000-01-01-00-00-00;;Nora
a0000784;2000784;784Pickeringia1914UM;784;Pickeringia;75.596;2.345223791;1990.444101;MBA;DES=+2000784;1998-08-21-09-20-08;2000-01-01-00-00-00;;Pickeringia
a0000785;2000785;785Zwetana1914UN;785;Zwetana;49.46;2.027650524;1503.748779;MBA;DES=+2000785;1998-12-21-01-30-27;2000-01-01-00-00-00;;Zwetana
a0000786;2000786;786Bredichina1914UO;786;Bredichina;108.309;2.668117066;2068.351333;MBA;DES=+2000786;1998-08-01-21-53-32;2000-01-01-00-00-00;;Бредихина
a0000787;2000787;787Moskva1914UQ;787;Moskva;27.927;2.207118962;1477.124386;MBA;DES=+2000787;1998-12-27-17-15-14;2000-01-01-00-00-00;;Moskva
a0000788;2000788;788Hohensteina1914UR;788;Hohensteina;111.295;2.706950759;2017.706136;MBA;DES=+2000788;1998-08-14-13-45-48;2000-01-01-00-00-00;;Hohensteina
a0000789;2000789;789Lena1914UU;789;Lena;22.483;2.287983852;1606.980458;MBA;DES=+2000789;1998-11-25-06-07-03;2000-01-01-00-00-00;;Lena
a0000790;2000790;790Pretoria1912NW;790;Pretoria;170.37;2.889125736;2298.377679;OMB;DES=+2000790;1998-06-05-09-44-03;2000-01-01-00-00-00;;Pretoria
a0000791;2000791;791Ani1914UV;791;Ani;116.865;2.519697416;2016.986865;MBA;DES=+2000791;1998-08-14-18-04-44;2000-01-01-00-00-00;;Ани
a0000792;2000792;792Metcalfia1907ZC;792;Metcalfia;61.804;2.277270495;1550.521688;MBA;DES=+2000792;1998-12-09-08-52-12;2000-01-01-00-00-00;;Metcalfia
a0000793;2000793;793Arizona1907ZD;793;Arizona;26.636;2.444312045;1706.325197;MBA;DES=+2000793;1998-10-31-10-02-56;2000-01-01-00-00-00;;Arizona
a0000794;2000794;794Irenaea1914VB;794;Irenaea;35.703;2.199963735;2021.686184;MBA;DES=+2000794;1998-08-13-13-52-59;2000-01-01-00-00-00;;Irenaea
a0000795;2000795;795Fini1914VE;795;Fini;85.263;2.465816643;1664.015732;MBA;DES=+2000795;1998-11-10-23-54-21;2000-01-01-00-00-00;;Fini
a0000796;2000796;796Sarita1914VH;796;Sarita;43.58;1.790088001;1561.197991;MBA;DES=+2000796;1998-12-06-16-48-44;2000-01-01-00-00-00;;Sarita
a0000797;2000797;797Montana1914VR;797;Montana;21.197;2.380152637;1473.896326;MBA;DES=+2000797;1998-12-28-12-37-20;2000-01-01-00-00-00;;Montana
a0000798;2000798;798Ruth1914VT;798;Ruth;43.19;2.907805764;1912.537041;MBA;DES=+2000798;1998-09-09-20-46-40;2000-01-01-00-00-00;;Ruth
a0000799;2000799;799Gudula1915WO;799;Gudula;47.185;2.484518031;1480.185491;MBA;DES=+2000799;1998-12-26-22-53-14;2000-01-01-00-00-00;;Gudula
a0000801;2000801;801Helwerthia1915WQ;801;Helwerthia;32.404;2.402642574;1535.733231;MBA;DES=+2000801;1998-12-13-01-36-03;2000-01-01-00-00-00;;Helwerthia
a0000803;2000803;803Picka1915WS;803;Picka;46.5;2.988793084;2088.542723;MBA;DES=+2000803;1998-07-27-20-44-38;2000-01-01-00-00-00;;Picka
a0000804;2000804;804Hispania1915WT;804;Hispania;137.952;2.440699246;1746.924322;MBA;DES=+2000804;1998-10-21-06-27-15;2000-01-01-00-00-00;;Испания
a0000805;2000805;805Hormuthia1915WW;805;Hormuthia;73.095;2.594565968;2084.893759;MBA;DES=+2000805;1998-07-28-18-38-15;2000-01-01-00-00-00;;Hormuthia
a0000806;2000806;806Gyldenia1915WX;806;Gyldenia;83.103;2.967868084;2101.657959;OMB;DES=+2000806;1998-07-24-14-03-09;2000-01-01-00-00-00;;Gyldenia
a0000807;2000807;807Ceraskia1915WY;807;Ceraskia;21.241;2.820024066;1914.431733;MBA;DES=+2000807;1998-09-09-09-24-35;2000-01-01-00-00-00;;Ceraskia
a0000808;2000808;808Merxia1901GY;808;Merxia;30.923;2.391403293;1660.679803;MBA;DES=+2000808;1998-11-11-19-55-17;2000-01-01-00-00-00;;Merxia
a0000814;2000814;814Tauris1916YT;814;Tauris;102.229;2.184658658;2045.343421;MBA;DES=+2000814;1998-08-07-15-56-23;2000-01-01-00-00-00;;Таврида
a0000816;2000816;816Juliana1916YV;816;Juliana;50.745;2.67614469;1901.106358;MBA;DES=+2000816;1998-09-12-17-21-43;2000-01-01-00-00-00;;Juliana
a0000817;2000817;817Annika1916YW;817;Annika;22.891;2.123228519;1522.095299;MBA;DES=+2000817;1998-12-16-11-25-42;2000-01-01-00-00-00;;Annika
a0000818;2000818;818Kapteynia1916YZ;818;Kapteynia;64.255;2.870922423;2060.756969;MBA;DES=+2000818;1998-08-03-19-27-30;2000-01-01-00-00-00;;Kapteynia
a0000820;2000820;820Adriana1916ZB;820;Adriana;58.65;2.974228772;2023.745509;MBA;DES=+2000820;1998-08-13-01-31-37;2000-01-01-00-00-00;;Adriana
a0000821;2000821;821Fanny1916ZC;821;Fanny;28.856;2.182096355;1684.990696;MBA;DES=+2000821;1998-11-05-18-03-21;2000-01-01-00-00-00;;Fanny
a0000824;2000824;824Anastasia1916ZH;824;Anastasia;32.457;2.407625386;1704.294468;MBA;DES=+2000824;1998-10-31-22-14-00;2000-01-01-00-00-00;;Anastasia
a0000826;2000826;826Henrika1916ZO;826;Henrika;22.556;2.153378705;1631.479964;MBA;DES=+2000826;1998-11-19-03-07-13;2000-01-01-00-00-00;;Henrika
a0000828;2000828;828Lindemannia1916ZX;828;Lindemannia;47.891;3.10120964;2081.451554;MBA;DES=+2000828;1998-07-29-15-17-27;2000-01-01-00-00-00;;Lindemannia
a0000829;2000829;829Academia1916ZY;829;Academia;42.685;2.327329432;1515.203813;MBA;DES=+2000829;1998-12-18-04-46-38;2000-01-01-00-00-00;;Academia
a0000830;2000830;830Petropolitana1916ZZ;830;Petropolitana;41.328;3.003567977;2101.144629;OMB;DES=+2000830;1998-07-24-17-07-57;2000-01-01-00-00-00;;Petropolitana
a0000833;2000833;833Monica1916AC;833;Monica;21.99;2.65251273;1910.011634;MBA;DES=+2000833;1998-09-10-11-55-49;2000-01-01-00-00-00;;Monica
a0000834;2000834;834Burnhamia1916AD;834;Burnhamia;61.278;2.544102156;2075.97899;MBA;DES=+2000834;1998-07-31-00-07-34;2000-01-01-00-00-00;;Burnhamia
a0000835;2000835;835Olivia1916AE;835;Olivia;30.418;2.937460309;2109.861664;OMB;DES=+2000835;1998-07-22-12-49-49;2000-01-01-00-00-00;;Olivia
a0000838;2000838;838Seraphina1916AH;838;Seraphina;58.095;2.519500744;1804.149518;MBA;DES=+2000838;1998-10-06-23-06-11;2000-01-01-00-00-00;;Seraphina
a0000839;2000839;839Valborg1916AJ;839;Valborg;20.39;2.217860557;1544.806636;MBA;DES=+2000839;1998-12-10-19-09-37;2000-01-01-00-00-00;;Valborg
a0000840;2000840;840Zenobia1916AK;840;Zenobia;27.306;2.814774667;2022.447954;MBA;DES=+2000840;1998-08-13-09-18-45;2000-01-01-00-00-00;;Zenobia
a0000842;2000842;842Kerstin1916AM;842;Kerstin;43.576;2.860906845;2131.467585;OMB;DES=+2000842;1998-07-17-03-11-41;2000-01-01-00-00-00;;Kerstin
a0000844;2000844;844Leontina1916AP;844;Leontina;42.154;2.981538001;2093.471998;OMB;DES=+2000844;1998-07-26-15-10-05;2000-01-01-00-00-00;;Leontina
a0000845;2000845;845Naema1916AS;845;Naema;52.677;2.732635267;1839.233999;MBA;DES=+2000845;1998-09-28-04-35-46;2000-01-01-00-00-00;;Naema
a0000846;2000846;846Lipperta1916AT;846;Lipperta;52.41;2.567100777;2023.60617;MBA;DES=+2000846;1998-08-13-02-21-47;2000-01-01-00-00-00;;Lipperta
a0000847;2000847;847Agnia1915XX;847;Agnia;24.931;2.515902569;1695.163162;MBA;DES=+2000847;1998-11-03-05-01-16;2000-01-01-00-00-00;;Agnia
a0000848;2000848;848Inna1915XS;848;Inna;33.027;2.603726982;2002.930978;MBA;DES=+2000848;1998-08-18-06-24-51;2000-01-01-00-00-00;;Inna
a0000849;2000849;849Ara1912NY;849;Ara;80.756;2.514654952;2037.783433;MBA;DES=+2000849;1998-08-09-13-17-58;2000-01-01-00-00-00;;Ара
a0000850;2000850;850Altona1916S24;850;Altona;80.9;2.624561337;1898.380316;MBA;DES=+2000850;1998-09-13-09-43-06;2000-01-01-00-00-00;;Altona
a0000852;2000852;852Wladilena1916S27;852;Wladilena;26.541;1.71496915;1326.515242;MBA;DES=+2000852;1999-02-03-08-54-30;2000-01-01-00-00-00;;Wladilena
a0000853;2000853;853Nansenia1916S28;853;Nansenia;27.593;2.067886806;1284.1517;MBA;DES=+2000853;1999-02-13-23-05-23;2000-01-01-00-00-00;;Nansenia
a0000856;2000856;856Backlunda1916S30;856;Backlunda;45.449;2.14626892;1388.683511;MBA;DES=+2000856;1999-01-18-19-53-56;2000-01-01-00-00-00;;Backlunda
a0000858;2000858;858ElDjezair1916a;858;El Djezair;22.519;2.522173487;1720.776596;MBA;DES=+2000858;1998-10-27-19-20-26;2000-01-01-00-00-00;;El Djezair
a0000859;2000859;859Bouzareah1916c;859;Bouzareah;65.417;2.87414546;2115.754524;OMB;DES=+2000859;1998-07-21-01-28-23;2000-01-01-00-00-00;;Bouzareah
a0000860;2000860;860Ursina1917BD;860;Ursina;34.561;2.499576951;1708.923039;MBA;DES=+2000860;1998-10-30-18-27-43;2000-01-01-00-00-00;;Ursina
a0000861;2000861;861Aida1917BE;861;Aida;66.85;2.820533013;2034.814194;MBA;DES=+2000861;1998-08-10-07-06-54;2000-01-01-00-00-00;;Aida
a0000862;2000862;862Franzia1917BF;862;Franzia;27.033;2.573311486;1714.416806;MBA;DES=+2000862;1998-10-29-09-29-57;2000-01-01-00-00-00;;Franzia
a0000863;2000863;863Benkoela1917BH;863;Benkoela;38.724;3.109211276;2093.393812;OMB;DES=+2000863;1998-07-26-15-38-14;2000-01-01-00-00-00;;Benkoela
a0000866;2000866;866Fatme1917BQ;866;Fatme;78.061;2.960669432;2016.489222;MBA;DES=+2000866;1998-08-14-21-03-53;2000-01-01-00-00-00;;Fatme
a0000867;2000867;867Kovacia1917BS;867;Kovacia;24.113;2.67325656;1960.353773;MBA;DES=+2000867;1998-08-28-21-52-39;2000-01-01-00-00-00;;Kovacia
a0000868;2000868;868Lova1917BU;868;Lova;50.692;2.299221005;1622.417036;MBA;DES=+2000868;1998-11-21-09-29-53;2000-01-01-00-00-00;;Lova
a0000869;2000869;869Mellena1917BV;869;Mellena;21.193;2.096682025;1611.503293;MBA;DES=+2000869;1998-11-24-02-58-49;2000-01-01-00-00-00;;Mellena
a0000872;2000872;872Holda1917BZ;872;Holda;34.431;2.516832322;1649.543977;MBA;DES=+2000872;1998-11-14-14-44-11;2000-01-01-00-00-00;;Holda
a0000873;2000873;873Mechthild1917CA;873;Mechthild;34.471;2.234946323;1555.073813;MBA;DES=+2000873;1998-12-08-05-33-26;2000-01-01-00-00-00;;Mechthild
a0000874;2000874;874Rotraut1917CC;874;Rotraut;58.287;2.899101669;2043.9075;MBA;DES=+2000874;1998-08-08-00-33-18;2000-01-01-00-00-00;;Rotraut
a0000876;2000876;876Scott1917CH;876;Scott;22.42;2.667414563;1906.999857;MBA;DES=+2000876;1998-09-11-06-00-04;2000-01-01-00-00-00;;Scott
a0000877;2000877;877Walkure1915S7;877;Walkure;38.41;2.086511713;1431.673938;MBA;DES=+2000877;1999-01-08-01-57-22;2000-01-01-00-00-00;;Walkure
a0000880;2000880;880Herba1917CK;880;Herba;31.141;2.027498294;1894.568309;MBA;DES=+2000880;1998-09-14-08-35-25;2000-01-01-00-00-00;;Herba
a0000882;2000882;882Swetlana1917CM;882;Swetlana;42.44;2.292217174;2017.769314;MBA;DES=+2000882;1998-08-14-13-23-03;2000-01-01-00-00-00;;Swetlana
a0000884;2000884;884Priamus1917CQ;884;Priamus;101.093;4.546078964;4308.380792;TJN;DES=+2000884;1997-01-18-21-42-56;2000-01-01-00-00-00;;Приам
a0000885;2000885;885Ulrike1917CX;885;Ulrike;30.537;2.518779276;1988.928695;MBA;DES=+2000885;1998-08-21-18-25-41;2000-01-01-00-00-00;;Ulrike
a0000886;2000886;886Washingtonia1917b;886;Washingtonia;86.793;2.313577524;2061.435935;MBA;DES=+2000886;1998-08-03-15-23-04;2000-01-01-00-00-00;;Washingtonia
a0000888;2000888;888Parysatis1918DC;888;Parysatis;44.749;2.182960804;1628.198684;MBA;DES=+2000888;1998-11-19-22-48-29;2000-01-01-00-00-00;;Parysatis
a0000890;2000890;890Waltraut1918DK;890;Waltraut;28.376;2.840703549;1921.280093;MBA;DES=+2000890;1998-09-07-16-19-11;2000-01-01-00-00-00;;Waltraut
a0000891;2000891;891Gunhild1918DQ;891;Gunhild;55.747;2.773927846;1765.810127;MBA;DES=+2000891;1998-10-16-13-08-22;2000-01-01-00-00-00;;Gunhild
a0000892;2000892;892Seeligeria1918DR;892;Seeligeria;74.481;2.890057372;2116.123364;OMB;DES=+2000892;1998-07-20-23-15-36;2000-01-01-00-00-00;;Seeligeria
a0000893;2000893;893Leopoldina1918DS;893;Leopoldina;85.992;2.595931579;1946.106056;MBA;DES=+2000893;1998-09-01-11-21-50;2000-01-01-00-00-00;;Leopoldina
a0000894;2000894;894Erda1918DT;894;Erda;28.309;2.774811259;2011.914523;MBA;DES=+2000894;1998-08-16-00-30-47;2000-01-01-00-00-00;;Erda
a0000895;2000895;895Helio1918DU;895;Helio;109.568;2.737229302;2092.654384;OMB;DES=+2000895;1998-07-26-20-04-26;2000-01-01-00-00-00;;Гелио
a0000897;2000897;897Lysistrata1918DZ;897;Lysistrata;24.337;2.300702657;1480.694384;MBA;DES=+2000897;1998-12-26-19-50-02;2000-01-01-00-00-00;;Lysistrata
a0000899;2000899;899Jokaste1918EB;899;Jokaste;31.018;2.323353926;1810.385089;MBA;DES=+2000899;1998-10-05-09-41-23;2000-01-01-00-00-00;;Jokaste
a0000903;2000903;903Nealley1918EM;903;Nealley;58.065;3.094363356;2130.163585;OMB;DES=+2000903;1998-07-17-11-01-07;2000-01-01-00-00-00;;Nealley
a0000904;2000904;904Rockefellia1918EO;904;Rockefellia;49.146;2.729771459;1891.270914;MBA;DES=+2000904;1998-09-15-04-22-29;2000-01-01-00-00-00;;Rockefellia
a0000906;2000906;906Repsolda1918ET;906;Repsolda;65.752;2.64267035;1796.969305;MBA;DES=+2000906;1998-10-08-18-11-04;2000-01-01-00-00-00;;Репсольда
a0000907;2000907;907Rhoda1918EU;907;Rhoda;82.66;2.352557693;1714.185942;MBA;DES=+2000907;1998-10-29-10-53-04;2000-01-01-00-00-00;;Рода
a0000908;2000908;908Buda1918EX;908;Buda;30.749;2.106753852;1419.993231;MBA;DES=+2000908;1999-01-11-00-02-26;2000-01-01-00-00-00;;Буда
a0000909;2000909;909Ulla1919FA;909;Ulla;116.44;3.224529642;2437.027346;OMB;DES=+2000909;1998-05-01-17-50-10;2000-01-01-00-00-00;;Улла
a0000910;2000910;910Anneliese1919FB;910;Anneliese;48.59;2.475441428;1827.943798;MBA;DES=+2000910;1998-10-01-00-20-14;2000-01-01-00-00-00;;Аннализа
a0000911;2000911;911Agamemnon1919FD;911;Agamemnon;131.038;4.929177895;4428.387066;GRK;DES=+2000911;1996-12-19-21-40-41;2000-01-01-00-00-00;;Агамемнон
a0000912;2000912;912Maritima1919FJ;912;Maritima;82.675;2.586812858;2029.853037;MBA;DES=+2000912;1998-08-11-12-52-55;2000-01-01-00-00-00;;Маритима
a0000914;2000914;914Palisana1919FN;914;Palisana;76.19;1.929851098;1407.846955;MBA;DES=+2000914;1999-01-14-00-55-05;2000-01-01-00-00-00;;Пализана
a0000916;2000916;916America1915S1;916;America;33.23;1.802873789;1327.482052;MBA;DES=+2000916;1999-02-03-03-06-27;2000-01-01-00-00-00;;Америка
a0000917;2000917;917Lyka1915S4;917;Lyka;34.878;1.904543182;1342.515789;MBA;DES=+2000917;1999-01-30-08-54-18;2000-01-01-00-00-00;;Lyka
a0000918;2000918;918Itha1919FR;918;Itha;21.561;2.319581516;1769.562645;MBA;DES=+2000918;1998-10-15-14-37-27;2000-01-01-00-00-00;;Itha
a0000919;2000919;919Ilsebill1918EQ;919;Ilsebill;33.5;2.541272523;1685.786706;MBA;DES=+2000919;1998-11-05-13-16-48;2000-01-01-00-00-00;;Ilsebill
a0000920;2000920;920Rogeria1919FT;920;Rogeria;26.656;2.344001044;1550.185251;MBA;DES=+2000920;1998-12-09-10-53-19;2000-01-01-00-00-00;;Rogeria
a0000921;2000921;921Jovita1919FV;921;Jovita;55.312;2.585206812;2060.910742;MBA;DES=+2000921;1998-08-03-18-32-08;2000-01-01-00-00-00;;Jovita
a0000923;2000923;923Herluga1919GB;923;Herluga;34.553;2.101827228;1544.251136;MBA;DES=+2000923;1998-12-10-22-29-36;2000-01-01-00-00-00;;Herluga
