id;hip;hd;hr;gl;bf;proper;ra;dec;dist;pmra;pmdec;rv;mag;absmag;spect;ci;x;y;z;vx;vy;vz;rarad;decrad;pmrarad;pmdecrad;bayer;flam;con;comp;comp_primary;base;lum;var;var_min;var_max;greek_letters;spect_desig;color;linecolor
23955;24010;33276;1676;;;;5.161654;15.597232;165.0165;-7.12;-16.14;30;4.81;-1.278;;0.313;34.604537;155.127325;44.368602;1.28E-05;3.10E-05;-4.19E-06;1.351317914;0.272223057;-3.45E-08;-7.82E-08;;15;Ori;1;23955;;282.618118;;;;;F;#d4bf94;#d4bf94
23962;24017;32715;1647;;;;5.162367;64.91949;39.8248;-16.75;-182.2;0;6.37;3.369;;0.448;3.672368;16.477105;36.069841;1.01E-05;3.04E-05;-1.49E-05;1.351504433;1.133058858;-8.12E-08;-8.83E-07;;;Cam;1;23962;;3.912010394;;;;;F;#d4bf94;#d4bf94
23964;24019;33204;1670;;;;5.162524;28.030461;52.6039;55.86;-60.57;41;5.93;2.325;;0.311;10.099228;45.322089;24.720897;-4.27E-06;4.63E-05;6.07E-06;1.351545731;0.489223837;2.71E-07;-2.94E-07;;;Tau;1;23964;;10.23292992;;5.966;5.916;;A;#f3e8d3;#f3e8d3
23986;24041;33419;1681;;;;5.167573;-0.565323;99.7009;2.14;-50.78;26;6.11;1.117;;1.098;21.555137;97.338195;-0.983709;4.69E-06;2.60E-05;-2.48E-05;1.352867364;-0.009866742;1.04E-08;-2.46E-07;;;Ori;1;23986;;31.13149665;;;;;K;#F99220;#F99220
24015;24072;33203;1669;;;;5.171891;37.301854;485.4369;2.62;1.05;9;6.02;-2.411;;0.72;83.060903;377.103556;294.181672;-4.77E-06;7.01E-06;7.54E-06;1.353997823;0.651040164;1.27E-08;5.09E-09;;;Aur;1;24015;;802.4167763;;;;;B;#93C2F1;#93C2F1
24052;24109;33167;1668;;;;5.178585;46.96207;48.6855;57.35;-150.22;33;5.67;2.233;;0.452;7.090396;32.461869;35.584548;-2.78E-06;5.07E-05;4.70E-07;1.355750258;0.819642743;2.78E-07;-7.28E-07;;;Aur;1;24052;;11.137815;;;;;F;#d4bf94;#d4bf94
24057;24114;33667;1694;;;;5.179053;-25.910463;232.0186;-1.45;26.48;42;6.4;-0.428;;1.246;44.509117;203.894443;-101.384415;1.26E-05;5.01E-05;8.02E-06;1.355872993;-0.452222883;-7.03E-09;1.28E-07;;;Lep;1;24057;;129.1814039;;;;;K;#F99220;#F99220
24072;24130;33555;1685;;;;5.182785;-2.254114;46.7946;85.61;-150.55;64;6.24;2.889;;0.984;9.927772;45.692888;-1.840527;-5.38E-06;6.67E-05;-3.67E-05;1.356849847;-0.039341711;4.15E-07;-7.30E-07;;;Ori;1;24072;;6.086953723;;;;;G;#FFD423;#FFD423
24105;24162;33608;1687;;;;5.18866;-2.490782;37.6223;81.46;1.44;31;5.89;3.013;;0.462;7.923897;36.742303;-1.635027;-7.84E-06;3.41E-05;-1.12E-06;1.358388062;-0.043472354;3.95E-07;6.98E-09;;;Ori;1;24105;;5.430002131;;;;;F;#d4bf94;#d4bf94
24112;24169;33664;1693;;;;5.189686;-11.849089;149.0313;31.76;56.93;46;5.6;-0.266;;1.35;30.710298;142.586411;-30.601371;-1.10E-05;5.81E-05;3.06E-05;1.358656706;-0.206805612;1.54E-07;2.76E-07;;;Lep;1;24112;;111.2756142;;5.883;5.293;;M;#FF2620;#FF2620
24136;24193;33463;;;;;5.193976;29.90358;321.5434;7.69;-23.09;14;6.42;-1.116;;1.752;58.382155;272.552263;160.302921;-5.36E-06;3.22E-05;-2.41E-05;1.359779773;0.521915929;3.73E-08;-1.12E-07;;;Aur;1;24136;;243.4445184;;;;;M;#FF2620;#FF2620
24140;24197;33554;1684;;;;5.194879;16.045673;105.2632;3.46;6.32;-6;5.18;0.069;;1.525;21.165468;98.923343;29.095105;-3.15E-06;-6.27E-06;1.40E-06;1.36001607;0.280049824;1.68E-08;3.06E-08;;;Ori;1;24140;;81.7334818;;;;;K;#F99220;#F99220
24146;24203;33646;1691;;;;5.195931;1.037028;195.3125;0.95;-11.12;-19;5.88;-0.574;;0.662;40.804531;190.969634;3.534872;-4.90E-06;-1.86E-05;-1.09E-05;1.360291504;0.018099546;4.61E-09;-5.39E-08;;;Ori;1;24146;;147.7746706;;;;;F;#d4bf94;#d4bf94
24187;24244;33802;1696;;;;5.204973;-11.869219;71.0732;24.95;-31.22;25;4.45;0.191;;-0.099;14.372474;68.052698;-14.618273;-3.70E-06;2.41E-05;-1.58E-05;1.362658678;-0.207156946;1.21E-07;-1.51E-07;Iot;3;Lep;1;24187;;73.04659895;;;;;B;#93C2F1;#93C2F1
24197;24254;32650;1643;;;;5.206237;73.946674;115.8749;4.31;-28.83;9;5.44;0.12;;-0.108;6.610942;31.353747;111.356405;1.37E-06;1.82E-05;4.37E-06;1.362989568;1.290612935;2.09E-08;-1.40E-07;;;Cam;1;24197;;77.98301105;;5.468;5.408;;B;#93C2F1;#93C2F1
24237;24294;33833;1697;;;;5.213369;-6.05719;143.8849;21.87;-31.5;23;5.9;0.11;;0.96;29.25835;140.058387;-15.182915;-1.06E-05;2.38E-05;-2.43E-05;1.364856851;-0.105717915;1.06E-07;-1.53E-07;;;Ori;1;24237;;78.70457897;;;;;G;#FFD423;#FFD423
24249;24305;33904;1702;;;;5.215528;-16.205468;57.0125;45.66;-16.13;28;3.29;-0.49;;-0.11;11.164848;53.596933;-15.911275;-7.00E-06;2.83E-05;-1.23E-05;1.365421957;-0.282838776;2.21E-07;-7.82E-08;Mu;5;Lep;1;24249;;136.7728826;;3.298;3.278;;B;#93C2F1;#93C2F1
24256;24313;33266;1675;;;;5.217451;61.85004;131.7523;-12.19;1.82;-4;6.17;0.571;;0.032;12.645548;60.858295;116.168056;7.02E-06;-4.48E-06;-3.06E-06;1.365925404;1.079486833;-5.91E-08;8.82E-09;;;Cam;1;24256;;51.47543199;;;;;A;#f3e8d3;#f3e8d3
24270;24327;33949;1705;;;;5.220522;-12.941291;223.2143;-12.22;-1.32;18;4.36;-2.384;;-0.094;44.086239;213.030877;-49.989446;1.65E-05;1.46E-05;-5.51E-06;1.366729365;-0.225868146;-5.92E-08;-6.40E-09;Kap;4;Lep;1;24270;;782.7084096;;;;;B;#93C2F1;#93C2F1
24274;24331;33856;1698;;;;5.221523;2.861265;107.2961;3.05;4.94;41;4.46;-0.693;;1.166;21.689404;104.944819;5.355998;6.90E-06;4.12E-05;4.66E-06;1.366991419;0.049938503;1.48E-08;2.39E-08;Rho;17;Ori;1;24274;;164.8921573;;;;;K;#F99220;#F99220
24275;24332;33632;;;;;5.221519;37.337309;26.1165;-144.76;-135.1;0;6.48;4.395;;0.542;4.202759;20.334907;15.839821;2.01E-05;6.45E-06;-1.36E-05;1.3669904;0.651658973;-7.02E-07;-6.55E-07;;;Aur;1;24275;;1.52054753;;;;;F;#d4bf94;#d4bf94
24283;24340;33641;1689;;;;5.223811;38.484498;46.9043;-18.66;-72.41;21;4.82;1.464;;0.189;7.409615;35.960293;29.188797;9.62E-06;2.56E-05;4.80E-07;1.367590597;0.671681199;-9.05E-08;-3.51E-07;Mu;11;Aur;1;24283;;22.61517746;;;;;A;#f3e8d3;#f3e8d3
24291;24348;33296;1678;;;;5.225353;62.691132;79.3021;-37.36;0.83;-4;6.49;1.994;;0.204;7.328097;35.637122;70.46355;1.36E-05;-5.01E-06;-3.49E-06;1.367994122;1.094166657;-1.81E-07;4.02E-09;;14;Cam;1;24291;;13.88033667;;;;;A;#f3e8d3;#f3e8d3
24292;24349;33883;1701;;;;5.225432;1.967684;212.3142;6.06;-0.05;5;6.08;-0.555;;0.421;42.733694;207.841349;7.289983;-5.08E-06;6.26E-06;1.20E-07;1.368015017;0.034342568;2.94E-08;-2.42E-10;;;Ori;1;24292;;145.2111618;;;;;A;#f3e8d3;#f3e8d3
24314;24372;34649;1744;;;;5.229288;-67.185255;150.6024;18.18;38.96;11;4.81;-1.079;;1.274;11.702924;57.211867;-138.81987;-6.87E-06;3.26E-05;6.60E-07;1.369024441;-1.172603908;8.81E-08;1.89E-07;The;;Dor;1;24314;;235.2881202;;;;;K;#F99220;#F99220
24319;24377;33946;1703;;;;5.229793;0.560423;307.6923;9.14;-17.69;-11;6.33;-1.111;;1.463;61.620461;301.44378;3.009561;-1.56E-05;-8.04E-06;-2.65E-05;1.369156557;0.009781235;4.43E-08;-8.58E-08;;;Ori;1;24319;;242.3259924;;;;;M;#FF2620;#FF2620
24326;24384;34347;1727;;;;5.231482;-52.030755;189.0359;0.2;-13.99;34;6.03;-0.353;;1.392;23.242201;113.956275;-149.025012;2.08E-06;1.11E-05;-3.53E-05;1.369598689;-0.908107987;9.70E-10;-6.78E-08;;;Pic;1;24326;;120.5591008;;;;;K;#F99220;#F99220
24336;24394;34045;1710;;;;5.233319;-14.606872;76.746;11.49;-1.83;31;6.22;1.795;;0.377;14.806479;72.774794;-19.354292;1.89E-06;3.08E-05;-8.65E-06;1.370079755;-0.254938004;5.57E-08;-8.87E-09;;;Lep;1;24336;;16.67247213;;;;;A;#f3e8d3;#f3e8d3
24368;24426;34266;1721;;;;5.241346;-35.976996;152.439;11.33;14.2;13;5.75;-0.165;;1.009;24.340747;120.936603;-89.551943;-4.87E-06;1.82E-05;6.80E-07;1.372181093;-0.627917037;5.49E-08;6.88E-08;;;Col;1;24368;;101.3911386;;;;;G;#FFD423;#FFD423
24378;24436;34085;1713;;;Rigel;5.242298;-8.20164;264.5503;1.87;-0.56;21;0.18;-6.933;;-0.03;51.601106;256.709905;-37.740051;1.82E-06;2.12E-05;-3.77E-06;1.372430369;-0.143145631;9.07E-09;-2.71E-09;Bet;19;Ori;1;24378;;51665.42426;;;;;B;#93C2F1;#93C2F1
24382;24440;32781;1650;;;;5.243205;76.472761;132.626;-8.58;-3.27;7;6.36;0.747;;-0.011;6.106293;30.41534;128.946861;6.14E-06;2.56E-06;6.47E-06;1.372667857;1.334701468;-4.16E-08;-1.59E-08;;;Cam;1;24382;;43.77236379;;;;;A;#f3e8d3;#f3e8d3
24392;24450;34043;1709;;;;5.245569;5.156151;149.0313;-7.01;8.74;-8;5.5;-0.366;;1.369;29.125756;145.542474;13.393494;3.26E-06;-9.54E-06;5.55E-06;1.373286739;0.089991804;-3.40E-08;4.24E-08;;;Ori;1;24392;;122.0112847;;;;;K;#F99220;#F99220
24393;24451;33654;1692;;;;5.245631;53.213949;;-1.91;0.31;1;6.16;-13.84;;0.084;11749.73798;58718.83055;80087.71814;0.00088442;-0.00029909;9.08E-05;1.373303032;0.928758615;-9.26E-09;1.50E-09;;;Aur;1;24393;;29922646.37;;;;;A;#f3e8d3;#f3e8d3
24421;24479;33618;1688;;;;5.253164;59.405687;109.0513;20.13;-12.8;3;6.15;0.962;;1.179;10.782825;54.444823;93.870569;-9.00E-06;9.31E-06;-8.00E-07;1.375275154;1.036824828;9.76E-08;-6.21E-08;;;Cam;1;24421;;35.90872624;;;;;K;#F99220;#F99220
24435;24493;34180;1717;;;;5.255139;-1.40904;46.9043;-35.52;8.78;14;6.15;2.794;;0.401;9.085946;46.001527;-1.153376;1.07E-05;1.25E-05;1.64E-06;1.375792279;-0.024592388;-1.72E-07;4.26E-08;;;Ori;1;24435;;6.64354682;;;;;F;#d4bf94;#d4bf94
24446;24505;34310;1723;;;;5.25677;-26.943509;85.2515;10.88;-29.41;29;5.06;0.406;;-0.067;14.694339;74.563878;-38.628576;-3.60E-07;2.14E-05;-2.43E-05;1.376219146;-0.470252938;5.27E-08;-1.43E-07;;;Lep;1;24446;;59.92389026;;;;;B;#93C2F1;#93C2F1
24448;24504;33959;1706;;;;5.256777;32.6876;87.5657;-27.05;12.47;-10;5.01;0.298;;0.222;14.249454;72.306953;47.290525;9.05E-06;-1.35E-05;-1.07E-06;1.376220904;0.570506247;-1.31E-07;6.05E-08;;14;Aur;1;24448;;66.19116119;;5.054;4.984;;A;#f3e8d3;#f3e8d3
24449;24507;35184;;;;;5.256908;-73.588475;111.4827;-22.29;5.85;0;6.49;1.254;;0.15;6.089089;30.903529;-106.940578;1.24E-05;6.50E-07;8.90E-07;1.376255395;-1.284361179;-1.08E-07;2.84E-08;;;Men;1;24449;;27.44100418;;;;;A;#f3e8d3;#f3e8d3
24454;24512;34053;1711;;;;5.257682;22.284858;214.5923;-9.97;-6.64;-11;6.26;-0.398;;0.075;38.346248;194.826455;81.375861;8.67E-06;-9.65E-06;-1.07E-05;1.37645786;0.388944151;-4.83E-08;-3.22E-08;;108;Tau;1;24454;;125.660852;;;;;A;#f3e8d3;#f3e8d3
24462;24520;34587;1742;;;;5.26078;-52.182179;232.5581;14.56;21.14;13;6.48;-0.353;;1.213;27.423786;139.931786;-183.712697;-1.09E-05;2.96E-05;4.11E-06;1.377269044;-0.91075083;7.06E-08;1.02E-07;;;Pic;1;24462;;120.5591008;;;;;K;#F99220;#F99220
24496;24555;34203;1718;;;;5.267815;11.341354;135.8696;-8.52;-6.54;-8;5.52;-0.146;;-0.012;25.379572;130.776477;26.719267;4.14E-06;-8.11E-06;-5.83E-06;1.379110759;0.197943962;-4.13E-08;-3.17E-08;;18;Ori;1;24496;;99.6322642;;;;;A;#f3e8d3;#f3e8d3
24501;24560;34318;;;;;5.2696;-11.352553;228.3105;-0.3;4.45;0;6.45;-0.343;;0.67;42.542619;219.763591;-44.941897;5.10E-07;8.90E-07;4.83E-06;1.379577958;-0.198139433;-1.45E-09;2.16E-08;;;Lep;1;24501;;119.4538083;;;;;G;#FFD423;#FFD423
24516;24575;34078;1712;;;;5.271708;34.312317;574.7126;-4.05;43.22;59;5.99;-2.807;;0.199;89.9619;466.097472;323.967872;7.66E-06;-1.99E-05;0.00013347;1.38013002;0.598862903;-1.96E-08;2.10E-07;;;Aur;1;24516;;1155.579955;;6.027;5.957;;O;#5A90C3;#5A90C3
24548;24607;34317;1724;;;;5.278067;1.947328;166.6667;-10.86;-6.61;-8;6.42;0.311;;-0.015;31.294987;163.604138;5.663457;7.12E-06;-9.50E-06;-5.62E-06;1.381794621;0.033987292;-5.27E-08;-3.20E-08;;;Ori;1;24548;;65.40335094;;;;;A;#f3e8d3;#f3e8d3
24549;24608;34029;1708;;;Capella;5.27815;45.997991;13.1234;75.52;-427.13;22.2;0.08;-0.51;;0.795;1.712633;8.954439;9.440007;1.92E-06;3.56E-05;-2.54E-06;1.381816413;0.802816393;3.66E-07;-2.07E-06;Alp;13;Aur;1;24549;;139.3156803;;;;;M;#FF2620;#FF2620
24599;24659;34642;1743;;;;5.291411;-34.895207;32.4465;93.71;-336.53;21;4.81;2.254;;0.987;4.908599;26.156164;-18.562012;-1.68E-05;-9.73E-06;-5.57E-05;1.385288041;-0.609036264;4.54E-07;-1.63E-06;Omi;;Col;1;24599;;10.92446053;;;;;K;#F99220;#F99220
24614;24674;34503;1735;;;;5.293442;-6.844409;151.5152;-15.31;-9.57;20;3.59;-2.312;;-0.115;27.668638;147.869248;-18.056628;1.46E-05;1.71E-05;-9.42E-06;1.385819787;-0.119457479;-7.42E-08;-4.64E-08;Tau;20;Ori;1;24614;;732.4871327;;;;;B;#93C2F1;#93C2F1
24619;24679;34538;1737;;;;5.294512;-13.519826;49.0196;-7.59;-48.49;75;5.48;2.028;;0.932;8.753015;46.851243;-11.460048;1.50E-05;7.03E-05;-2.91E-05;1.386099896;-0.235965471;-3.68E-08;-2.35E-07;;;Lep;1;24619;;13.45240705;;;;;G;#FFD423;#FFD423
24667;24727;34334;1726;;;;5.302935;33.371613;71.2251;29.86;-160.98;-28;4.54;0.277;;1.252;10.794657;58.493626;39.178443;-8.93E-06;8.42E-06;-6.22E-05;1.3883051;0.58244452;1.45E-07;-7.80E-07;;16;Aur;1;24667;;67.48387309;;;;;K;#F99220;#F99220
24672;24732;33541;1683;;;;5.30368;73.268071;111.2347;-7.94;-26.82;9.9;5.81;0.579;;-0.023;5.805571;31.493214;106.525353;7.25E-06;1.57E-05;5.53E-06;1.388500178;1.278769079;-3.85E-08;-1.30E-07;;;Cam;1;24672;;51.09754091;;;;;A;#f3e8d3;#f3e8d3
24678;24738;34269;1722;;;;5.304359;42.792111;172.7116;18.11;-30.5;-38;5.55;-0.637;;1.492;22.954183;124.643584;117.329714;-1.69E-05;-8.24E-06;-4.51E-05;1.388677998;0.74686323;8.78E-08;-1.48E-07;;;Aur;1;24678;;156.6029721;;5.715;5.475;;M;#FF2620;#FF2620
24680;24740;34364;1728;;;;5.305249;33.767348;122.1001;15.09;-29.06;25;6.15;0.716;;-0.043;18.360114;99.82783;67.866042;-3.21E-06;3.19E-05;-9.00E-08;1.388911026;0.589351408;7.32E-08;-1.41E-07;;17;Aur;1;24680;;45.04016782;;6.71;6.14;;B;#93C2F1;#93C2F1
24711;24771;34332;1725;;;;5.311201;40.465124;223.7136;3.48;-13.65;-17;6.22;-0.528;;1.386;30.525845;167.441648;145.186687;-4.36E-06;-2.88E-06;-2.26E-05;1.390469295;0.706249644;1.69E-08;-6.62E-08;;;Aur;1;24711;;141.6445927;;;;;K;#F99220;#F99220
24726;24786;34721;1747;;;;5.314017;-18.13005;25.025;385;61.32;40.3;5.96;3.968;;0.572;4.248232;23.400421;-7.787264;-3.85E-05;4.92E-05;-5.76E-06;1.391206341;-0.316429073;1.87E-06;2.97E-07;;;Lep;1;24726;;2.253201336;;;;;G;#FFD423;#FFD423
24739;24799;34452;1732;;;;5.316674;33.748394;126.7427;13.62;-29.63;29;5.38;-0.135;;-0.167;18.752344;103.703063;70.411661;-2.05E-06;3.57E-05;1.34E-06;1.391902058;0.589020587;6.60E-08;-1.44E-07;;;Aur;1;24739;;98.62794856;;5.389;5.369;;A;#f3e8d3;#f3e8d3
24753;24813;34411;1729;;;;5.318995;40.099051;12.631;519.39;-664.79;66.5;4.69;4.183;;0.63;1.713487;9.509166;8.136149;-1.74E-05;8.26E-05;1.27E-05;1.392509585;0.699860475;2.52E-06;-3.22E-06;Lam;15;Aur;1;24753;;1.848417195;;;;;G;#FFD423;#FFD423
24757;24817;34658;1746;;;;5.319783;2.595806;61.9579;-18.14;-53.3;11;5.34;1.38;;0.412;10.964017;60.915597;2.80607;7.48E-06;1.08E-05;-1.55E-05;1.392715943;0.045305369;-8.79E-08;-2.58E-07;;21;Ori;1;24757;;24.43430553;;;;;F;#d4bf94;#d4bf94
24760;24820;34579;1741;;;;5.320748;20.134596;120.3369;-34.12;-26.54;-47;6.12;0.718;;1.02;19.985676;111.200602;41.423026;1.26E-05;-4.27E-05;-3.11E-05;1.392968576;0.351414993;-1.65E-07;-1.29E-07;;;Tau;1;24760;;44.95727713;;;;;G;#FFD423;#FFD423
24762;24822;34559;1739;;;;5.321278;22.096494;75.815;19.62;-81.08;19;4.96;0.561;;0.937;12.416474;69.140625;28.519208;-1.93E-06;3.00E-05;-2.03E-05;1.393107352;0.385656572;9.51E-08;-3.93E-07;;109;Tau;1;24762;;51.9517283;;;;;G;#FFD423;#FFD423
24765;24825;34798;1753;;;;5.32151;-18.519919;263.1579;2.26;8.98;10;6.37;-0.731;;-0.134;44.090829;245.603685;-83.588012;-4.80E-07;1.36E-05;7.61E-06;1.393168141;-0.323233572;1.10E-08;4.35E-08;;;Lep;1;24765;;170.7654473;;6.415;6.345;;B;#93C2F1;#93C2F1
24769;24829;35072;1767;;;;5.322813;-50.605967;35.7143;23;227.39;45;5.44;2.676;;0.517;3.99742;22.311062;-27.600311;6.60E-06;5.94E-05;-1.06E-05;1.393509211;-0.883240751;1.12E-07;1.10E-06;Zet;;Pic;1;24769;;7.406277837;;;;;F;#d4bf94;#d4bf94
24771;24831;34868;1758;;;;5.323246;-27.368884;134.0483;-3.46;-8.09;18;5.98;0.344;;-0.022;20.98127;117.180228;-61.624432;4.67E-06;1.33E-05;-1.31E-05;1.393622505;-0.477677135;-1.68E-08;-3.92E-08;;;Col;1;24771;;63.44537958;;;;;A;#f3e8d3;#f3e8d3
24772;24832;34499;1734;;;;5.323261;33.985421;68.5871;26.56;-4.32;7;6.49;2.309;;0.256;10.023201;55.980859;38.338985;-7.50E-06;8.19E-06;2.81E-06;1.393626457;0.593157487;1.29E-07;-2.09E-08;;18;Aur;1;24772;;10.38484455;;;;;A;#f3e8d3;#f3e8d3
24776;24836;34233;1719;;;;5.324404;58.117365;240.9639;6.26;-18.3;7;6.13;-0.78;;-0.031;22.393572;125.287031;204.610163;-3.34E-06;2.29E-05;-5.21E-06;1.39392567;1.014339365;3.03E-08;-8.87E-08;;15;Cam;1;24776;;178.6487575;;6.232;6.112;;B;#93C2F1;#93C2F1
24785;24845;34816;1756;;;;5.326257;-13.176788;261.0966;-2.49;-4.74;20;4.29;-2.794;;-0.235;44.609015;250.278024;-59.518691;6.36E-06;1.77E-05;-1.05E-05;1.394410769;-0.229978343;-1.21E-08;-2.30E-08;Lam;6;Lep;1;24785;;1141.82619;;;;;B;#93C2F1;#93C2F1
24787;24847;34748;1748;;;;5.326468;-1.411892;219.2982;2.16;1.64;19;6.33;-0.375;;-0.105;38.4572;215.832392;-5.403439;1.15E-06;1.96E-05;1.26E-06;1.394466002;-0.024642162;1.05E-08;7.95E-09;;;Ori;1;24787;;123.0268771;;;;;B;#93C2F1;#93C2F1
24813;24873;34863;1757;;;;5.333062;-12.315585;102.2495;-12.12;7.97;16;5.29;0.242;;-0.104;17.353854;98.377746;-21.809455;8.84E-06;1.55E-05;3.70E-07;1.3961924;-0.21494751;-5.88E-08;3.86E-08;Nu;7;Lep;1;24813;;69.69473964;;;;;B;#93C2F1;#93C2F1
24819;24879;34578;1740;;;;5.333589;33.958054;636.9427;0.02;-3.68;-5;5.05;-3.971;;0.287;91.705223;520.289934;355.787132;3.00E-07;2.08E-06;-1.23E-05;1.396330378;0.592679844;9.70E-11;-1.78E-08;;19;Aur;1;24819;;3375.981049;;;;;A;#f3e8d3;#f3e8d3
24821;24881;34498;1733;;;;5.333977;44.425383;247.5248;0.19;-19.25;13;6.49;-0.478;;1.331;30.666969;174.092641;173.26244;4.23E-06;2.53E-05;-7.19E-06;1.396431984;0.775369205;9.21E-10;-9.33E-08;;;Aur;1;24821;;135.2695359;;;;;K;#F99220;#F99220
24842;24902;34557;1738;;;;5.337409;41.086212;84.9618;-18.1;-52.22;22;5.46;0.814;;0.122;11.052743;63.07664;55.836505;1.27E-05;2.93E-05;-1.42E-06;1.397330461;0.71708968;-8.78E-08;-2.53E-07;;;Aur;1;24842;;41.15285784;;;;;A;#f3e8d3;#f3e8d3
24848;24909;35046;1766;;;;5.339086;-34.698856;160.5136;4.39;-2.29;-10;6.34;0.312;;0.318;22.720087;129.996539;-91.37442;-4.99E-06;-8.69E-06;4.36E-06;1.397769376;-0.605609284;2.13E-08;-1.11E-08;;;Col;1;24848;;65.34313996;;;;;F;#d4bf94;#d4bf94
24853;24914;34255;1720;;;;5.339615;62.653711;628.9308;-3;-2.34;-6;5.64;-3.353;;1.728;49.70083;284.603141;558.645472;9.62E-06;1.89E-06;-8.73E-06;1.397907848;1.093513544;-1.45E-08;-1.13E-08;;;Cam;1;24853;;1910.732981;;;;;K;#F99220;#F99220
24864;24925;34880;1759;;;;5.340669;-5.367528;281.6901;-4.11;-4.72;20;6.4;-0.849;;-0.047;48.170038;276.287376;-26.350457;8.92E-06;1.85E-05;-8.33E-06;1.398183756;-0.093681041;-1.99E-08;-2.29E-08;;;Ori;1;24864;;190.3706532;;;;;B;#93C2F1;#93C2F1
24866;24927;34968;1762;;;;5.340811;-21.239763;127.551;10.78;-9.91;30;4.7;-0.828;;-0.048;20.415286;117.12107;-46.208191;-2.04E-06;2.71E-05;-1.68E-05;1.398220932;-0.370703802;5.23E-08;-4.80E-08;;;Lep;1;24866;;186.7239388;;;;;A;#f3e8d3;#f3e8d3
24894;24955;34200;;;;;5.344635;66.746878;118.2033;-7.59;24.29;0;6.39;1.027;;0.921;7.967465;45.980754;108.601611;2.10E-06;-1.33E-05;5.49E-06;1.399222224;1.164952793;-3.68E-08;1.18E-07;;;Cam;1;24894;;33.82205567;;;;;G;#FFD423;#FFD423
24899;24960;34878;;;;;5.345489;2.54478;144.0922;31.6;20.48;0;6.43;0.637;;1.041;24.545392;141.842007;6.397721;-2.19E-05;3.14E-06;1.43E-05;1.399445859;0.04441479;1.53E-07;9.93E-08;;;Ori;1;24899;;48.43953885;;;;;G;#FFD423;#FFD423
24916;24977;34810;1755;;;;5.34906;19.814347;168.6341;-3.8;-9.04;0.1;6.2;0.065;;1.229;26.905837;156.35212;57.162492;3.50E-06;2.04E-06;-6.92E-06;1.400380559;0.34582559;-1.84E-08;-4.38E-08;;;Tau;1;24916;;82.03515443;;;;;K;#F99220;#F99220
24923;24984;34762;1750;;;;5.349815;27.957262;166.113;-14.92;-14.55;7;6.35;0.248;;0.039;24.855191;144.606736;77.875933;1.38E-05;9.61E-06;-6.99E-06;1.400578385;0.487946266;-7.23E-08;-7.05E-08;;;Tau;1;24923;;69.31065451;;;;;B;#93C2F1;#93C2F1
24940;25001;34790;1752;;;;5.353524;29.569884;88.574;-1.54;-0.19;-19;5.66;0.923;;0.06;12.976202;75.936762;43.709836;-2.19E-06;-1.67E-05;-9.66E-06;1.40154938;0.516091837;-7.47E-09;-9.21E-10;;;Aur;1;24940;;37.2220253;;;;;A;#f3e8d3;#f3e8d3
24946;25007;35165;1772;;;;5.354684;-34.345051;440.5286;0.57;6.2;20;6.05;-2.17;;-0.176;61.157023;358.546402;-248.535513;2.90E-06;2.42E-05;-6.10E-07;1.401852868;-0.599434226;2.76E-09;3.01E-08;;;Col;1;24946;;642.6877173;;6.106;6.006;;B;#93C2F1;#93C2F1
24950;25011;34959;1761;;;;5.355363;4.011948;280.8989;-1.62;-12.18;5;6.49;-0.753;;-0.089;47.065737;276.229606;19.652954;3.23E-06;5.80E-06;-1.62E-05;1.402030754;0.070021707;-7.85E-09;-5.91E-08;;;Ori;1;24950;;174.260919;;6.679;6.469;;B;#93C2F1;#93C2F1
24967;25028;35007;1764;;;;5.358845;-0.416491;307.6923;-0.28;1.18;7;5.68;-1.761;;-0.125;51.403813;303.359911;-2.236639;1.61E-06;7.00E-06;1.71E-06;1.402942449;-0.007269141;-1.36E-09;5.72E-09;;;Ori;1;24967;;440.9608165;;;;;B;#93C2F1;#93C2F1
24980;25041;34989;1763;;;;5.3621;8.428556;436.6812;-2.2;-2.97;26;5.78;-2.421;;-0.114;71.804087;425.955332;64.007045;9.12E-06;2.61E-05;-2.32E-06;1.403794515;0.147106056;-1.07E-08;-1.44E-08;;;Ori;1;24980;;809.8414473;;;;;B;#93C2F1;#93C2F1
24983;25044;35039;1765;;;;5.362708;-0.382465;284.9003;0.45;1.67;29;4.72;-2.553;;-0.168;47.31231;280.938174;-1.901776;4.32E-06;2.94E-05;2.11E-06;1.403953604;-0.006675276;2.18E-09;8.10E-09;;22;Ori;1;24983;;914.5343031;;;;;B;#93C2F1;#93C2F1
24984;25045;35162;1771;;;;5.362849;-24.772981;107.8749;-20.55;-12.99;5;5.06;-0.105;;0.662;16.262603;96.588269;-45.202187;1.09E-05;-1.00E-08;-8.31E-06;1.40399053;-0.432370092;-9.96E-08;-6.30E-08;;;Lep;1;24984;;95.94006315;;;;;A;#f3e8d3;#f3e8d3
24987;25048;34759;1749;;;;5.363448;41.804572;162.3377;13.42;-37.38;13;5.22;-0.832;;-0.129;20.073001;119.333859;108.213084;-5.52E-06;3.09E-05;-1.31E-05;1.404147415;0.729627432;6.51E-08;-1.81E-07;Rho;20;Aur;1;24987;;187.413124;;;;;B;#93C2F1;#93C2F1
