ID Node1 Node2 Node3 Marker
5072 12984 12819 12841 0
5073 12984 12898 12819 0
5074 12841 12898 12984 0
5075 12841 12819 12898 0
5076 12928 13115 13184 0
5077 12928 13336 13115 0
5078 13184 13336 12928 0
5079 13184 13115 13336 0
5080 10635 10146 10468 0
5081 10635 10604 10146 0
5082 10468 10604 10635 0
5083 10468 10146 10604 0
5084 1091 1324 1459 0
5085 1091 1335 1324 0
5086 1459 1335 1091 0
5087 1459 1324 1335 0
5088 1556 1552 1513 0
5089 1556 1360 1552 0
5090 1513 1360 1556 0
5091 1513 1552 1360 0
5092 11572 11621 11597 0
5093 11572 11508 11621 0
5094 11597 11508 11572 0
5095 11597 11621 11508 0
5096 12381 12302 12356 0
5097 12381 12485 12302 0
5098 12356 12485 12381 0
5099 12356 12302 12485 0
5100 13938 13657 13819 0
5101 13938 13814 13657 0
5102 13819 13814 13938 0
5103 13819 13657 13814 0
5104 13691 13326 13695 0
5105 13691 13690 13326 0
5106 13695 13690 13691 0
5107 13695 13326 13690 0
5108 5364 5518 5679 0
5109 5364 5582 5518 0
5110 5679 5582 5364 0
5111 5679 5518 5582 0
5112 5861 5285 5475 0
5113 5861 5667 5285 0
5114 5475 5667 5861 0
5115 5475 5285 5667 0
5116 10762 10828 10709 0
5117 10906 10828 10762 0
5118 10906 10709 10828 0
5119 13551 13557 13532 0
5120 13551 13469 13557 0
5121 13532 13469 13551 0
5122 13532 13557 13469 0
5123 10966 10919 10488 0
5124 10966 10712 10919 0
5125 10488 10712 10966 0
5126 10488 10919 10712 0
5127 11985 11905 11694 0
5128 11985 11651 11905 0
5129 11694 11651 11985 0
5130 11694 11905 11651 0
5131 12689 12527 12710 0
5132 12689 12991 12527 0
5133 12710 12991 12689 0
5134 12710 12527 12991 0
5135 11847 11924 11959 0
5136 11847 12111 11924 0
5137 11959 12111 11847 0
5138 11959 11924 12111 0
5139 9838 9807 9696 0
5140 9838 9730 9807 0
5141 9696 9730 9838 0
5142 9696 9807 9730 0
5143 10065 10042 9853 0
5144 10065 10103 10042 0
5145 9853 10103 10065 0
5146 9853 10042 10103 0
5147 9809 10082 10293 0
5148 9809 10191 10082 0
5149 10293 10191 9809 0
5150 10293 10082 10191 0
5151 9462 9657 9520 0
5152 9462 9486 9657 0
5153 9520 9486 9462 0
5154 9520 9657 9486 0
5155 4034 4092 3973 0
5156 4034 4263 4092 0
5157 3973 4263 4034 0
5158 3973 4092 4263 0
5159 12927 12898 12902 0
5160 12927 12995 12898 0
5161 12902 12995 12927 0
5162 12902 12898 12995 0
5163 1494 1152 1293 0
5164 1293 1266 1494 0
5165 7979 7996 8046 0
5166 7979 8019 7996 0
5167 8046 8019 7979 0
5168 8046 7996 8019 0
5169 14023 223 593 0
5170 14023 230 223 0
5171 593 230 14023 0
5172 593 223 230 0
5173 10870 10668 10609 0
5174 10870 10553 10668 0
5175 10609 10553 10870 0
5176 10609 10668 10553 0
5177 1772 1938 1883 0
5178 1772 2189 1938 0
5179 1883 2189 1772 0
5180 1883 1938 2189 0
5181 2504 2957 2316 0
5182 2504 2436 2957 0
5183 2316 2436 2504 0
5184 2316 2957 2436 0
5185 1509 1724 1281 0
5186 1509 976 1724 0
5187 1281 976 1509 0
5188 1281 1724 976 0
5189 10655 10378 10996 0
5190 10655 9779 10378 0
5191 10996 9779 10655 0
5192 10996 10378 9779 0
5193 11892 11965 11783 0
5194 11892 11934 11965 0
5195 11783 11934 11892 0
5196 11783 11965 11934 0
5197 2929 3314 3014 0
5198 2929 3083 3314 0
5199 3014 3083 2929 0
5200 3014 3314 3083 0
5201 2504 2011 2289 0
5202 2504 2316 2011 0
5203 2289 2316 2504 0
5204 2289 2011 2316 0
5205 11835 12038 11973 0
5206 11835 12047 12038 0
5207 11973 12038 12047 0
5208 10702 10399 10478 0
5209 10702 10879 10399 0
5210 10478 10879 10702 0
5211 10478 10399 10879 0
5212 7952 8347 9164 0
5213 8452 8347 7952 0
5214 8452 9164 8347 0
5215 816 592 595 0
5216 816 583 592 0
5217 595 583 816 0
5218 595 592 583 0
5219 13768 13599 13712 0
5220 13768 13586 13599 0
5221 13712 13586 13768 0
5222 13712 13599 13586 0
5223 796 822 911 0
5224 796 509 822 0
5225 911 509 796 0
5226 911 822 509 0
5227 1071 420 890 0
5228 1071 1105 420 0
5229 890 1105 1071 0
5230 890 420 1105 0
5231 11074 11192 11368 0
5232 11148 11192 11074 0
5233 11148 11368 11192 0
5234 10200 9757 10000 0
5235 10000 10018 10200 0
5236 10000 9757 10018 0
5237 8847 8359 7286 0
5238 8847 9010 8359 0
5239 7286 9010 8847 0
5240 9499 9444 9794 0
5241 9499 9488 9444 0
5242 9794 9488 9499 0
5243 9794 9444 9488 0
5244 6698 6820 6667 0
5245 6698 6641 6820 0
5246 6667 6641 6698 0
5247 6667 6820 6641 0
5248 9867 10222 10210 0
5249 9867 9905 10222 0
5250 10210 9905 9867 0
5251 10210 10222 9905 0
5252 12351 12711 12779 0
5253 12351 12524 12711 0
5254 12779 12524 12351 0
5255 12779 12711 12524 0
5256 13892 13856 13861 0
5257 13892 13592 13856 0
5258 13861 13592 13892 0
5259 13861 13856 13592 0
5260 2310 2640 2434 0
5261 2310 2282 2640 0
5262 2434 2282 2310 0
5263 2434 2640 2282 0
5264 90 525 162 0
5265 90 507 525 0
5266 162 507 90 0
5267 162 525 507 0
5268 3978 4032 4325 0
5269 3978 4272 4032 0
5270 4325 4272 3978 0
5271 4325 4032 4272 0
5272 7318 7251 7641 0
5273 7318 7784 7251 0
5274 7641 7784 7318 0
5275 7641 7251 7784 0
5276 9800 9818 9910 0
5277 9800 9817 9818 0
5278 9910 9817 9800 0
5279 9910 9818 9817 0
5280 5125 5005 4779 0
5281 5125 4792 5005 0
5282 4779 4792 5125 0
5283 4779 5005 4792 0
5284 10284 10511 10396 0
5285 10284 10404 10511 0
5286 10396 10404 10284 0
5287 10396 10511 10404 0
5288 9164 9256 10868 0
5289 9164 9153 9256 0
5290 10868 9153 9164 0
5291 10868 9256 9153 0
5292 7548 7543 7666 0
5293 7548 7857 7543 0
5294 7666 7857 7548 0
5295 7666 7543 7857 0
5296 10689 10641 10725 0
5297 10689 10680 10641 0
5298 10725 10680 10689 0
5299 10725 10641 10680 0
5300 10251 10252 10441 0
5301 10251 10169 10252 0
5302 10441 10169 10251 0
5303 10441 10252 10169 0
5304 10724 10545 10897 0
5305 10724 10713 10545 0
5306 10897 10713 10724 0
5307 10897 10545 10713 0
5308 10724 10733 10746 0
5309 10724 10537 10733 0
5310 10746 10537 10724 0
5311 10746 10733 10537 0
5312 10664 10503 10662 0
5313 10664 10486 10503 0
5314 10662 10503 10486 0
5315 10617 10315 10584 0
5316 10617 10537 10315 0
5317 10584 10537 10617 0
5318 10584 10315 10537 0
5319 13850 101 13097 0
5320 13850 49 101 0
5321 13097 49 13850 0
5322 13097 101 49 0
5323 9419 9437 9442 0
5324 9442 9217 9419 0
5325 9442 9437 9217 0
5326 5241 5288 5547 0
5327 5241 5409 5288 0
5328 5547 5409 5241 0
5329 5547 5288 5409 0
5330 11594 11263 11525 0
5331 11594 11166 11263 0
5332 11525 11166 11594 0
5333 11525 11263 11166 0
5334 10674 10728 10792 0
5335 10674 10778 10728 0
5336 10792 10778 10674 0
5337 10792 10728 10778 0
5338 9782 9900 9364 0
5339 9782 9937 9900 0
5340 9364 9937 9782 0
5341 9364 9900 9937 0
5342 13665 13397 13481 0
5343 13665 13194 13397 0
5344 13481 13194 13665 0
5345 13481 13397 13194 0
5346 7419 7208 7314 0
5347 7419 7460 7208 0
5348 7314 7460 7419 0
5349 7314 7208 7460 0
5350 9775 9711 9877 0
5351 9775 9875 9711 0
5352 9877 9875 9775 0
5353 9877 9711 9875 0
5354 7597 7269 7525 0
5355 7597 7590 7269 0
5356 7525 7590 7597 0
5357 7525 7269 7590 0
5358 8971 9161 9368 0
5359 8971 9345 9161 0
5360 9368 9345 8971 0
5361 9368 9161 9345 0
5362 9597 9872 9870 0
5363 9597 9749 9872 0
5364 9870 9749 9597 0
5365 9870 9872 9749 0
5366 5140 5313 5185 0
5367 5140 5180 5313 0
5368 5185 5180 5140 0
5369 5185 5313 5180 0
5370 8703 8767 8846 0
5371 8703 8687 8767 0
5372 8846 8687 8703 0
5373 8846 8767 8687 0
5374 12843 12888 12765 0
5375 12843 12997 12888 0
5376 12765 12997 12843 0
5377 12765 12888 12997 0
5378 13064 13400 13193 0
5379 13064 13352 13400 0
5380 13193 13352 13064 0
5381 13193 13400 13352 0
5382 2337 2501 2499 0
5383 2337 2557 2501 0
5384 2499 2557 2337 0
5385 2499 2501 2557 0
5386 9625 9385 9768 0
5387 9625 9647 9385 0
5388 9768 9647 9625 0
5389 9768 9385 9647 0
5390 9623 9597 9757 0
5391 9623 9654 9597 0
5392 9757 9654 9623 0
5393 9757 9597 9654 0
5394 10183 10141 10122 0
5395 10183 10035 10141 0
5396 10122 10035 10183 0
5397 10122 10141 10035 0
5398 11946 11786 11995 0
5399 11946 11793 11786 0
5400 11995 11786 11793 0
5401 8950 8980 9009 0
5402 8950 8908 8980 0
5403 9009 8908 8950 0
5404 9009 8980 8908 0
5405 5539 5789 5909 0
5406 5539 6060 5789 0
5407 5909 6060 5539 0
5408 5909 5789 6060 0
5409 8627 8601 8435 0
5410 8627 8665 8601 0
5411 8435 8665 8627 0
5412 8435 8601 8665 0
5413 9030 9221 9644 0
5414 9030 9724 9221 0
5415 9644 9724 9030 0
5416 9644 9221 9724 0
5417 9871 9838 10085 0
5418 9871 9963 9838 0
5419 10085 9963 9871 0
5420 10085 9838 9963 0
5421 8872 8934 9466 0
5422 8872 14285 8934 0
5423 9466 14285 8872 0
5424 9466 8934 14285 0
5425 9574 9547 9837 0
5426 9574 9783 9547 0
5427 9837 9783 9574 0
5428 9837 9547 9783 0
5429 9314 9340 9412 0
5430 9314 9562 9340 0
5431 9412 9562 9314 0
5432 9412 9340 9562 0
5433 10711 10693 10622 0
5434 10711 10848 10693 0
5435 10622 10848 10711 0
5436 10622 10693 10848 0
5437 9880 9672 9761 0
5438 9880 9776 9672 0
5439 9761 9776 9880 0
5440 9761 9672 9776 0
5441 12506 12328 12342 0
5442 12506 12454 12328 0
5443 12342 12454 12506 0
5444 12342 12328 12454 0
5445 4709 4556 4646 0
5446 4709 4650 4556 0
5447 4646 4650 4709 0
5448 4646 4556 4650 0
5449 10090 7830 10758 0
5450 10090 10176 7830 0
5451 10758 10176 10090 0
5452 10758 7830 10176 0
5453 8729 9313 8452 0
5454 8729 8542 9313 0
5455 8452 8542 8729 0
5456 8452 9313 8542 0
5457 7935 8057 7727 0
5458 7935 7905 8057 0
5459 7727 7905 7935 0
5460 7727 8057 7905 0
5461 10693 10622 10705 0
5462 10693 10715 10622 0
5463 10705 10715 10693 0
5464 10705 10622 10715 0
5465 10309 10677 14285 0
5466 10309 10575 10677 0
5467 14285 10575 10309 0
5468 14285 10677 10575 0
5469 10271 10382 10552 0
5470 10271 10233 10382 0
5471 10552 10233 10271 0
5472 10552 10382 10233 0
5473 12417 12039 12038 0
5474 12417 11943 12039 0
5475 12038 11943 12417 0
5476 12038 12039 11943 0
5477 7475 8368 8040 0
5478 7475 7733 8368 0
5479 8040 7733 7475 0
5480 8040 8368 7733 0
5481 6390 6238 6343 0
5482 6390 6161 6238 0
5483 6343 6161 6390 0
5484 6343 6238 6161 0
5485 924 943 1285 0
5486 924 1236 943 0
5487 1285 1236 924 0
5488 1285 943 1236 0
5489 8192 8106 8273 0
5490 8192 8275 8106 0
5491 8273 8275 8192 0
5492 8273 8106 8275 0
5493 8454 8226 8678 0
5494 8454 8384 8226 0
5495 8678 8384 8454 0
5496 8678 8226 8384 0
5497 9201 9400 9095 0
5498 9201 9883 9400 0
5499 9095 9883 9201 0
5500 9095 9400 9883 0
5501 8545 8307 8912 0
5502 8545 8656 8307 0
5503 8912 8656 8545 0
5504 8912 8307 8656 0
5505 9113 9304 9209 0
5506 9113 9253 9304 0
5507 9209 9253 9113 0
5508 9209 9304 9253 0
5509 8725 8473 8820 0
5510 8725 8484 8473 0
5511 8820 8484 8725 0
5512 8820 8473 8484 0
5513 10401 10345 10456 0
5514 10401 10549 10345 0
5515 10456 10549 10401 0
5516 10456 10345 10549 0
5517 9789 9887 9721 0
5518 9789 9690 9887 0
5519 9721 9690 9789 0
5520 9721 9887 9690 0
5521 9254 9462 9486 0
5522 9254 9581 9462 0
5523 9486 9581 9254 0
5524 9486 9462 9581 0
5525 8754 8870 8958 0
5526 8754 8675 8870 0
5527 8958 8675 8754 0
5528 8958 8870 8675 0
5529 6310 6028 5846 0
5530 6310 6169 6028 0
5531 5846 6169 6310 0
5532 5846 6028 6169 0
5533 9280 9188 9130 0
5534 9203 9188 9280 0
5535 9203 9130 9188 0
5536 8005 7915 7675 0
5537 8005 8157 7915 0
5538 7675 8157 8005 0
5539 7675 7915 8157 0
5540 9261 9158 9020 0
5541 9261 9096 9158 0
5542 9020 9096 9261 0
5543 9020 9158 9096 0
5544 8356 8404 8038 0
5545 8356 7790 8404 0
5546 8038 7790 8356 0
5547 8038 8404 7790 0
5548 8472 8873 8752 0
5549 8472 8462 8873 0
5550 8752 8462 8472 0
5551 8752 8873 8462 0
5552 12359 12580 12712 0
5553 12359 12860 12580 0
5554 12712 12860 12359 0
5555 12712 12580 12860 0
5556 9473 9624 9408 0
5557 9408 9496 9473 0
5558 9408 9624 9496 0
5559 7613 7623 7748 0
5560 7613 7584 7623 0
5561 7748 7584 7613 0
5562 7748 7623 7584 0
5563 9912 10071 10253 0
5564 9912 10182 10071 0
5565 10253 10182 9912 0
5566 10253 10071 10182 0
5567 8341 8350 7799 0
5568 8341 7338 8350 1
5569 7799 7338 8341 0
5570 7799 8350 7338 0
5571 7138 7587 7625 0
5572 7138 7002 7587 0
5573 7625 7002 7138 0
5574 7625 7587 7002 0
5575 7907 7757 7836 0
5576 7907 7737 7757 0
5577 7836 7737 7907 0
5578 7836 7757 7737 0
5579 5454 5643 5838 0
5580 5454 5545 5643 0
5581 5838 5545 5454 0
5582 5838 5643 5545 0
5583 6432 6368 6536 0
5584 6432 6408 6368 0
5585 6536 6408 6432 0
5586 6536 6368 6408 0
5587 4815 4738 4961 0
5588 4815 4558 4738 0
5589 4961 4558 4815 0
5590 4961 4738 4558 0
5591 8399 8550 8790 0
5592 8399 8801 8550 0
5593 8790 8801 8399 0
5594 8790 8550 8801 0
5595 8439 8258 8095 0
5596 8439 8302 8258 0
5597 8095 8302 8439 0
5598 8095 8258 8302 0
5599 9238 9402 9159 0
5600 9238 9198 9402 0
5601 9159 9402 9198 0
5602 9320 9217 9004 0
5603 9320 8792 9217 0
5604 9004 8792 9320 0
5605 9004 9217 8792 0
5606 11526 11486 11523 0
5607 11526 11731 11486 0
5608 11523 11731 11526 0
5609 11523 11486 11731 0
5610 8401 8281 8096 0
5611 8401 8114 8281 0
5612 8096 8114 8401 0
5613 8096 8281 8114 0
5614 8438 7971 8397 0
5615 8438 8248 7971 0
5616 8397 8248 8438 0
5617 8397 7971 8248 0
5618 9995 10027 10125 0
5619 10125 10190 9995 0
5620 10125 10027 10190 0
5621 9775 9806 9875 0
5622 9775 9867 9806 0
5623 9875 9867 9775 0
5624 9875 9806 9867 0
5625 9597 9395 9354 0
5626 9597 9440 9395 0
5627 9354 9440 9597 0
5628 9354 9395 9440 0
5629 9615 9503 9478 0
5630 9615 9607 9503 0
5631 9478 9607 9615 0
5632 9478 9503 9607 0
5633 6060 6297 6572 0
5634 6060 6629 6297 0
5635 6572 6629 6060 0
5636 6572 6297 6629 0
5637 7125 7122 7214 0
5638 7125 7299 7122 0
5639 7214 7122 7299 0
5640 8033 8295 8324 0
5641 8033 8143 8295 0
5642 8324 8143 8033 0
5643 8324 8295 8143 0
5644 8990 9158 9020 0
5645 8990 9071 9158 0
5646 9020 9071 8990 0
5647 9020 9158 9071 0
5648 8119 8191 8210 0
5649 8119 8346 8191 0
5650 8210 8346 8119 0
5651 8210 8191 8346 0
5652 9176 8868 9026 0
5653 9176 9071 8868 0
5654 9026 9071 9176 0
5655 9026 8868 9071 0
5656 8189 8473 8484 0
5657 8189 8425 8473 0
5658 8484 8425 8189 0
5659 8484 8473 8425 0
5660 9860 10093 10006 0
5661 9860 10156 10093 0
5662 10006 10156 9860 0
5663 10006 10093 10156 0
5664 8305 8250 8596 0
5665 8305 8309 8250 0
5666 8596 8309 8305 0
5667 8596 8250 8309 0
5668 9107 9203 9061 0
5669 9107 8880 9203 0
5670 9061 8880 9107 0
5671 9061 9203 8880 0
5672 8081 7909 8229 0
5673 8081 8086 7909 0
5674 8229 8086 8081 0
5675 8229 7909 8086 0
5676 8235 8305 8086 0
5677 8235 8250 8305 0
5678 8086 8250 8235 0
5679 8086 8305 8250 0
5680 8936 8996 9009 0
5681 8936 8908 8996 0
5682 9009 8908 8936 0
5683 9009 8996 8908 0
5684 8968 9099 8899 0
5685 8968 9159 9099 0
5686 8899 9099 9159 0
5687 7811 7702 7897 0
5688 7811 7723 7702 0
5689 7897 7723 7811 0
5690 7897 7702 7723 0
5691 10531 10630 10514 0
5692 10531 10738 10630 0
5693 10514 10738 10531 0
5694 10514 10630 10738 0
5695 7909 8235 8086 0
5696 7909 8032 8235 0
5697 8086 8032 7909 0
5698 8086 8235 8032 0
5699 8820 8443 8659 0
5700 8820 8425 8443 0
5701 8659 8425 8820 0
5702 8659 8443 8425 0
5703 7275 7264 7226 0
5704 7275 7182 7264 0
5705 7226 7182 7275 0
5706 7226 7264 7182 0
5707 9058 8988 9019 0
5708 9058 9033 8988 0
5709 9019 9033 9058 0
5710 9019 8988 9033 0
5711 9314 9163 9340 0
5712 9314 9451 9163 0
5713 9340 9451 9314 0
5714 9340 9163 9451 0
5715 9688 9628 9396 0
5716 9688 9570 9628 0
5717 9396 9570 9688 0
5718 9396 9628 9570 0
5719 9198 8953 9004 0
5720 9198 8913 8953 0
5721 9004 8913 9198 0
5722 9004 8953 8913 0
5723 7906 7886 7942 0
5724 7906 8216 7886 0
5725 7942 8216 7906 0
5726 7942 7886 8216 0
5727 9198 8953 9071 0
5728 9071 9004 9198 0
5729 9071 8953 9004 0
5730 10989 10949 10823 0
5731 10989 10806 10949 0
5732 10823 10806 10989 0
5733 10823 10949 10806 0
5734 9342 9396 9524 0
5735 9483 9396 9342 0
5736 9483 9524 9396 0
5737 9729 9807 9599 0
5738 9729 9851 9807 0
5739 9599 9851 9729 0
5740 9599 9807 9851 0
5741 8227 8183 8191 0
5742 8227 8463 8183 0
5743 8191 8463 8227 0
5744 8191 8183 8463 0
5745 12296 12441 12277 0
5746 12296 12307 12441 0
5747 12277 12307 12296 0
5748 12277 12441 12307 0
5749 5995 6224 5994 0
5750 6080 6224 5995 0
5751 6080 5994 6224 0
5752 9320 8792 9437 1
5753 9217 9437 8792 0
5754 9375 9189 9129 0
5755 9375 9194 9189 0
5756 9129 9194 9375 0
5757 9129 9189 9194 0
5758 7497 7766 7679 0
5759 7497 7439 7766 0
5760 7679 7439 7497 0
5761 7679 7766 7439 0
5762 9703 9507 9419 0
5763 9703 9690 9507 0
5764 9419 9690 9703 0
5765 9419 9507 9690 0
5766 9061 9152 9047 0
5767 9061 8966 9152 0
5768 9047 8966 9061 0
5769 9047 9152 8966 0
5770 6343 6697 6295 0
5771 6343 6635 6697 0
5772 6295 6635 6343 0
5773 6295 6697 6635 0
5774 9891 9876 10636 0
5775 9891 10717 9876 0
5776 10636 10717 9891 0
5777 10636 9876 10717 0
5778 9924 9861 10107 0
5779 9924 9968 9861 0
5780 10107 9968 9924 0
5781 10107 9861 9968 0
5782 5887 5867 5979 0
5783 5887 5733 5867 0
5784 5979 5733 5887 0
5785 5979 5867 5733 0
5786 9402 9187 9159 0
5787 9402 9198 9187 0
5788 9159 9187 9198 0
5789 9525 9715 9580 0
5790 9525 9680 9715 0
5791 9580 9680 9525 0
5792 9580 9715 9680 0
5793 10261 10212 10234 0
5794 10261 10125 10212 0
5795 10234 10125 10261 0
5796 10234 10212 10125 0
5797 10125 10107 10113 0
5798 10125 10234 10107 0
5799 10113 10234 10125 0
5800 10113 10107 10234 0
5801 8990 8868 8531 0
5802 8990 8826 8868 0
5803 8531 8826 8990 0
5804 8531 8868 8826 0
5805 8653 8584 8824 0
5806 8653 8607 8584 0
5807 8824 8607 8653 0
5808 8824 8584 8607 0
5809 12478 12482 12387 0
5810 12478 12283 12482 0
5811 12387 12283 12478 0
5812 12387 12482 12283 0
5813 8868 8805 8905 0
5814 8868 9073 8805 0
5815 8905 9073 8868 0
5816 8905 8805 9073 0
5817 9075 9066 8826 0
5818 9075 8751 9066 0
5819 8826 8751 9075 0
5820 8826 9066 8751 0
5821 8279 8420 8378 0
5822 8279 8302 8420 0
5823 8378 8302 8279 0
5824 8378 8420 8302 0
5825 9134 9026 9224 0
5826 9134 9192 9026 0
5827 9224 9192 9134 0
5828 9224 9026 9192 0
5829 9838 9696 9771 0
5830 9771 9730 9838 0
5831 9771 9696 9730 0
5832 8725 8473 8648 0
5833 8648 8820 8725 0
5834 8597 8444 8792 0
5835 8597 8826 8444 0
5836 8792 8826 8597 0
5837 8792 8444 8826 0
5838 9430 9313 9179 0
5839 9430 9101 9313 0
5840 9179 9101 9430 0
5841 9179 9313 9101 0
5842 10376 10356 10522 0
5843 10376 10726 10356 0
5844 10522 10726 10376 0
5845 10522 10356 10726 0
5846 6563 6541 6426 0
5847 6563 6787 6541 0
5848 6426 6787 6563 0
5849 6426 6541 6787 0
5850 8865 8652 8932 0
5851 8865 9026 8652 0
5852 8932 9026 8865 0
5853 8932 8652 9026 0
5854 10767 10918 10774 0
5855 10767 10854 10918 0
5856 10774 10854 10767 0
5857 10774 10918 10854 0
5858 10980 10940 11119 0
5859 10980 10775 10940 0
5860 11119 10775 10980 0
5861 11119 10940 10775 0
5862 10940 10798 10954 0
5863 10940 10660 10798 0
5864 10954 10660 10940 0
5865 10954 10798 10660 0
5866 6191 5995 6224 0
5867 6191 6422 5995 0
5868 6224 6422 6191 0
5869 6224 5995 6422 0
5870 10885 10873 10824 0
5871 10885 10066 10873 0
5872 10824 10066 10885 0
5873 10824 10873 10066 0
5874 10362 10218 10050 0
5875 10362 10421 10218 0
5876 10050 10421 10362 0
5877 10050 10218 10421 0
5878 11532 11448 11476 0
5879 11532 11340 11448 0
5880 11476 11340 11532 0
5881 11476 11448 11340 0
5882 9265 9176 9224 0
5883 9265 9026 9176 0
5884 9224 9026 9265 0
5885 9224 9176 9026 0
5886 9265 9452 9261 0
5887 9265 9137 9452 0
5888 9261 9137 9265 0
5889 9261 9452 9137 0
5890 8735 8988 9048 0
5891 8881 8988 8735 0
5892 8881 9048 8988 0
5893 7239 7543 7585 0
5894 7239 7369 7543 0
5895 7585 7369 7239 0
5896 7585 7543 7369 0
5897 11320 11277 11719 0
5898 11320 11474 11277 0
5899 11719 11474 11320 0
5900 11719 11277 11474 0
5901 8990 9151 9158 0
5902 9158 9151 9071 0
5903 8775 8984 9204 0
5904 8775 9201 8984 0
5905 9204 9201 8775 0
5906 9204 8984 9201 0
5907 8936 8978 8996 0
5908 8936 8908 8978 0
5909 8996 8978 8908 0
5910 9342 9304 9230 0
5911 9342 9209 9304 0
5912 9230 9209 9342 0
5913 9230 9304 9209 0
5914 10017 9972 9774 0
5915 10017 9783 9972 0
5916 9774 9783 10017 0
5917 9774 9972 9783 0
5918 9188 9261 9158 0
5919 9188 9336 9261 0
5920 9158 9336 9188 0
5921 9158 9261 9336 0
5922 10799 10795 10686 0
5923 10799 10916 10795 0
5924 10686 10916 10799 0
5925 10686 10795 10916 0
5926 12483 12608 12507 0
5927 12483 12431 12608 0
5928 12507 12431 12483 0
5929 12507 12608 12431 0
5930 10699 10682 10553 0
5931 10699 10470 10682 0
5932 10553 10470 10699 0
5933 10553 10682 10470 0
5934 10521 10058 10527 0
5935 10521 10220 10058 0
5936 10527 10220 10521 0
5937 10527 10058 10220 0
5938 9545 9795 9624 0
5939 9545 9774 9795 0
5940 9624 9774 9545 0
5941 9624 9795 9774 0
5942 12504 12505 12354 0
5943 12504 12434 12505 0
5944 12354 12434 12504 0
5945 12354 12505 12434 0
5946 9358 9200 9609 0
5947 9358 9351 9200 0
5948 9609 9351 9358 0
5949 9609 9200 9351 0
5950 9258 9592 9388 0
5951 9258 8650 9592 0
5952 9388 8650 9258 0
5953 9388 9592 8650 0
5954 5538 5642 5782 0
5955 5538 5752 5642 0
5956 5782 5752 5538 0
5957 5782 5642 5752 0
5958 9513 9333 9545 0
5959 9513 9365 9333 0
5960 9545 9365 9513 0
5961 9545 9333 9365 0
5962 8933 9914 9388 0
5963 8933 9656 9914 0
5964 9388 9656 8933 0
5965 9388 9914 9656 0
5966 7133 7072 7231 0
5967 7133 7104 7072 0
5968 7231 7104 7133 0
5969 7231 7072 7104 0
5970 8249 8439 8399 0
5971 8249 8151 8439 0
5972 8399 8151 8249 0
5973 8399 8439 8151 0
5974 9489 9525 9568 0
5975 9489 9327 9525 0
5976 9568 9327 9489 0
5977 9568 9525 9327 0
5978 10202 9987 9961 0
5979 10202 10103 9987 0
5980 9961 10103 10202 0
5981 9961 9987 10103 0
5982 8087 8443 8080 0
5983 8087 8212 8443 0
5984 8080 8212 8087 0
5985 8080 8443 8212 0
5986 8923 8990 9020 0
5987 8923 9137 8990 0
5988 9020 9137 8923 0
5989 9020 8990 9137 0
5990 10204 9983 10051 0
5991 10204 10194 9983 0
5992 10051 10194 10204 0
5993 10051 9983 10194 0
5994 10262 10098 10085 0
5995 10262 9963 10098 0
5996 10085 9963 10262 0
5997 10085 10098 9963 0
5998 9452 9261 9158 0
5999 9452 9071 9261 0
6000 9158 9071 9452 0
6001 9158 9261 9071 0
6002 10599 10383 10598 0
6003 10599 10405 10383 0
6004 10598 10405 10599 0
6005 10598 10383 10405 0
6006 9944 10001 10051 0
6007 9944 10132 10001 0
6008 10051 10132 9944 0
6009 10051 10001 10132 0
6010 9393 9304 9261 0
6011 9261 9137 9393 0
6012 9261 9304 9137 0
6013 9419 9198 9217 0
6014 9442 9198 9419 0
6015 9442 9217 9198 0
6016 8751 8966 9075 0
6017 8751 9066 8966 0
6018 9916 9841 9796 0
6019 9916 9995 9841 0
6020 9796 9995 9916 0
6021 9796 9841 9995 0
6022 11518 11468 11311 0
6023 11518 11246 11468 0
6024 11311 11246 11518 0
6025 11311 11468 11246 0
6026 9824 9839 9913 0
6027 9824 9906 9839 0
6028 9913 9906 9824 0
6029 9913 9839 9906 0
6030 9255 9333 9365 0
