ID,Node1,Node2,X,Y,Z
127890,59701,67554,,,
127891,59702,59780,,,
127892,59702,59897,,,
127893,59703,59704,,,
127894,59704,59705,,,
127895,59705,59706,,,
127896,59705,59707,,,
127897,59707,59708,,,
127898,59709,59718,,,
127899,59709,59795,,,
127900,59709,59816,,,
127901,59710,59736,,,
127902,59710,59767,,,
127903,59711,66236,,,
127904,59711,66265,,,
127905,59712,66319,,,
127906,59712,66182,,,
127907,59713,66429,,,
127908,59713,65382,,,
127909,59713,66487,,,
127910,59713,64333,,,
127911,59714,66513,,,
127912,59714,67517,,,
127913,59714,66441,,,
127914,59714,65619,,,
127915,59715,59849,,,
127916,59715,66385,,,
127917,59715,67397,,,
127918,59716,59720,,,
127919,59716,67404,,,
127920,59716,67389,,,
127921,59716,67387,,,
127922,59717,59999,,,
127923,59718,59881,,,
127924,59719,67468,,,
127925,59719,66476,,,
127926,59719,66519,,,
127927,59720,67443,,,
127928,59720,59850,,,
127929,59721,67516,,,
127930,59721,59728,,,
127931,59722,67549,,,
127932,59722,67367,,,
127933,59722,67551,,,
127934,59723,59790,,,
127935,59723,67446,,,
127936,59723,66282,,,
127937,59724,59806,,,
127938,59725,59789,,,
127939,59725,59835,,,
127940,59725,59822,,,
127941,59726,67465,,,
127942,59726,65656,,,
127943,59726,67406,,,
127944,59727,59770,,,
127945,59727,59784,,,
127946,59727,59737,,,
127947,59729,65508,,,
127948,59730,59731,,,
127949,59732,67303,,,
127950,59732,67362,,,
127951,59732,67248,,,
127952,59733,59771,,,
127953,59733,59737,,,
127954,59735,65261,,,
127955,59735,66217,,,
127956,59736,59767,,,
127957,59736,67487,,,
127958,59737,59770,,,
127959,59738,59739,,,
127960,59738,59740,,,
127961,59739,59740,,,
127962,59739,65798,,,
127963,59740,66501,,,
127964,59741,66254,,,
127965,59741,67571,,,
127966,59741,66584,,,
127967,59741,66538,,,
127968,59742,59970,,,
127969,59743,67383,,,
127970,59743,67374,,,
127971,59743,67357,,,
127972,59744,60556,,,
127973,59744,60434,,,
127974,59744,59940,,,
127975,59745,59821,,,
127976,59745,66291,,,
127977,59745,66292,,,
127978,59745,59809,,,
127979,59746,59799,,,
127980,59746,59892,,,
127981,59747,66145,,,
127982,59747,66209,,,
127983,59747,66206,,,
127984,59747,66036,,,
127985,59748,61065,,,
127986,59748,60126,,,
127987,59749,59775,,,
127988,59749,59767,,,
127989,59749,66560,,,
127990,59749,65713,,,
127991,59750,59898,,,
127992,59750,59751,,,
127993,59750,59907,,,
127994,59751,59767,,,
127995,59752,60236,,,
127996,59752,60167,,,
127997,59753,59905,,,
127998,59753,65838,,,
127999,59753,59906,,,
128000,59753,65829,,,
128001,59754,66343,,,
128002,59754,66323,,,
128003,59755,65894,,,
128004,59755,65957,,,
128005,59755,65904,,,
128006,59756,66432,,,
128007,59756,67379,,,
128008,59756,67396,,,
128009,59757,66319,,,
128010,59757,67023,,,
128011,59757,66499,,,
128012,59758,66305,,,
128013,59758,66295,,,
128014,59759,65960,,,
128015,59759,65107,,,
128016,59759,65896,,,
128017,59759,61205,,,
128018,59760,59930,,,
128019,59760,59958,,,
128020,59761,65425,,,
128021,59761,65819,,,
128022,59761,65375,,,
128023,59762,66300,,,
128024,59764,60488,,,
128025,59764,65885,,,
128026,59764,65865,,,
128027,59764,65876,,,
128028,59765,65996,,,
128029,59765,65995,,,
128030,59766,66456,,,
128031,59766,66364,,,
128032,59766,66445,,,
128033,59766,66436,,,
128034,59768,65960,,,
128035,59768,65848,,,
128036,59768,65725,,,
128037,59768,65927,,,
128038,59769,66312,,,
128039,59769,66382,,,
128040,59770,59841,,,
128041,59770,59837,,,
128042,59772,59826,,,
128043,59772,59784,,,
128044,59772,59846,,,
128045,59773,59926,,,
128046,59773,59919,,,
128047,59773,59803,,,
128048,59774,60229,,,
128049,59774,60081,,,
128050,59775,65749,,,
128051,59776,59851,,,
128052,59776,67471,,,
128053,59777,65652,,,
128054,59777,66367,,,
128055,59777,66342,,,
128056,59778,59945,,,
128057,59778,59782,,,
128058,59781,66163,,,
128059,59781,66014,,,
128060,59781,65654,,,
128061,59782,59911,,,
128062,59782,59896,,,
128063,59783,66114,,,
128064,59783,60521,,,
128065,59783,60617,,,
128066,59785,66498,,,
128067,59785,67392,,,
128068,59785,67381,,,
128069,59785,59819,,,
128070,59786,67379,,,
128071,59786,67386,,,
128072,59786,67378,,,
128073,59787,67322,,,
128074,59787,67342,,,
128075,59787,59854,,,
128076,59788,59819,,,
128077,59788,59794,,,
128078,59788,59831,,,
128079,59788,59838,,,
128080,59789,59809,,,
128081,59789,59835,,,
128082,59789,59821,,,
128083,59790,67429,,,
128084,59790,65654,,,
128085,59791,66543,,,
128086,59791,67446,,,
128087,59792,59794,,,
128088,59792,59826,,,
128089,59792,59846,,,
128090,59793,66342,,,
128091,59793,67385,,,
128092,59793,67374,,,
128093,59794,66498,,,
128094,59795,59866,,,
128095,59796,59868,,,
128096,59796,59817,,,
128097,59797,59945,,,
128098,59797,59943,,,
128099,59797,59941,,,
128100,59798,67404,,,
128101,59798,67390,,,
128102,59798,67391,,,
128103,59798,67186,,,
128104,59799,59830,,,
128105,59799,59871,,,
128106,59800,67342,,,
128107,59800,67388,,,
128108,59801,67186,,,
128109,59801,59835,,,
128110,59802,59915,,,
128111,59803,59810,,,
128112,59804,59890,,,
128113,59805,67486,,,
128114,59805,59844,,,
128115,59806,67324,,,
128116,59806,67581,,,
128117,59808,59916,,,
128118,59808,59924,,,
128119,59808,59873,,,
128120,59809,59836,,,
128121,59810,67408,,,
128122,59810,66303,,,
128123,59811,59828,,,
128124,59812,60025,,,
128125,59813,59928,,,
128126,59814,60647,,,
128127,59814,64600,,,
128128,59814,65909,,,
128129,59814,61511,,,
128130,59815,66284,,,
128131,59815,66336,,,
128132,59815,66324,,,
128133,59816,59866,,,
128134,59816,59857,,,
128135,59817,59863,,,
128136,59817,59870,,,
128137,59818,59960,,,
128138,59819,59870,,,
128139,59820,59826,,,
128140,59820,59822,,,
128141,59822,59902,,,
128142,59823,59828,,,
128143,59824,66024,,,
128144,59824,66026,,,
128145,59824,60531,,,
128146,59825,59912,,,
128147,59826,59831,,,
128148,59829,59884,,,
128149,59830,59896,,,
128150,59831,59871,,,
128151,59832,59964,,,
128152,59832,59959,,,
128153,59833,69862,,,
128154,59833,60170,,,
128155,59834,66252,,,
128156,59834,66320,,,
128157,59834,65624,,,
128158,59835,67409,,,
128159,59836,59842,,,
128160,59837,59843,,,
128161,59837,59845,,,
128162,59839,67562,,,
128163,59839,66495,,,
128164,59839,66438,,,
128165,59840,59852,,,
128166,59840,59842,,,
128167,59840,59841,,,
128168,59841,59842,,,
128169,59843,59852,,,
128170,59843,59845,,,
128171,59843,59844,,,
128172,59844,67319,,,
128173,59844,59853,,,
128174,59845,59846,,,
128175,59845,59847,,,
128176,59846,59847,,,
128177,59847,66446,,,
128178,59848,67589,,,
128179,59848,67598,,,
128180,59848,66536,,,
128181,59849,67367,,,
128182,59849,66434,,,
128183,59850,67151,,,
128184,59851,67284,,,
128185,59851,67496,,,
128186,59851,67466,,,
128187,59852,59853,,,
128188,59853,67371,,,
128189,59854,67450,,,
128190,59854,59856,,,
128191,59854,67447,,,
128192,59855,67537,,,
128193,59855,67506,,,
128194,59855,67846,,,
128195,59856,67342,,,
128196,59857,59879,,,
128197,59857,60031,,,
128198,59858,67433,,,
128199,59858,65808,,,
128200,59859,59867,,,
128201,59859,59862,,,
128202,59859,67358,,,
128203,59860,59862,,,
128204,59860,59861,,,
128205,59860,67410,,,
128206,59861,59862,,,
128207,59863,59867,,,
128208,59863,59864,,,
128209,59864,59875,,,
128210,59864,59874,,,
128211,59865,60003,,,
128212,59865,60001,,,
128213,59867,59868,,,
128214,59868,67386,,,
128215,59869,67417,,,
128216,59869,67423,,,
128217,59869,60351,,,
128218,59869,66459,,,
128219,59870,59875,,,
128220,59870,59894,,,
128221,59871,59894,,,
128222,59872,59873,,,
128223,59872,59874,,,
128224,59873,59876,,,
128225,59873,67412,,,
128226,59874,59875,,,
128227,59875,59876,,,
128228,59876,59895,,,
128229,59877,59886,,,
128230,59878,60056,,,
128231,59879,60031,,,
128232,59879,59888,,,
128233,59880,59881,,,
128234,59880,59882,,,
128235,59881,59882,,,
128236,59882,59888,,,
128237,59883,60011,,,
128238,59884,59886,,,
128239,59884,59885,,,
128240,59885,59886,,,
128241,59887,60009,,,
128242,59888,60071,,,
128243,59889,59898,,,
128244,59890,59901,,,
128245,59890,59923,,,
128246,59891,60553,,,
128247,59892,59912,,,
128248,59893,66012,,,
128249,59893,66007,,,
128250,59893,60536,,,
128251,59894,59895,,,
128252,59896,59911,,,
128253,59897,59904,,,
128254,59898,59907,,,
128255,59899,59921,,,
128256,59899,59916,,,
128257,59900,66239,,,
128258,59900,65912,,,
128259,59900,64477,,,
128260,59900,66237,,,
128261,59903,59904,,,
128262,59903,59905,,,
128263,59903,65748,,,
128264,59904,59907,,,
128265,59905,59906,,,
128266,59905,60513,,,
128267,59906,59907,,,
128268,59908,66001,,,
128269,59909,59949,,,
128270,59911,59912,,,
128271,59913,66041,,,
128272,59913,60506,,,
128273,59913,66042,,,
128274,59913,66023,,,
128275,59914,59915,,,
128276,59915,66025,,,
128277,59916,59924,,,
128278,59917,60079,,,
128279,59917,60603,,,
128280,59919,66283,,,
128281,59919,59926,,,
128282,59919,59922,,,
128283,59920,59921,,,
128284,59920,59922,,,
128285,59920,59927,,,
128286,59921,59923,,,
128287,59922,59923,,,
128288,59924,59925,,,
128289,59924,59927,,,
128290,59925,59926,,,
128291,59925,67413,,,
128292,59926,59927,,,
128293,59928,59967,,,
128294,59928,60005,,,
128295,59929,59947,,,
128296,59929,60036,,,
128297,59929,60030,,,
128298,59932,60694,,,
128299,59932,61025,,,
128300,59932,60198,,,
128301,59933,60680,,,
128302,59933,60507,,,
128303,59933,60501,,,
128304,59934,60081,,,
128305,59934,60181,,,
128306,59936,60631,,,
128307,59937,60629,,,
128308,59937,60638,,,
128309,59937,60597,,,
128310,59938,60061,,,
128311,59938,60033,,,
128312,59938,59998,,,
128313,59939,59962,,,
128314,59939,60176,,,
128315,59939,60207,,,
128316,59939,60175,,,
128317,59940,60181,,,
128318,59941,60018,,,
128319,59942,60139,,,
128320,59943,60502,,,
128321,59944,60495,,,
128322,59944,61046,,,
128323,59944,61039,,,
128324,59945,60084,,,
128325,59946,60005,,,
128326,59946,60050,,,
128327,59947,59967,,,
128328,59948,70493,,,
128329,59948,69928,,,
128330,59948,60077,,,
128331,59949,59992,,,
128332,59950,66161,,,
128333,59950,66151,,,
128334,59950,60528,,,
128335,59950,63465,,,
128336,59951,59982,,,
128337,59951,60233,,,
128338,59952,70079,,,
128339,59952,70098,,,
128340,59953,63491,,,
128341,59953,63358,,,
128342,59953,60776,,,
128343,59953,63316,,,
128344,59954,60415,,,
128345,59954,60690,,,
128346,59954,60808,,,
128347,59955,65801,,,
128348,59955,65755,,,
128349,59955,65553,,,
128350,59956,60083,,,
128351,59956,60233,,,
128352,59957,60643,,,
128353,59957,60450,,,
128354,59957,60617,,,
128355,59957,60571,,,
128356,59959,59963,,,
128357,59961,65636,,,
128358,59961,65443,,,
128359,59961,65724,,,
128360,59962,60087,,,
128361,59962,60172,,,
128362,59963,59964,,,
128363,59963,60544,,,
128364,59964,60518,,,
128365,59965,60581,,,
128366,59965,60017,,,
128367,59967,60005,,,
128368,59968,72257,,,
128369,59968,72509,,,
128370,59968,72228,,,
128371,59968,72348,,,
128372,59969,59970,,,
128373,59970,59986,,,
128374,59971,60430,,,
128375,59971,66039,,,
128376,59971,65794,,,
128377,59971,66048,,,
128378,59972,61051,,,
128379,59972,60194,,,
128380,59973,60391,,,
128381,59974,65943,,,
128382,59974,66027,,,
128383,59974,66029,,,
128384,59975,60228,,,
128385,59975,60503,,,
128386,59976,67296,,,
128387,59976,67861,,,
128388,59976,67349,,,
128389,59977,65999,,,
128390,59977,66006,,,
128391,59977,66008,,,
128392,59977,65997,,,
128393,59978,60546,,,
128394,59978,60171,,,
128395,59978,60229,,,
128396,59979,60595,,,
128397,59979,60593,,,
128398,59979,60575,,,
128399,59979,60476,,,
128400,59980,65970,,,
128401,59980,64212,,,
128402,59980,64369,,,
128403,59981,60675,,,
128404,59981,60992,,,
128405,59981,61023,,,
128406,59981,60662,,,
128407,59982,60083,,,
128408,59983,60324,,,
128409,59983,60378,,,
128410,59984,66205,,,
128411,59984,64426,,,
128412,59984,66472,,,
128413,59985,66008,,,
128414,59985,60626,,,
128415,59985,60460,,,
128416,59986,60088,,,
128417,59987,60088,,,
128418,59987,60073,,,
128419,59988,60045,,,
128420,59988,60025,,,
128421,59989,70243,,,
128422,59989,70526,,,
128423,59990,59992,,,
128424,59991,60007,,,
128425,59991,60645,,,
128426,59994,60009,,,
128427,59994,60002,,,
128428,59994,60049,,,
128429,59995,60115,,,
128430,59995,60025,,,
128431,59996,60019,,,
128432,59996,59997,,,
128433,59997,60039,,,
128434,59998,60040,,,
128435,59998,60008,,,
128436,59999,60003,,,
128437,60000,60054,,,
128438,60002,60041,,,
128439,60002,60008,,,
128440,60002,60049,,,
128441,60004,60057,,,
128442,60006,65881,,,
128443,60006,66177,,,
128444,60006,66160,,,
128445,60006,66090,,,
128446,60008,60040,,,
128447,60009,60019,,,
128448,60010,60080,,,
128449,60011,60012,,,
128450,60011,60016,,,
128451,60012,60034,,,
128452,60012,60015,,,
128453,60013,60098,,,
128454,60013,60074,,,
128455,60013,60110,,,
128456,60014,60132,,,
128457,60014,70448,,,
128458,60015,60016,,,
128459,60018,60625,,,
128460,60020,60033,,,
128461,60021,60132,,,
128462,60021,60067,,,
128463,60024,60073,,,
128464,60026,69609,,,
128465,60026,69866,,,
128466,60027,60028,,,
128467,60028,60030,,,
128468,60029,60037,,,
128469,60029,60030,,,
128470,60030,60036,,,
128471,60032,61056,,,
128472,60032,61108,,,
128473,60032,60508,,,
128474,60032,61111,,,
128475,60036,60037,,,
128476,60036,60046,,,
128477,60038,60159,,,
128478,60039,60055,,,
128479,60040,60041,,,
128480,60042,60064,,,
128481,60043,60066,,,
128482,60043,60057,,,
128483,60044,60062,,,
128484,60045,60063,,,
128485,60046,60048,,,
128486,60047,69953,,,
128487,60047,69949,,,
128488,60047,70429,,,
128489,60048,60050,,,
128490,60048,60049,,,
128491,60049,60050,,,
128492,60051,60074,,,
128493,60051,60056,,,
128494,60051,60076,,,
128495,60052,71670,,,
128496,60052,72193,,,
128497,60052,60961,,,
128498,60053,69667,,,
128499,60053,70164,,,
128500,60054,60055,,,
128501,60054,60059,,,
128502,60055,60060,,,
128503,60056,60074,,,
128504,60057,60073,,,
128505,60058,60061,,,
128506,60058,60059,,,
128507,60059,60060,,,
128508,60060,60061,,,
128509,60062,60065,,,
128510,60062,60064,,,
128511,60064,60065,,,
128512,60066,60076,,,
128513,60066,60075,,,
128514,60068,60091,,,
128515,60068,61043,,,
128516,60069,69792,,,
128517,60069,69842,,,
128518,60070,60071,,,
128519,60070,60072,,,
128520,60071,60072,,,
128521,60075,60076,,,
128522,60077,60090,,,
128523,60077,69887,,,
128524,60078,69607,,,
128525,60078,70501,,,
128526,60078,70428,,,
128527,60080,60131,,,
128528,60081,72159,,,
128529,60082,60114,,,
128530,60083,60554,,,
128531,60084,60567,,,
128532,60084,60547,,,
128533,60084,60502,,,
128534,60085,69864,,,
128535,60086,60190,,,
128536,60086,60172,,,
128537,60086,60192,,,
128538,60086,60183,,,
128539,60087,60205,,,
128540,60088,60113,,,
128541,60089,70388,,,
128542,60089,69819,,,
128543,60089,60090,,,
128544,60090,60092,,,
128545,60090,60155,,,
128546,60091,60193,,,
128547,60091,60163,,,
128548,60091,60799,,,
128549,60092,61089,,,
128550,60093,60312,,,
128551,60093,60381,,,
128552,60093,60386,,,
128553,60094,60095,,,
128554,60095,69833,,,
128555,60095,69832,,,
128556,60096,72262,,,
128557,60096,70094,,,
128558,60096,72042,,,
128559,60096,72326,,,
128560,60097,60109,,,
128561,60098,60099,,,
128562,60099,60114,,,
128563,60100,60101,,,
128564,60100,60102,,,
128565,60101,60102,,,
128566,60103,60104,,,
128567,60103,60107,,,
128568,60103,60209,,,
128569,60104,60105,,,
128570,60105,60108,,,
128571,60106,60109,,,
128572,60106,60107,,,
128573,60107,60108,,,
128574,60108,60109,,,
128575,60110,60114,,,
128576,60110,60187,,,
128577,60112,60157,,,
128578,60113,60124,,,
128579,60114,60115,,,
128580,60116,60130,,,
128581,60116,70383,,,
128582,60116,70353,,,
128583,60116,70399,,,
128584,60117,60133,,,
128585,60117,60142,,,
128586,60117,60184,,,
128587,60118,70722,,,
128588,60118,69924,,,
128589,60118,70604,,,
128590,60119,60639,,,
128591,60119,60597,,,
128592,60120,60253,,,
128593,60120,60195,,,
128594,60120,60265,,,
128595,60121,60188,,,
128596,60121,60122,,,
128597,60122,60185,,,
128598,60123,60124,,,
128599,60123,60186,,,
128600,60124,60172,,,
128601,60124,60185,,,
128602,60125,61032,,,
128603,60125,61041,,,
128604,60125,61016,,,
128605,60125,61023,,,
128606,60126,60636,,,
128607,60126,60650,,,
128608,60127,65813,,,
128609,60127,65857,,,
128610,60127,60505,,,
128611,60127,65990,,,
128612,60128,61189,,,
128613,60128,60963,,,
128614,60128,61047,,,
128615,60129,61020,,,
128616,60129,60885,,,
128617,60129,61037,,,
128618,60129,60841,,,
128619,60130,70381,,,
128620,60130,70345,,,
128621,60131,60132,,,
128622,60134,60487,,,
128623,60134,60955,,,
128624,60134,60638,,,
128625,60135,61072,,,
128626,60135,61066,,,
128627,60135,61044,,,
128628,60136,70508,,,
128629,60136,70515,,,
128630,60137,70340,,,
128631,60138,70570,,,
128632,60138,70669,,,
128633,60138,61113,,,
128634,60138,70628,,,
128635,60139,60179,,,
128636,60140,71984,,,
128637,60141,60142,,,
128638,60142,60183,,,
128639,60143,70522,,,
128640,60144,60208,,,
128641,60145,72100,,,
128642,60145,72171,,,
128643,60145,70619,,,
128644,60145,60799,,,
128645,60146,69875,,,
128646,60146,61083,,,
128647,60147,61032,,,
128648,60147,61107,,,
128649,60147,60848,,,
128650,60148,70011,,,
128651,60148,60210,,,
128652,60149,60217,,,
128653,60149,60215,,,
128654,60150,60211,,,
128655,60150,60219,,,
128656,60150,60218,,,
128657,60150,60178,,,
128658,60151,69987,,,
128659,60151,70009,,,
128660,60152,70178,,,
128661,60152,70174,,,
128662,60153,60802,,,
128663,60153,60154,,,
128664,60155,60156,,,
128665,60156,60161,,,
128666,60157,70439,,,
128667,60157,60159,,,
128668,60157,60158,,,
128669,60158,60159,,,
128670,60158,60161,,,
128671,60160,60161,,,
128672,60160,70482,,,
128673,60162,70049,,,
128674,60163,60196,,,
128675,60163,70619,,,
128676,60164,60205,,,
128677,60164,60182,,,
128678,60165,70051,,,
128679,60166,70047,,,
128680,60168,60169,,,
128681,60168,60217,,,
128682,60168,60180,,,
128683,60169,60219,,,
128684,60169,60214,,,
128685,60169,60180,,,
128686,60170,60213,,,
128687,60170,60223,,,
128688,60170,69943,,,
128689,60171,60228,,,
128690,60171,60573,,,
128691,60173,60175,,,
128692,60173,60207,,,
128693,60173,69922,,,
128694,60175,60190,,,
128695,60175,60191,,,
128696,60176,69854,,,
128697,60176,60197,,,
128698,60177,69869,,,
128699,60177,70015,,,
128700,60177,69944,,,
128701,60178,60179,,,
128702,60179,60219,,,
128703,60183,60184,,,
128704,60183,60185,,,
128705,60184,60190,,,
128706,60185,60188,,,
128707,60186,60188,,,
128708,60186,60187,,,
128709,60187,60189,,,
128710,60188,60189,,,
128711,60190,60191,,,
128712,60191,60193,,,
128713,60191,69955,,,
128714,60192,60964,,,
128715,60192,60638,,,
128716,60193,60196,,,
128717,60193,61052,,,
128718,60194,61029,,,
128719,60194,61030,,,
128720,60194,61051,,,
128721,60196,60197,,,
128722,60197,69931,,,
128723,60198,60648,,,
128724,60198,60680,,,
128725,60198,60598,,,
128726,60199,61111,,,
128727,60199,60842,,,
128728,60199,70238,,,
128729,60199,61034,,,
128730,60200,60664,,,
128731,60200,60629,,,
128732,60201,60629,,,
128733,60201,60682,,,
128734,60201,60639,,,
128735,60202,60627,,,
128736,60202,60957,,,
128737,60202,60664,,,
128738,60202,60487,,,
128739,60203,61128,,,
128740,60203,61162,,,
128741,60204,72859,,,
128742,60204,63071,,,
128743,60204,72826,,,
128744,60206,69858,,,
128745,60206,60210,,,
128746,60208,69932,,,
128747,60209,60214,,,
128748,60209,60217,,,
128749,60209,60213,,,
128750,60210,69910,,,
128751,60212,66116,,,
128752,60212,60230,,,
128753,60213,60215,,,
128754,60214,60226,,,
128755,60216,60497,,,
128756,60218,60220,,,
128757,60218,69847,,,
128758,60219,60225,,,
128759,60220,60222,,,
128760,60220,60221,,,
128761,60221,60223,,,
128762,60222,60223,,,
128763,60222,60224,,,
128764,60224,60225,,,
128765,60224,60226,,,
128766,60225,60226,,,
128767,60227,60735,,,
128768,60227,60654,,,
128769,60227,60607,,,
128770,60229,60546,,,
128771,60229,60319,,,
128772,60230,60378,,,
128773,60230,60863,,,
128774,60232,60549,,,
128775,60232,60551,,,
128776,60234,61073,,,
128777,60234,61066,,,
128778,60234,61065,,,
128779,60235,60236,,,
128780,60235,60237,,,
128781,60236,60237,,,
128782,60237,60555,,,
128783,60238,69936,,,
128784,60238,72209,,,
128785,60238,72188,,,
128786,60239,61116,,,
128787,60239,61176,,,
128788,60239,60876,,,
128789,60240,60948,,,
128790,60240,72548,,,
128791,60241,72124,,,
128792,60241,60284,,,
128793,60241,60306,,,
128794,60241,60402,,,
128795,60242,61261,,,
128796,60242,60633,,,
128797,60242,65273,,,
128798,60242,61251,,,
128799,60243,72042,,,
128800,60243,72045,,,
128801,60243,72239,,,
128802,60243,61011,,,
128803,60244,72620,,,
128804,60244,72137,,,
128805,60244,72092,,,
128806,60245,69697,,,
128807,60245,69854,,,
128808,60245,69931,,,
128809,60247,60372,,,
128810,60247,60306,,,
128811,60247,60391,,,
128812,60247,60288,,,
128813,60248,72330,,,
128814,60248,72558,,,
128815,60248,72559,,,
128816,60248,72018,,,
128817,60250,61326,,,
128818,60250,61351,,,
128819,60250,61200,,,
128820,60251,72149,,,
128821,60251,72165,,,
128822,60251,70080,,,
128823,60252,60254,,,
128824,60252,60253,,,
128825,60252,60640,,,
128826,60253,60254,,,
128827,60253,60266,,,
128828,60254,60268,,,
128829,60254,60584,,,
128830,60255,72092,,,
128831,60255,60256,,,
128832,60255,72124,,,
128833,60255,60260,,,
128834,60256,69985,,,
128835,60256,61078,,,
128836,60257,72719,,,
128837,60257,72932,,,
128838,60257,72707,,,
128839,60258,60319,,,
128840,60259,65947,,,
128841,60259,61221,,,
128842,60259,60621,,,
128843,60260,72092,,,
128844,60260,60284,,,
128845,60261,68889,,,
128846,60261,68687,,,
128847,60261,67898,,,
128848,60262,64520,,,
128849,60262,64548,,,
128850,60262,61931,,,
128851,60263,60587,,,
128852,60263,60624,,,
128853,60264,69346,,,
128854,60264,70522,,,
128855,60264,69384,,,
128856,60265,60266,,,
128857,60265,72223,,,
128858,60266,60268,,,
128859,60267,69801,,,
128860,60267,61003,,,
128861,60267,72289,,,
128862,60268,61076,,,
128863,60268,61083,,,
128864,60269,70013,,,
128865,60269,72089,,,
128866,60269,72177,,,
128867,60269,69902,,,
128868,60270,60998,,,
128869,60271,61041,,,
128870,60271,61074,,,
128871,60271,60956,,,
128872,60271,60849,,,
128873,60272,65699,,,
128874,60272,65746,,,
128875,60272,60673,,,
128876,60272,65704,,,
128877,60273,72048,,,
128878,60273,70026,,,
128879,60273,72083,,,
128880,60274,72048,,,
128881,60274,72011,,,
128882,60274,72086,,,
128883,60275,60295,,,
128884,60275,60394,,,
128885,60275,60715,,,
128886,60275,60860,,,
128887,60276,60932,,,
128888,60276,63025,,,
128889,60276,63143,,,
128890,60277,60279,,,
128891,60277,60280,,,
128892,60278,72174,,,
128893,60278,72226,,,
128894,60278,71901,,,
128895,60278,72212,,,
128896,60279,60280,,,
128897,60281,69823,,,
128898,60281,70055,,,
128899,60281,69841,,,
128900,60282,69868,,,
128901,60283,71035,,,
128902,60283,73383,,,
128903,60283,70987,,,
128904,60284,72699,,,
128905,60284,72702,,,
128906,60285,72686,,,
128907,60286,73020,,,
128908,60286,72689,,,
128909,60287,72713,,,
128910,60287,72760,,,
128911,60287,73000,,,
128912,60288,69985,,,
128913,60288,61081,,,
128914,60289,60320,,,
128915,60289,72502,,,
128916,60289,72550,,,
128917,60289,70765,,,
128918,60290,66246,,,
128919,60291,70708,,,
128920,60291,70757,,,
128921,60291,60718,,,
128922,60291,70942,,,
128923,60292,72164,,,
128924,60293,72665,,,
128925,60293,73020,,,
128926,60294,60886,,,
128927,60294,60709,,,
128928,60294,60988,,,
128929,60294,60803,,,
128930,60295,60442,,,
128931,60295,60419,,,
128932,60296,61610,,,
128933,60296,61545,,,
128934,60296,61231,,,
128935,60297,72389,,,
128936,60297,72068,,,
128937,60297,72234,,,
128938,60298,75770,,,
128939,60298,75857,,,
128940,60300,60544,,,
128941,60300,60543,,,
128942,60301,63392,,,
128943,60301,62758,,,
128944,60301,60397,,,
128945,60302,60398,,,
128946,60304,60357,,,
128947,60304,62936,,,
128948,60304,60330,,,
128949,60305,60373,,,
128950,60306,60404,,,
128951,60307,60337,,,
128952,60307,72148,,,
128953,60307,72735,,,
128954,60307,72647,,,
128955,60308,63766,,,
128956,60308,63951,,,
128957,60308,63299,,,
128958,60308,63897,,,
128959,60309,63543,,,
128960,60309,60477,,,
128961,60309,60483,,,
128962,60310,72606,,,
128963,60311,60508,,,
128964,60311,60627,,,
128965,60311,60970,,,
128966,60311,61067,,,
128967,60312,60348,,,
128968,60313,63511,,,
128969,60313,60494,,,
128970,60314,60912,,,
128971,60314,61662,,,
128972,60314,60716,,,
128973,60314,61601,,,
128974,60315,63042,,,
128975,60316,63347,,,
128976,60316,62754,,,
128977,60316,60742,,,
128978,60317,60398,,,
128979,60318,60770,,,
128980,60318,63373,,,
128981,60320,71811,,,
128982,60320,72574,,,
128983,60320,73167,,,
128984,60321,72512,,,
128985,60321,60368,,,
128986,60321,72593,,,
128987,60321,72546,,,
128988,60322,73019,,,
128989,60322,73064,,,
128990,60322,73003,,,
128991,60322,72851,,,
128992,60323,72688,,,
128993,60323,72705,,,
128994,60323,72579,,,
128995,60323,72140,,,
128996,60324,60565,,,
128997,60324,60377,,,
128998,60325,60855,,,
128999,60325,61020,,,
129000,60325,60861,,,
129001,60325,60596,,,
129002,60326,73249,,,
129003,60326,63119,,,
129004,60326,73077,,,
129005,60326,73168,,,
129006,60327,72623,,,
129007,60327,72493,,,
129008,60327,72113,,,
129009,60328,63587,,,
129010,60328,60905,,,
129011,60328,63630,,,
129012,60329,63516,,,
129013,60329,63139,,,
129014,60329,62870,,,
129015,60330,60467,,,
129016,60331,63087,,,
129017,60332,60471,,,
129018,60332,63539,,,
129019,60332,63111,,,
129020,60333,73064,,,
129021,60333,72653,,,
129022,60333,72652,,,
129023,60333,72851,,,
129024,60334,60360,,,
129025,60334,60349,,,
129026,60335,61137,,,
129027,60335,61127,,,
129028,60336,60361,,,
129029,60336,60402,,,
129030,60336,72703,,,
129031,60336,72701,,,
129032,60337,72155,,,
129033,60337,72350,,,
129034,60337,72625,,,
129035,60338,71761,,,
129036,60338,71936,,,
129037,60339,72715,,,
129038,60339,72709,,,
129039,60339,72736,,,
129040,60339,72486,,,
129041,60340,72936,,,
129042,60340,63046,,,
129043,60340,63067,,,
129044,60341,70785,,,
129045,60341,62005,,,
129046,60342,73599,,,
129047,60342,62375,,,
129048,60342,73866,,,
129049,60343,62869,,,
129050,60344,63170,,,
129051,60344,63050,,,
129052,60344,60942,,,
129053,60345,63058,,,
129054,60345,63531,,,
