ID,Node1,Node2,Marker
43488,1244,1159,0
43489,807,847,0
43490,847,1069,0
43491,1377,1282,0
43492,1296,1455,0
43493,1460,1705,0
43494,1592,1807,0
43495,1155,1120,0
43496,1582,1706,0
43497,852,715,0
43498,1354,1216,1
43499,1294,1327,0
43500,1248,1197,0
43501,651,478,1
43502,651,424,0
43503,711,478,0
43504,807,970,0
43505,890,807,0
43506,847,890,0
43507,559,757,0
43508,578,757,0
43509,807,1002,0
43510,689,809,0
43511,1074,872,0
43512,1139,1191,0
43513,1139,1354,0
43514,1351,1354,0
43515,1351,1191,0
43516,1351,1139,0
43517,1179,1011,0
43518,1074,809,0
43519,1029,1074,0
43520,1130,1293,0
43521,1482,1484,0
43522,992,971,0
43523,992,932,0
43524,992,1011,0
43525,757,744,0
43526,757,804,0
43527,847,757,0
43528,559,715,0
43529,559,454,0
43530,550,715,0
43531,454,715,0
43532,1582,1568,0
43533,956,649,0
43534,804,850,0
43535,1045,862,0
43536,850,862,0
43537,1484,1318,0
43538,1514,1522,0
43539,1514,1483,0
43540,1609,1483,0
43541,1483,1522,0
43542,744,452,0
43543,1318,1568,0
43544,1197,1098,0
43545,715,578,0
43546,1641,1425,0
43547,768,932,0
43548,843,932,0
43549,1518,1417,0
43550,1098,1045,0
43551,1589,1318,0
43552,862,1139,0
43553,1099,1191,0
43554,1029,1098,0
43555,1074,1090,0
43556,1074,980,0
43557,1474,1296,0
43558,1483,1474,0
43559,1455,1318,0
43560,1508,1453,0
43561,1508,1483,0
43562,1508,1422,0
43563,1156,1230,0
43564,1154,1230,0
43565,1230,1287,0
43566,1701,1580,0
43567,1469,1617,0
43568,1538,1702,0
43569,1682,1562,0
43570,1682,1538,0
43571,1609,1508,0
43572,1482,1766,0
43573,1221,1062,0
43574,1221,1013,0
43575,1268,1351,0
43576,1354,1268,0
43577,1649,1582,0
43578,1404,1381,0
43579,1404,1161,0
43580,1294,1183,0
43581,1582,1578,0
43582,1358,1589,0
43583,1358,1098,0
43584,855,1056,1
43585,1351,1358,0
43586,949,856,0
43587,819,856,0
43588,819,869,0
43589,856,869,0
43590,499,1302,1
43591,1302,1130,0
43592,1302,1074,0
43593,1302,1251,0
43594,1059,1302,0
43595,1581,1216,1
43596,21,64,0
43597,6536,64,0
43598,6536,140,0
43599,6536,21,0
43600,64,140,0
43601,1268,1422,0
43602,1383,1513,0
43603,1383,1484,0
43604,890,745,0
43605,812,890,0
43606,935,995,0
43607,935,998,0
43608,1042,1230,0
43609,1042,1154,0
43610,159,149,0
43611,566,745,0
43612,1045,847,0
43613,780,691,0
43614,566,605,0
43615,932,780,0
43616,745,780,0
43617,745,894,0
43618,745,932,0
43619,866,957,0
43620,866,894,1
43621,843,894,0
43622,843,957,0
43623,939,792,0
43624,829,792,0
43625,943,1078,0
43626,1067,1162,0
43627,1067,943,0
43628,1162,1078,0
43629,282,149,0
43630,282,131,0
43631,407,149,0
43632,804,715,0
43633,1425,1230,0
43634,1425,1159,0
43635,1425,1231,0
43636,982,859,0
43637,859,766,0
43638,1369,1244,0
43639,1360,1216,0
43640,559,452,0
43641,452,715,0
43642,1308,1244,0
43643,1129,1198,0
43644,1129,1326,0
43645,486,508,0
43646,486,674,0
43647,711,508,0
43648,711,486,0
43649,674,508,0
43650,871,938,0
43651,871,750,0
43652,797,750,0
43653,797,938,0
43654,797,871,0
43655,750,938,0
43656,578,566,0
43657,674,540,0
43658,1678,1575,0
43659,1441,1533,0
43660,1533,1464,0
43661,757,629,0
43662,757,745,0
43663,768,629,0
43664,768,757,0
43665,745,629,0
43666,971,1099,0
43667,452,578,0
43668,970,1045,0
43669,1085,1002,0
43670,992,1099,0
43671,1092,1099,0
43672,1011,1067,0
43673,1113,1067,0
43674,1113,1011,0
43675,1017,770,0
43676,819,982,0
43677,819,1017,0
43678,1056,957,0
43679,861,957,0
43680,1248,897,0
43681,924,1248,0
43682,955,897,0
43683,668,781,0
43684,752,699,0
43685,752,668,0
43686,699,781,0
43687,1216,1056,1
43688,1216,866,1
43689,861,1216,1
43690,866,1056,0
43691,1139,1137,0
43692,812,970,0
43693,911,912,0
43694,949,1017,0
43695,856,1017,0
43696,1139,1200,0
43697,1090,1139,0
43698,757,890,0
43699,729,757,0
43700,768,890,0
43701,890,915,0
43702,1551,1528,0
43703,1655,1528,0
43704,1655,1551,0
43705,1588,1528,0
43706,1387,1342,0
43707,1299,1423,0
43708,1299,1387,0
43709,1342,1423,0
43710,1148,1248,0
43711,1225,1248,0
43712,1522,1526,0
43713,1483,1526,0
43714,1329,1263,0
43715,829,711,0
43716,1379,1252,0
43717,843,678,0
43718,603,843,0
43719,780,768,0
43720,915,894,0
43721,812,915,0
43722,367,393,0
43723,367,202,0
43724,339,202,0
43725,339,393,0
43726,339,367,0
43727,1002,729,0
43728,321,243,0
43729,321,424,0
43730,421,321,0
43731,424,243,0
43732,340,470,0
43733,532,470,0
43734,509,470,0
43735,1381,1415,0
43736,1623,1381,0
43737,229,312,0
43738,241,191,0
43739,0,191,0
43740,778,706,0
43741,778,856,0
43742,869,706,0
43743,869,778,0
43744,856,706,0
43745,935,1101,0
43746,919,1101,0
43747,995,1101,0
43748,411,512,0
43749,512,360,0
43750,769,951,0
43751,1159,1129,0
43752,982,1113,0
43753,982,1129,0
43754,1148,897,0
43755,657,869,0
43756,657,819,0
43757,856,657,0
43758,950,932,0
43759,859,932,0
43760,1078,1092,0
43761,1268,1092,0
43762,1268,1085,0
43763,769,692,0
43764,951,692,0
43765,1078,1069,0
43766,487,529,0
43767,487,428,0
43768,487,449,0
43769,884,651,1
43770,884,478,0
43771,884,424,0
43772,679,678,0
43773,679,859,0
43774,1092,1274,0
43775,1092,1179,0
43776,1274,1085,0
43777,1078,1002,0
43778,1078,1198,0
43779,1069,1198,0
43780,795,939,0
43781,770,939,0
43782,485,574,0
43783,537,257,0
43784,1466,1382,0
43785,1305,1382,0
43786,1465,1382,0
43787,1268,1198,0
43788,1680,1524,0
43789,1129,1138,0
43790,1162,1129,0
43791,636,701,0
43792,708,636,0
43793,701,657,0
43794,1453,1575,0
43795,1255,1210,0
43796,1255,1236,0
43797,516,697,0
43798,523,697,0
43799,697,602,0
43800,1246,1263,0
43801,1526,1508,0
43802,1453,1526,0
43803,778,819,0
43804,778,756,0
43805,778,824,0
43806,414,487,0
43807,473,443,0
43808,321,350,0
43809,288,321,0
43810,687,752,0
43811,668,687,0
43812,752,606,0
43813,735,835,0
43814,658,644,0
43815,658,835,0
43816,658,735,0
43817,320,424,0
43818,715,457,0
43819,336,386,0
43820,375,266,0
43821,375,336,0
43822,636,685,0
43823,701,756,0
43824,685,756,0
43825,898,856,0
43826,819,898,0
43827,856,982,0
43828,1025,856,0
43829,898,1017,0
43830,898,1025,0
43831,895,891,0
43832,1043,891,0
43833,699,919,0
43834,1275,1375,0
43835,1398,1256,0
43836,1398,1375,0
43837,982,1025,0
43838,664,764,0
43839,664,884,0
43840,486,884,0
43841,486,764,0
43842,884,764,0
43843,870,845,0
43844,870,938,0
43845,969,938,0
43846,969,845,0
43847,969,870,0
43848,938,845,0
43849,938,860,0
43850,938,734,0
43851,976,734,0
43852,976,860,0
43853,976,938,0
43854,734,860,0
43855,609,775,0
43856,609,796,0
43857,609,864,0
43858,775,796,0
43859,852,943,0
43860,852,929,0
43861,679,746,0
43862,603,473,0
43863,471,443,0
43864,471,366,0
43865,566,366,0
43866,678,590,0
43867,1564,1717,0
43868,1244,939,0
43869,939,1252,0
43870,629,578,0
43871,422,487,0
43872,487,387,0
43873,278,100,0
43874,744,715,0
43875,664,820,0
43876,764,820,0
43877,884,820,0
43878,5961,6216,0
43879,508,590,0
43880,398,310,0
43881,398,366,0
43882,284,310,0
43883,366,310,0
43884,414,282,0
43885,831,902,0
43886,959,871,0
43887,959,902,0
43888,959,831,0
43889,871,902,0
43890,1016,1106,0
43891,1143,1060,0
43892,1143,1016,1
43893,1106,1060,0
43894,424,590,0
43895,590,478,0
43896,961,902,0
43897,1031,959,0
43898,1031,902,0
43899,1031,961,0
43900,590,574,0
43901,664,740,0
43902,486,820,0
43903,486,740,0
43904,820,740,0
43905,350,540,0
43906,1263,1217,0
43907,1410,1217,0
43908,1217,1246,0
43909,1104,1246,0
43910,943,1002,0
43911,1528,1564,0
43912,1479,1384,0
43913,1479,1564,0
43914,1479,1528,0
43915,1384,1564,1
43916,1252,1056,0
43917,1275,1344,0
43918,1102,1256,0
43919,1102,1275,0
43920,1256,1344,0
43921,949,939,0
43922,949,1033,0
43923,949,984,0
43924,870,984,0
43925,1112,949,0
43926,1112,984,0
43927,1112,870,0
43928,750,626,0
43929,750,664,0
43930,750,749,0
43931,626,697,0
43932,1357,1551,0
43933,1564,1551,0
43934,1528,1511,0
43935,1479,1511,0
43936,1479,1452,0
43937,1464,1410,0
43938,1201,1159,0
43939,1201,1326,0
43940,1417,1159,0
43941,1417,1201,0
43942,1326,1159,0
43943,1398,1344,0
43944,1471,1419,0
43945,1471,1398,0
43946,1344,1419,0
43947,1326,1153,0
43948,1153,1159,0
43949,1567,1734,0
43950,1470,1397,0
43951,1532,1425,0
43952,1092,1137,0
43953,859,1017,0
43954,859,949,0
43955,939,1017,0
43956,1563,1400,0
43957,1456,1563,0
43958,971,1137,0
43959,1299,1398,0
43960,1299,1375,0
43961,1412,1483,0
43962,1274,1483,0
43963,1441,1446,0
43964,1453,1308,0
43965,1532,1730,0
43966,1208,1099,0
43967,1099,957,0
43968,1099,866,1
43969,1099,1045,0
43970,1354,1208,0
43971,1099,812,0
43972,1393,1522,0
43973,1479,1580,0
43974,1479,1636,0
43975,1560,1580,0
43976,1560,1479,0
43977,1526,1728,0
43978,1222,1287,0
43979,1480,1580,0
43980,1480,1560,0
43981,1547,1480,0
43982,1045,1139,0
43983,1422,1351,0
43984,690,675,0
43985,1533,1538,0
43986,1387,1533,0
43987,1414,1538,0
43988,1526,1412,0
43989,1509,1514,0
43990,1397,1446,0
43991,1397,1522,0
43992,1514,1508,0
43993,863,775,0
43994,863,978,0
43995,863,867,0
43996,1406,1569,0
43997,1440,1569,0
43998,1440,1406,0
43999,1472,1422,0
44000,1508,1469,0
44001,1508,1474,0
44002,1011,1085,0
44003,992,1085,0
44004,1470,1533,0
44005,924,689,0
44006,294,924,0
44007,943,982,0
44008,943,915,0
44009,1067,982,0
44010,915,982,0
44011,1412,1453,0
44012,1011,950,0
44013,1011,859,0
44014,1479,1441,0
44015,1480,1441,0
44016,1480,1479,0
44017,1580,1441,0
44018,1412,1532,0
44019,1320,1645,0
44020,1714,1559,0
44021,1231,1417,0
44022,1321,1412,0
44023,1321,1231,0
44024,1535,1425,0
44025,831,907,0
44026,831,961,0
44027,1470,1393,0
44028,1621,1538,0
44029,1151,1102,0
44030,1151,1344,0
44031,1231,1129,0
44032,1295,1224,0
44033,1295,1462,0
44034,1381,1295,0
44035,1462,1224,0
44036,378,453,0
44037,969,860,0
44038,826,860,0
44039,826,938,0
44040,1011,1244,0
44041,992,1179,0
44042,955,800,0
44043,1149,1460,0
44044,1415,1388,0
44045,1415,1404,0
44046,1411,1388,0
44047,1128,1091,0
44048,1128,1206,0
44049,999,1091,0
44050,999,1128,0
44051,1206,1091,0
44052,1153,1129,0
44053,1200,1045,0
44054,992,1092,0
44055,1179,1137,0
44056,566,629,0
44057,257,365,0
44058,204,257,0
44059,365,153,0
44060,1139,1208,0
44061,842,990,0
44062,1406,1611,0
44063,1233,1255,0
44064,1161,1236,0
44065,1178,1396,0
44066,1178,1401,0
44067,1013,981,0
44068,1013,1132,0
44069,1009,1132,0
44070,1009,981,0
44071,1009,1013,0
44072,1132,981,0
44073,1551,1511,0
44074,1618,1538,0
44075,1702,1563,0
44076,1268,1141,0
44077,1410,1479,0
44078,1414,1562,0
44079,1114,1106,0
44080,1114,1143,0
44081,1031,1114,0
44082,1368,1523,0
44083,1368,1382,0
44084,1368,1466,0
44085,1523,1382,0
44086,1374,1192,0
44087,1548,1294,0
44088,1432,1294,0
44089,1321,1366,0
44090,772,1039,0
44091,1519,1460,0
44092,1403,1460,0
44093,1403,1382,0
44094,1403,1519,0
44095,1436,1611,0
44096,1093,972,0
44097,844,951,0
44098,844,1093,0
44099,1502,1509,0
44100,1338,1236,0
44101,1338,1115,0
44102,1304,1115,0
44103,1304,1236,0
44104,1304,1338,0
44105,1361,1049,0
44106,1361,1080,0
44107,1361,1250,0
44108,1153,972,0
44109,1153,1055,0
44110,1472,1508,0
44111,1483,1268,0
44112,949,1025,0
44113,395,394,0
44114,395,355,0
44115,394,535,0
44116,869,1025,0
44117,1239,1151,0
44118,1154,1151,0
44119,655,827,0
44120,655,688,0
44121,1252,1017,0
44122,915,1085,0
44123,1455,1197,0
44124,999,935,0
44125,935,1055,0
44126,897,1294,0
44127,1472,1483,0
44128,1514,1321,0
44129,1514,1474,0
44130,1514,1412,0
44131,1548,1895,0
44132,1282,1472,0
44133,1282,1474,0
44134,1296,1472,0
44135,1113,1198,0
44136,950,1017,0
44137,1268,1472,0
44138,1268,1427,0
44139,1268,1474,0
44140,1148,929,0
44141,1138,929,0
44142,1153,982,0
44143,1153,878,0
44144,1153,943,0
44145,982,878,0
44146,878,716,0
44147,878,919,0
44148,935,878,0
44149,1148,1327,0
44150,1162,1148,0
44151,356,546,0
44152,356,561,0
44153,411,561,0
44154,411,546,0
44155,1092,1191,0
44156,692,729,0
44157,778,878,0
44158,778,798,0
44159,856,798,0
44160,856,878,0
44161,798,748,0
44162,798,919,0
44163,798,716,0
44164,748,919,0
44165,1179,1321,0
44166,1078,1231,0
44167,92,105,0
44168,92,205,0
44169,92,178,0
44170,1361,1102,0
44171,1361,1271,0
44172,528,728,0
44173,753,860,0
44174,753,582,0
44175,826,582,0
44176,826,753,0
44177,582,860,0
44178,1321,1159,0
44179,929,897,0
44180,401,340,0
44181,1315,1328,0
44182,1306,1315,0
44183,365,453,0
44184,440,453,0
44185,779,699,0
44186,734,626,0
44187,724,750,0
44188,724,626,0
44189,1153,1113,0
44190,706,606,0
44191,708,606,0
44192,606,529,0
44193,1173,1025,0
44194,1173,1101,0
44195,1352,1367,0
44196,1219,1314,0
44197,1219,1367,0
44198,1219,1352,0
44199,1180,1205,0
44200,1343,1371,0
44201,1343,1178,0
44202,1371,1178,0
44203,387,706,0
44204,470,529,0
44205,470,706,0
44206,470,387,0
44207,557,716,0
44208,682,687,0
44209,1270,1353,0
44210,1270,1406,0
44211,939,1230,0
44212,998,6564,0
44213,1116,1033,0
44214,1116,984,0
44215,1112,1033,0
44216,1411,1270,0
44217,1011,768,0
44218,1011,843,0
44219,1011,766,0
44220,500,479,0
44221,500,545,0
44222,617,545,0
44223,617,479,0
44224,871,845,0
44225,404,360,0
44226,374,522,0
44227,560,522,0
44228,560,494,0
44229,522,494,0
44230,1006,759,0
44231,759,1015,0
44232,708,557,0
44233,1550,1710,0
44234,758,683,0
44235,758,656,0
44236,491,758,0
44237,1488,1623,0
44238,1488,1610,0
44239,1163,1224,0
44240,1163,1295,0
44241,203,206,0
44242,1255,1411,0
44243,1173,1205,0
44244,85,67,0
44245,136,67,0
44246,136,85,0
44247,67,258,0
44248,864,857,0
44249,881,921,0
44250,857,921,0
44251,6513,243,0
44252,100,243,0
44253,243,6537,1
44254,1439,1224,0
44255,1417,1388,0
44256,1417,1414,0
44257,1248,1253,0
44258,416,505,0
44259,416,602,0
44260,416,516,0
44261,708,470,0
44262,606,470,0
44263,1330,1440,0
44264,430,399,0
44265,399,582,0
44266,796,787,0
44267,920,787,0
44268,920,796,0
44269,1025,1129,0
44270,874,877,0
44271,787,877,0
44272,787,874,0
44273,690,877,0
44274,699,617,0
44275,138,132,0
44276,857,609,0
44277,857,796,0
44278,1025,995,0
44279,798,995,0
44280,1270,1153,0
44281,943,890,0
44282,501,591,0
44283,692,355,0
44284,692,336,0
44285,521,355,0
44286,728,746,0
44287,795,574,0
44288,781,779,0
44289,999,1024,0
44290,66,41,0
44291,66,266,0
44292,864,630,0
44293,609,806,0
44294,630,806,0
44295,784,1013,0
44296,818,1013,0
44297,391,204,0
44298,391,365,0
44299,319,114,0
44300,166,114,0
44301,324,25,0
44302,597,658,0
44303,597,793,0
44304,597,735,0
44305,658,793,0
44306,798,869,0
44307,470,455,0
44308,630,517,0
44309,630,617,0
44310,668,630,0
44311,617,517,0
44312,511,260,0
44313,260,252,0
44314,328,507,0
44315,328,187,0
44316,6564,816,0
44317,517,328,0
44318,1254,1314,0
44319,1254,1306,0
44320,1235,1306,0
44321,1235,1254,0
44322,1306,1314,0
44323,1161,1055,0
44324,995,1255,0
44325,995,1055,0
44326,995,1161,0
44327,1255,1055,0
44328,1211,1223,0
44329,1235,1223,0
44330,1235,1188,0
44331,1235,1211,0
44332,1223,1188,0
44333,916,1087,0
44334,916,1105,0
44335,1000,1087,0
44336,1000,916,0
44337,1105,1087,0
44338,580,629,0
44339,768,580,0
44340,678,629,0
44341,1161,999,0
44342,1161,935,0
44343,494,500,0
44344,494,617,0
44345,494,324,0
44346,494,356,0
44347,412,356,0
44348,412,494,0
44349,710,676,0
44350,730,771,0
44351,730,710,0
44352,676,771,0
44353,1206,1024,0
44354,1147,1024,0
44355,848,926,0
44356,755,926,0
44357,755,848,0
44358,1115,1190,0
44359,1115,1219,0
44360,1177,1190,0
44361,1505,1469,0
44362,108,536,0
44363,108,6552,0
44364,960,912,0
44365,935,905,0
44366,935,1153,0
44367,935,943,0
44368,557,701,0
44369,778,657,0
44370,1328,1254,0
44371,1243,1306,0
44372,1243,1254,0
44373,1243,1328,0
44374,935,781,0
44375,881,958,0
44376,878,708,0
44377,1154,1159,0
44378,981,755,0
44379,981,926,0
44380,428,533,0
44381,142,6512,0
44382,6476,87,0
44383,793,836,0
44384,793,888,0
44385,830,888,0
44386,830,836,0
44387,830,793,0
44388,741,798,0
44389,741,706,0
44390,798,706,0
44391,1006,906,0
44392,816,759,0
44393,906,759,0
44394,1006,953,0
44395,906,953,0
44396,906,1015,0
44397,953,1015,0
44398,91,6452,0
44399,43,6452,0
44400,860,1042,0
44401,286,404,0
44402,706,540,0
44403,529,540,0
44404,590,398,0
44405,470,211,0
44406,470,401,0
44407,6036,6271,0
44408,6024,6271,0
44409,6271,6230,0
44410,1255,1148,0
44411,6494,27,0
44412,1389,1283,0
44413,1381,1283,0
44414,1298,1283,0
44415,860,706,0
44416,860,798,0
44417,869,860,0
44418,411,205,0
44419,1138,935,0
44420,413,66,0
44421,413,391,0
44422,564,66,0
44423,564,413,0
44424,237,266,0
44425,204,66,0
44426,704,701,0
44427,422,403,0
44428,422,352,0
44429,430,422,0
44430,728,766,0
44431,728,770,0
44432,678,728,0
44433,1013,926,0
44434,1009,926,0
44435,734,582,0
44436,819,728,0
44437,570,582,0
44438,570,690,0
44439,724,570,0
44440,690,582,0
44441,149,221,0
44442,149,81,0
44443,449,404,0
44444,509,404,0
44445,509,636,0
44446,404,636,0
44447,929,1162,0
44448,779,832,0
44449,1161,1210,0
44450,1055,1168,0
44451,646,662,0
44452,912,662,0
44453,646,257,0
44454,200,662,0
44455,662,257,0
44456,408,339,0
44457,832,631,0
44458,832,658,0
44459,779,631,0
44460,832,591,0
44461,6282,6545,0
44462,755,642,0
44463,642,537,0
44464,1009,1434,0
44465,657,756,0
44466,926,818,0
44467,537,620,0
44468,878,741,0
44469,624,715,0
44470,1524,1552,0
44471,1524,1722,0
44472,1727,1552,0
44473,1727,1524,0
44474,1722,1552,0
44475,878,748,0
44476,878,869,0
44477,915,898,0
44478,684,550,0
44479,535,629,0
44480,533,629,0
44481,6301,68,0
44482,6540,150,0
44483,6540,232,0
44484,242,232,0
44485,232,150,0
44486,6489,237,0
44487,677,924,0
44488,266,564,0
44489,266,391,0
44490,68,103,0
44491,1377,1248,0
44492,383,477,0
44493,383,596,0
44494,577,383,0
44495,125,6358,0
44496,1403,1680,0
44497,1163,1205,0
44498,1548,1505,0
44499,312,428,0
44500,635,784,0
44501,635,844,0
44502,461,200,0
44503,205,461,0
44504,374,504,0
44505,560,504,0
44506,755,1009,0
44507,929,973,0
44508,929,1002,0
44509,929,972,0
44510,929,769,0
44511,935,929,0
44512,929,878,0
44513,929,685,0
44514,685,692,0
44515,929,716,0
44516,929,1153,0
44517,1408,1389,0
44518,1450,1330,0
44519,1450,1389,0
44520,1330,1389,0
44521,1115,1093,0
44522,1403,1034,0
44523,1403,1050,0
44524,1051,1034,0
44525,1761,1461,0
44526,1382,1051,0
44527,1403,1368,0
44528,1051,1368,0
44529,1220,1524,0
44530,1742,1524,0
44531,1516,1524,0
44532,122,5019,0
44533,1382,900,0
44534,900,1305,0
44535,1255,1257,0
44536,6,6481,0
44537,1592,1722,0
44538,1505,1722,0
44539,1799,1552,0
44540,1548,1124,0
44541,785,601,0
44542,1610,1381,0
44543,6522,6369,0
44544,1403,1466,0
44545,1550,1584,0
44546,1611,1408,0
44547,1771,1595,0
44548,936,1095,0
44549,936,990,0
44550,1204,1273,0
44551,1460,1692,0
44552,1460,1858,0
44553,1592,1469,0
44554,1440,1689,0
44555,958,916,0
44556,958,1087,0
44557,837,1087,0
44558,837,916,0
44559,1228,1229,0
44560,1228,1213,0
44561,1396,1371,0
44562,1148,1270,0
44563,1304,1337,0
44564,1406,1567,0
44565,1518,1406,0
44566,1330,1611,0
44567,944,1185,0
44568,944,1240,0
44569,1063,1185,0
44570,1063,944,0
44571,1240,1185,0
44572,1610,1415,0
44573,1055,1270,0
44574,1567,1415,0
44575,1317,1343,0
44576,1438,1317,0
44577,1107,1166,0
44578,1211,1062,0
44579,1211,1107,0
44580,863,837,0
44581,863,916,0
44582,1173,1387,0
44583,978,796,0
44584,1128,1190,0
44585,1233,1206,0
44586,1233,1190,0
44587,1233,1128,0
44588,1254,1213,0
44589,1254,1211,0
44590,1235,1213,0
44591,942,1310,0
44592,1064,1310,0
44593,1064,942,0
44594,1072,1310,0
44595,1115,844,0
44596,1026,844,0
44597,1180,1173,0
44598,995,1180,0
44599,1406,1415,0
44600,1212,1235,0
44601,1212,1213,0
44602,1326,1270,0
44603,1212,1194,0
44604,1229,1235,0
44605,1229,1194,0
44606,1229,1212,0
44607,1235,1194,0
44608,1417,1270,0
44609,1283,1147,0
44610,1411,1406,0
44611,1337,1192,0
44612,1362,1192,0
44613,1530,1304,0
44614,1062,1117,0
44615,1062,999,0
44616,899,1117,0
44617,899,1062,0
44618,999,1117,0
44619,1530,1440,0
44620,1406,1388,0
44621,1406,1326,0
44622,1091,1255,0
44623,1055,1101,0
44624,1168,911,0
44625,1124,1047,0
44626,1047,783,0
44627,1051,1009,0
44628,1051,981,0
44629,936,1009,0
44630,1026,911,0
44631,1330,1298,0
44632,830,896,0
44633,1117,1190,0
44634,1117,1177,0
44635,1223,1190,0
44636,1223,1117,0
44637,1210,1353,0
44638,1091,899,0
44639,462,15,0
44640,1304,1214,0
44641,752,630,0
44642,752,609,0
44643,857,630,0
44644,808,733,0
44645,759,1010,0
44646,733,1010,0
44647,806,610,0
44648,630,644,0
44649,630,610,0
44650,1394,1182,0
44651,1195,1303,0
44652,1203,1290,0
44653,1203,1195,0
44654,1303,1290,0
44655,899,1115,0
44656,1026,899,0
44657,993,899,0
44658,1062,941,0
44659,1062,993,0
44660,1088,1184,0
44661,1088,1150,0
44662,1108,1088,0
44663,1457,1204,0
44664,1676,1595,0
44665,1461,1345,0
44666,1478,1415,0
44667,1338,1177,0
44668,1177,1236,0
44669,1414,1205,0
44670,836,597,0
44671,836,735,0
44672,1188,1194,0
44673,1188,1283,0
44674,1283,1194,0
44675,522,658,0
44676,591,658,0
44677,461,704,0
44678,461,646,0
44679,511,291,0
44680,289,291,0
44681,289,260,0
44682,289,511,0
44683,291,260,0
44684,72,6522,0
44685,1544,1331,0
44686,1054,1076,0
44687,1145,1054,0
44688,1174,1076,0
44689,1235,1219,0
44690,1283,1223,0
44691,1128,1117,0
44692,1115,1117,0
44693,1115,1128,0
44694,647,541,0
44695,647,563,0
44696,589,647,0
44697,563,541,0
44698,899,896,0
44699,608,621,0
44700,608,597,0
44701,735,608,0
44702,597,621,0
44703,779,999,0
44704,1462,1506,0
44705,6564,899,0
44706,916,732,0
44707,739,732,0
44708,732,712,0
44709,1062,1128,0
44710,1062,1194,0
44711,6564,1194,0
44712,6564,1128,0
44713,1194,1128,0
44714,1054,1169,0
44715,1133,1169,0
44716,1188,1117,0
44717,1211,1117,0
44718,1394,1331,0
44719,1234,1394,0
44720,1000,1111,0
44721,1000,958,0
44722,1087,1111,0
44723,1490,1400,0
44724,806,837,0
44725,1125,1207,0
44726,1343,1207,0
44727,1343,1125,0
44728,1254,1121,0
44729,836,710,0
44730,836,671,0
44731,1057,1142,0
44732,1164,1133,0
44733,1164,1142,0
44734,1352,1304,0
44735,836,789,0
44736,789,888,0
44737,1254,1237,0
44738,1276,1237,0
44739,1276,1254,0
44740,1237,1314,0
44741,1006,6564,0
44742,1024,1006,0
44743,1166,1194,0
44744,1166,1229,0
44745,1228,1194,0
44746,1228,1166,0
44747,490,339,0
44748,501,490,0
44749,1206,1194,0
44750,1219,1233,0
44751,1219,1298,0
44752,1255,1450,0
44753,1166,1145,0
44754,1213,1145,0
44755,1219,1236,0
44756,1408,1298,0
44757,1389,1352,0
44758,1298,1352,0
44759,1237,1211,0
44760,1211,1314,0
44761,1107,1237,0
44762,1177,1107,0
44763,1315,1229,0
44764,1194,1211,0
44765,1367,1389,0
44766,1367,1381,0
44767,1144,1363,0
44768,1144,1245,0
44769,1144,1189,0
44770,1363,1245,0
44771,1100,754,0
44772,1100,1021,0
44773,1091,1190,0
44774,1024,1228,0
44775,1024,1111,0
44776,1024,1224,0
44777,1428,1418,0
44778,1428,6583,0
44779,1520,1418,0
44780,1520,1428,0
44781,6583,1418,0
44782,1735,1574,0
44783,1463,1499,0
44784,1463,1549,0
44785,1549,1499,0
44786,1107,1254,0
44787,1406,1450,0
44788,1132,1273,0
44789,1013,1177,0
44790,6576,6577,0
44791,1409,1355,0
44792,1409,6576,0
44793,1276,1107,0
44794,1091,1117,0
44795,1024,1194,0
44796,1062,1115,0
44797,1177,1062,0
44798,1315,1283,0
44799,1478,1569,0
44800,1228,1206,0
44801,712,543,0
44802,693,732,0
44803,693,543,0
44804,693,712,0
44805,732,543,0
44806,1065,941,0
44807,1065,834,0
44808,1219,1091,0
44809,1088,1019,0
44810,1088,834,0
44811,1088,851,0
44812,642,1009,0
44813,642,1051,0
44814,936,642,0
44815,1015,1001,0
44816,1174,1001,0
44817,1174,1015,0
44818,953,1001,0
44819,1166,1212,0
44820,6571,6565,0
44821,6571,6574,0
44822,1041,6574,0
44823,1041,6565,0
44824,1041,6571,0
44825,6574,6565,0
44826,1606,1429,0
44827,1615,1429,0
44828,1228,1145,0
44829,1164,1247,0
44830,1088,1144,0
44831,1182,1144,0
44832,1182,1088,0
44833,1184,1144,0
44834,1174,1142,0
44835,1076,993,0
44836,1107,993,0
44837,1065,993,0
44838,1054,993,0
44839,1076,953,0
44840,993,953,0
44841,1558,1418,0
44842,1558,1428,0
44843,1150,1144,0
44844,1237,1117,0
44845,330,270,0
44846,177,330,0
44847,1550,1595,0
44848,1062,1223,0
44849,933,848,0
44850,933,834,0
44851,913,848,0
44852,1212,1062,0
44853,453,936,0
44854,989,1015,0
44855,1300,1164,0
44856,1133,6578,0
44857,1133,1300,0
44858,1164,6578,0
44859,1338,1192,0
44860,1304,1434,0
44861,860,690,0
44862,690,976,0
44863,1338,1434,0
44864,920,867,0
44865,1367,1408,0
44866,1276,1234,0
44867,1276,1221,0
44868,1265,1234,0
44869,1276,1243,0
44870,1276,1265,0
44871,1234,1243,0
44872,1245,1254,0
44873,1328,1367,0
44874,1258,1108,0
44875,1258,1150,0
44876,1595,1515,0
44877,1314,1223,0
44878,1367,1462,0
